data,ano,mes,gestora,pos_brl_mil,pos_usd_mil,ptax,data_preco_b3,preco_itub4_brl,qtd_itub4,qtd_direta,qtd_cedida,qtd_obrig,valor_direta_mil,valor_cedida_mil,valor_obrig_mil,n_fundos_itub4,pl_mil,n_fundos_gestora,peso_itub4,delta_pos_brl_mil,delta_pos_usd_mil,delta_qtd_itub4
2017-01-31,2017,1,Gávea Investimentos,0,0,3.127,2017-01-31,37.24,0,0,0,0,0,0,0,0,7741121.81,13,0,0,0,0
2017-02-24,2017,2,Gávea Investimentos,0,0,3.0993,2017-02-24,40.03,0,0,0,0,0,0,0,0,7792945.02,13,0,0,0,0
2017-03-31,2017,3,Gávea Investimentos,0,0,3.1684,2017-03-31,37.9,0,0,0,0,0,0,0,0,8436119.47,13,0,0,0,0
2017-04-28,2017,4,Gávea Investimentos,0,0,3.1984,2017-04-28,39.26,0,0,0,0,0,0,0,0,8500442.48,13,0,0,0,0
2017-05-31,2017,5,Gávea Investimentos,0,0,3.2437,2017-05-31,35.55,0,0,0,0,0,0,0,0,8380421.95,13,0,0,0,0
2017-06-30,2017,6,Gávea Investimentos,0,0,3.3082,2017-06-30,36.75,0,0,0,0,0,0,0,0,8313342.16,13,0,0,0,0
2017-07-31,2017,7,Gávea Investimentos,0,0,3.1307,2017-07-31,37.32,0,0,0,0,0,0,0,0,7902909.55,13,0,0,0,0
2017-08-31,2017,8,Gávea Investimentos,0,0,3.1471,2017-08-31,40.35,0,0,0,0,0,0,0,0,7778762.31,13,0,0,0,0
2017-09-29,2017,9,Gávea Investimentos,0,0,3.168,2017-09-29,43.35,0,0,0,0,0,0,0,0,7570406.92,13,0,0,0,0
2017-10-31,2017,10,Gávea Investimentos,0,0,3.2769,2017-10-31,42.05,0,0,0,0,0,0,0,0,7524451.43,13,0,0,0,0
2017-11-30,2017,11,Gávea Investimentos,0,0,3.2616,2017-11-30,41.27,0,0,0,0,0,0,0,0,7252216.04,13,0,0,0,0
2017-12-29,2017,12,Gávea Investimentos,0,0,3.308,2017-12-28,42.58,0,0,0,0,0,0,0,0,7269894.87,13,0,0,0,0
2018-01-31,2018,1,Gávea Investimentos,0,0,3.1624,2018-01-31,52.26,0,0,0,0,0,0,0,0,7244319.77,13,0,0,0,0
2018-02-28,2018,2,Gávea Investimentos,0,0,3.2449,2018-02-28,50.38,0,0,0,0,0,0,0,0,7019331.89,13,0,0,0,0
2018-03-29,2018,3,Gávea Investimentos,214.578703622761,64.5582476751794,3.3238,2018-03-29,51.31,4182.00552763129,4182.00552763129,0,-914694.910081981,214.578703622761,0,-46932.9958363065,11,6795128.33,13,3.15783151107554e-05,214.578703622761,64.5582476751794,4182.00552763129
2018-04-30,2018,4,Gávea Investimentos,2667.42921392275,766.260438919523,3.4811,2018-04-30,51.01,52292.2802180504,52292.2802180504,0,-1118971.0407139,2667.42921392275,0,-57078.712786816,11,6849924.02,13,0.000389410043985094,2452.85051029999,701.702191244343,48110.2746904191
2018-05-30,2018,5,Gávea Investimentos,5960.2023197045,1594.91632852676,3.737,2018-05-30,42.98,138673.855739984,138673.855739984,0,-1159249.18474573,5960.2023197045,0,-49824.5299603713,11,7277856.2,13,0.000818950272705923,3292.77310578174,828.655889607235,86381.5755219332
2018-06-29,2018,6,Gávea Investimentos,0,0,3.8558,2018-06-29,40.34,0,0,0,-2240656.42320972,0,0,-90388.0801122803,11,7873806.6,13,0,-5960.2023197045,-1594.91632852676,-138673.855739984
2018-07-31,2018,7,Gávea Investimentos,1885.49970697542,502.143787311358,3.7549,2018-07-31,45,41899.9934883426,41899.9934883426,0,-2477940.63976366,1885.49970697542,0,-111507.328789365,11,7946852.63,13,0.000237263706119012,1885.49970697542,502.143787311358,41899.9934883426
2018-08-31,2018,8,Gávea Investimentos,12863.7742513876,3110.7233456793,4.1353,2018-08-31,42.27,304323.970934175,304323.970934175,0,-2732917.63695101,12863.7742513876,0,-115520.428513919,11,8581688.32,13,0.00149897942825633,10978.2745444122,2608.57955836794,262423.977445833
2018-09-28,2018,9,Gávea Investimentos,8662.68720897793,2163.56232897373,4.0039,2018-09-28,44.13,196299.27960521,196299.27960521,0,-2588229.88500876,8662.68720897793,0,-114218.584825437,11,9029256.65,13,0.000959402035490699,-4201.08704240966,-947.161016705562,-108024.691328965
2018-10-31,2018,10,Gávea Investimentos,3398.27200692351,914.079136811336,3.7177,2018-10-31,49.25,69000.4468410864,69000.4468410864,0,-2196585.80513965,3398.27200692351,0,-108181.850903128,12,9355133.15,14,0.000363252126125378,-5264.41520205443,-1249.4831921624,-127298.832764124
2018-11-30,2018,11,Gávea Investimentos,1898.37316950815,491.386423396618,3.8633,2018-11-30,36.02,52703.3084261009,52703.3084261009,0,-3209585.72651789,1898.37316950815,0,-115609.277869174,12,9575893.78,14,0.000198245011183505,-1499.89883741535,-422.692713414719,-16297.1384149855
2018-12-31,2018,12,Gávea Investimentos,2273.39706791593,586.713396282628,3.8748,2018-12-28,35.5,64039.3540258007,64039.3540258007,0,-3334276.21356571,2273.39706791593,0,-118366.805581583,12,9998805.78,14,0.000227366859396675,375.023898407773,95.3269728860101,11336.0455996999
2019-01-31,2019,1,Gávea Investimentos,34152.1446901647,9351.88386597789,3.6519,2019-01-31,38.78,880663.865140915,880663.865140915,0,-3736573.75664411,34152.1446901647,0,-144904.330282659,12,10489293.16,14,0.00325590525207179,31878.7476222487,8765.17046969526,816624.511115114
2019-02-28,2019,2,Gávea Investimentos,2332.32561644325,623.866688897485,3.7385,2019-02-28,35.23,66202.8276027036,66202.8276027036,0,-2750747.46608426,2332.32561644325,0,-96908.8332301486,12,10729764.89,14,0.000217369685203163,-31819.8190737214,-8728.01717708041,-814461.037538211
2019-03-29,2019,3,Gávea Investimentos,29988.0156335509,7695.74656338721,3.8967,2019-03-29,34.43,870985.060515566,870985.060515566,0,-2246857.66128966,29988.0156335509,0,-77359.3092782031,12,10710729.95,14,0.00279981063602028,27655.6900171077,7071.87987448972,804782.232912862
2019-04-30,2019,4,Gávea Investimentos,6998.20106257074,1773.80707742649,3.9453,2019-04-30,33.83,206863.761825916,206863.761825916,0,-1521802.48476869,6998.20106257074,0,-51482.5780597248,12,10054600.98,14,0.000696019770102377,-22989.8145709802,-5921.93948596071,-664121.29868965
2019-05-31,2019,5,Gávea Investimentos,0,0,3.9407,2019-05-31,35,0,0,0,0,0,0,0,0,10783142.91,15,0,-6998.20106257074,-1773.80707742649,-206863.761825916
2019-06-28,2019,6,Gávea Investimentos,0,0,3.8322,2019-06-28,36.26,0,0,0,0,0,0,0,0,10687790.92,15,0,0,0,0
2019-07-31,2019,7,Gávea Investimentos,0,0,3.7649,2019-07-31,34.82,0,0,0,0,0,0,0,0,10652700.35,19,0,0,0,0
2019-08-30,2019,8,Gávea Investimentos,882.374183258367,213.211111092997,4.1385,2019-08-30,33.94,25998.0607913485,25998.0607913485,0,-962796.718356172,882.374183258367,0,-32677.3206210085,16,10505253.71,19,8.39936100180456e-05,882.374183258367,213.211111092997,25998.0607913485
2019-09-30,2019,9,Gávea Investimentos,5759.04685392829,1382.9235553569,4.1644,2019-09-30,35.03,164403.278730468,164403.278730468,0,-1936693.00790363,5759.04685392829,0,-67842.356066864,16,10164866.35,19,0.000566563952306987,4876.67267066993,1169.71244426391,138405.21793912
2019-10-31,2019,10,Gávea Investimentos,3300.46110682517,824.270399546757,4.0041,2019-10-31,36.23,91097.4636164827,91097.4636164827,0,-635296.153804263,3300.46110682517,0,-23016.7796523285,16,9602699.87,19,0.000343701370604762,-2458.58574710313,-558.653155810148,-73305.8151139853
2019-11-29,2019,11,Gávea Investimentos,0,0,4.224,2019-11-29,34.8,0,0,0,0,0,0,0,0,8883301.56,19,0,-3300.46110682517,-824.270399546757,-91097.4636164827
2019-12-31,2019,12,Gávea Investimentos,0,0,4.0307,2019-12-30,37.1,0,0,0,0,0,0,0,0,8475570.58,19,0,0,0,0
2020-01-31,2020,1,Gávea Investimentos,0,0,4.2695,2020-01-31,32.82,0,0,0,0,0,0,0,0,7840003.13,19,0,0,0,0
2020-02-28,2020,2,Gávea Investimentos,0,0,4.4987,2020-02-28,32,0,0,0,0,0,0,0,0,7793181.43,19,0,0,0,0
2020-03-31,2020,3,Gávea Investimentos,2616.27429184332,503.255485379675,5.1987,2020-03-31,23.09,113307.67829551,113307.67829551,0,0,2616.27429184332,0,0,16,7676386.64,19,0.000340821067845967,2616.27429184332,503.255485379675,113307.67829551
2020-04-30,2020,4,Gávea Investimentos,0,0,5.427,2020-04-30,22.77,0,0,0,0,0,0,0,0,7464765.34,19,0,-2616.27429184332,-503.255485379675,-113307.67829551
2020-05-29,2020,5,Gávea Investimentos,0,0,5.4263,2020-05-29,23.04,0,0,0,0,0,0,0,0,7139688.9,20,0,0,0,0
2020-06-30,2020,6,Gávea Investimentos,0,0,5.476,2020-06-30,25.45,0,0,0,0,0,0,0,0,7214718.76,20,0,0,0,0
2020-07-31,2020,7,Gávea Investimentos,0,0,5.2033,2020-07-31,26.89,0,0,0,0,0,0,0,0,7218605.56,20,0,0,0,0
2020-08-31,2020,8,Gávea Investimentos,0,0,5.4713,2020-08-31,23.55,0,0,0,0,0,0,0,0,7713177.12,21,0,0,0,0
2020-09-30,2020,9,Gávea Investimentos,0,0,5.6407,2020-09-30,22.5,0,0,0,0,0,0,0,0,7926476.36,21,0,0,0,0
2020-10-30,2020,10,Gávea Investimentos,0,0,5.7718,2020-10-30,23.48,0,0,0,0,0,0,0,0,8167146.91,21,0,0,0,0
2020-11-30,2020,11,Gávea Investimentos,1084.22303254202,203.354095793466,5.3317,2020-11-30,28.56,37962.9913355049,37962.9913355049,0,-1494458.81348036,1084.22303254202,0,-42681.743712999,17,8476727.72,21,0.000127905846259979,1084.22303254202,203.354095793466,37962.9913355049
2020-12-31,2020,12,Gávea Investimentos,11310.214316293,2176.42240581389,5.1967,2020-12-30,31.63,357578.701115808,357578.701115808,0,-1672782.68877677,11310.214316293,0,-52910.1164460092,17,8942640.66,21,0.00126475106697321,10225.991283751,1973.06831002042,319615.709780303
2021-01-29,2021,1,Gávea Investimentos,3223.1044278149,588.598116805439,5.4759,2021-01-29,28.34,113729.866895374,113729.866895374,0,-2310037.59031808,3223.1044278149,0,-65466.4653096144,17,9700069.55,21,0.000332276424535008,-8087.10988847812,-1587.82428900845,-243848.834220434
2021-02-26,2021,2,Gávea Investimentos,0,0,5.5302,2021-02-26,25.55,0,0,0,0,0,0,0,0,10116654.14,21,0,-3223.1044278149,-588.598116805439,-113729.866895374
2021-03-31,2021,3,Gávea Investimentos,0,0,5.6973,2021-03-31,27.97,0,0,0,0,0,0,0,0,11364555.02,21,0,0,0,0
2021-04-30,2021,4,Gávea Investimentos,0,0,5.4036,2021-04-30,27.53,0,0,0,0,0,0,0,0,12423220.59,21,0,0,0,0
2021-05-31,2021,5,Gávea Investimentos,0,0,5.2322,2021-05-31,29.54,0,0,0,0,0,0,0,0,13211856.76,21,0,0,0,0
2021-06-30,2021,6,Gávea Investimentos,675.107638239739,134.962144304454,5.0022,2021-06-30,29.8,22654.6187328772,22654.6187328772,0,-2882443.97287025,675.107638239739,0,-85896.8303915334,16,13880324.97,20,4.86377400888575e-05,675.107638239739,134.962144304454,22654.6187328772
2021-07-30,2021,7,Gávea Investimentos,3054.98503613203,596.490361631526,5.1216,2021-07-30,30.3,100824.588651222,100824.588651222,0,-1875275.84324692,3054.98503613203,0,-56820.8580503818,16,14918629.9,20,0.000204776514774458,2379.87739789229,461.528217327073,78169.9699183448
2021-08-31,2021,8,Gávea Investimentos,0,0,5.1433,2021-08-31,30.94,0,0,0,-2601130.90849447,0,0,-80478.990308819,16,15280773.73,21,0,-3054.98503613203,-596.490361631526,-100824.588651222
2021-09-30,2021,9,Gávea Investimentos,8553.19449112351,1572.45183129086,5.4394,2021-09-30,28.93,295651.382340944,295651.382340944,0,-295651.382340944,8553.19449112351,0,-8553.19449112351,16,16241231.81,21,0.00052663459220237,8553.19449112351,1572.45183129086,295651.382340944
2021-10-29,2021,10,Gávea Investimentos,0,0,5.643,2021-10-29,23.31,0,0,0,0,0,0,0,0,16519596.49,21,0,-8553.19449112351,-1572.45183129086,-295651.382340944
2021-11-30,2021,11,Gávea Investimentos,0,0,5.6199,2021-11-30,22.38,0,0,0,0,0,0,0,0,16605667.72,21,0,0,0,0
2021-12-31,2021,12,Gávea Investimentos,0,0,5.5805,2021-12-30,20.95,0,0,0,0,0,0,0,0,16915786.41,21,0,0,0,0
2016-01-29,2016,1,Ibiuna Investimentos,23430.4863603766,5795.60857830626,4.0428,2016-01-29,24.95,939097.649714491,939097.649714491,672.467105555476,-268631.609541426,23430.4863603766,16.7780542836091,-6702.35865805857,7,1168099.21,8,0.0200586441286751,,,
2016-02-29,2016,2,Ibiuna Investimentos,3724.29034552348,935.845397910212,3.9796,2016-02-29,25.4,146625.604154468,146625.604154468,2418.50704373491,0,3724.29034552348,61.4300789108668,0,7,1222331.37,8,0.00304687455213023,-19706.1960148531,-4859.76318039605,-792472.045560024
2016-03-31,2016,3,Ibiuna Investimentos,7125.37257220693,2002.12778448592,3.5589,2016-03-31,31.21,228304.151624702,228304.151624702,517.549901563612,-454579.305659013,7125.37257220693,16.1527324278003,-14187.4201296178,3,1281510.91,8,0.00556013414837563,3401.08222668345,1066.28238657571,81678.5474702338
2016-04-29,2016,4,Ibiuna Investimentos,3991.98375658604,1156.82849095457,3.4508,2016-04-29,32.87,121447.634821601,121447.634821601,1692.67680433216,-250906.158978036,3991.98375658604,55.6382865583981,-8247.28544560804,3,1205865.56,7,0.0033104716553859,-3133.38881562089,-845.299293531346,-106856.5168031
2016-05-31,2016,5,Ibiuna Investimentos,352.830979881895,98.1421879452296,3.5951,2016-05-31,29.05,12145.6447463647,12145.6447463647,637.026001768273,-210950.492141137,352.830979881895,18.5056053513683,-6128.11179670003,3,1184304.14,7,0.000297922609543436,-3639.15277670414,-1058.68630300934,-109301.990075237
2016-06-30,2016,6,Ibiuna Investimentos,152.418871141306,47.4854729706854,3.2098,2016-06-30,30.3,5030.32578024112,5030.32578024112,206.639718998472,-128750.58955848,152.418871141306,6.26118348565371,-3901.14286362193,3,1252231.76,7,0.000121717781013082,-200.412108740589,-50.6567149745443,-7115.3189661236
2016-07-29,2016,7,Ibiuna Investimentos,189.32984829019,58.4531794659432,3.239,2016-07-29,33.79,5603.13253300355,5603.13253300355,1748.23877740421,-98523.6991788284,189.32984829019,59.0729882884881,-3329.11579525261,3,1351218.85,7,0.00014011782642774,36.9109771488841,10.9677064952578,572.806752762434
2016-08-31,2016,8,Ibiuna Investimentos,154.445455981291,47.6639372839834,3.2403,2016-08-31,35.85,4308.10197995234,4308.10197995234,648.893198665379,-99528.7208828943,154.445455981291,23.2628211721538,-3568.10464365176,3,1374566.36,7,0.000112359403282131,-34.8843923088985,-10.7892421819598,-1295.03055305121
2016-09-30,2016,9,Ibiuna Investimentos,0,0,3.2462,2016-09-30,35.52,0,0,0,-176245.347651898,0,0,-6260.23474859541,3,1312593.27,7,0,-154.445455981291,-47.6639372839834,-4308.10197995234
2016-10-31,2016,10,Ibiuna Investimentos,101375.504383352,31868.0658839243,3.1811,2016-10-31,38.4,2639987.09331645,2639987.09331645,0,-27481,101375.504383352,0,-1055.2704,7,1401971.78,7,0.0723092332025054,101375.504383352,31868.0658839243,2639987.09331645
2016-11-30,2016,11,Ibiuna Investimentos,77794.9019907864,22903.0829896036,3.3967,2016-11-30,35.42,2196355.22277771,2196355.22277771,159.106196582185,0,77794.9019907864,5.63554148294098,0,7,1272074.25,7,0.0611559443096867,-23580.6023925652,-8964.98289432075,-443631.87053874
2016-12-30,2016,12,Ibiuna Investimentos,79357.9055194133,24349.638096227,3.2591,2016-12-29,33.85,2344398.98137115,2344398.98137115,0,0,79357.9055194133,0,0,7,1231518.96,7,0.0644390448681467,1563.00352862687,1446.5551066234,148043.758593437
2017-01-31,2017,1,Ibiuna Investimentos,49152.8942028071,15718.8660706131,3.127,2017-01-31,37.24,1319895.1182279,1319895.1182279,408.929615597431,0,49152.8942028071,15.2285388848483,0,8,1241037.43,8,0.0396062947132924,-30205.0113166063,-8630.7720256139,-1024503.86314324
2017-02-24,2017,2,Ibiuna Investimentos,144745.840416199,46702.7523686636,3.0993,2017-02-24,40.03,3615934.05986008,3615934.05986008,51.3155898160201,0,144745.840416199,2.05416306033529,0,8,1260446.07,8,0.114836996093136,95592.9462133921,30983.8862980505,2296038.94163218
2017-03-31,2017,3,Ibiuna Investimentos,115918.121170913,36585.6966200332,3.1684,2017-03-31,37.9,3058525.62456235,3058525.62456235,20.796865595332,0,115918.121170913,0.788201206063082,0,8,1228719.95,8,0.0943405543068729,-28827.719245286,-10117.0557486304,-557408.435297731
2017-04-28,2017,4,Ibiuna Investimentos,122252.682171244,38223.0747158717,3.1984,2017-04-28,39.26,3113924.66050036,3113924.66050036,73.8774770141735,0,122252.682171244,2.90042974757645,0,8,1245562.65,8,0.0981505684770205,6334.56100033104,1637.37809583856,55399.0359380096
2017-05-31,2017,5,Ibiuna Investimentos,105147.667180077,32415.9654653875,3.2437,2017-05-31,35.55,2957740.28635942,2957740.28635942,0,0,105147.667180077,0,0,7,1112495.18,7,0.0945151665107236,-17105.0149911667,-5807.10925048424,-156184.374140939
2017-06-30,2017,6,Ibiuna Investimentos,80748.5877594383,24408.6173022908,3.3082,2017-06-30,36.75,2197240.48325002,2197240.48325002,0,0,80748.5877594383,0,0,7,1116187.23,7,0.072343228437973,-24399.0794206392,-8007.34816309675,-760499.803109402
2017-07-31,2017,7,Ibiuna Investimentos,26208.3831044274,8371.41313585697,3.1307,2017-07-31,37.32,702261.069250467,702261.069250467,0,0,26208.3831044274,0,0,7,1166490.43,7,0.0224677223493616,-54540.2046550108,-16037.2041664338,-1494979.41399955
2017-08-31,2017,8,Ibiuna Investimentos,39334.3358370217,12498.5973871252,3.1471,2017-08-31,40.35,974828.645279347,974828.645279347,0,0,39334.3358370217,0,0,7,1269240.67,7,0.0309904470970203,13125.9527325943,4127.18425126821,272567.576028881
2017-09-29,2017,9,Ibiuna Investimentos,0,0,3.168,2017-09-29,43.35,0,0,0,-42600.0000266646,0,0,-1846.71000115591,2,1334841.83,7,0,-39334.3358370217,-12498.5973871252,-974828.645279347
2017-10-31,2017,10,Ibiuna Investimentos,0,0,3.2769,2017-10-31,42.05,0,0,0,-124000.000066368,0,0,-5214.20000279075,2,1333747.14,7,0,0,0,0
2017-11-30,2017,11,Ibiuna Investimentos,0,0,3.2616,2017-11-30,41.27,0,0,0,0,0,0,0,0,1323575.41,7,0,0,0,0
2017-12-29,2017,12,Ibiuna Investimentos,0,0,3.308,2017-12-28,42.58,0,0,0,0,0,0,0,0,1367190.39,7,0,0,0,0
2018-01-31,2018,1,Ibiuna Investimentos,0,0,3.1624,2018-01-31,52.26,0,0,0,0,0,0,0,0,1570982.4,7,0,0,0,0
2018-02-28,2018,2,Ibiuna Investimentos,0,0,3.2449,2018-02-28,50.38,0,0,0,0,0,0,0,0,1536881.33,7,0,0,0,0
2018-03-29,2018,3,Ibiuna Investimentos,31463.3437208875,9466.0760938948,3.3238,2018-03-29,51.31,613201.008007942,613201.008007942,0,0,31463.3437208875,0,0,7,1547210.32,7,0.0203355311906707,31463.3437208875,9466.0760938948,613201.008007942
2018-04-30,2018,4,Ibiuna Investimentos,33358.0358101228,9582.61348715143,3.4811,2018-04-30,51.01,653950.907863612,653950.907863612,0,0,33358.0358101228,0,0,7,1648075.02,7,0.0202406051941269,1894.69208923532,116.537393256633,40749.8998556695
2018-05-30,2018,5,Ibiuna Investimentos,0,0,3.737,2018-05-30,42.98,0,0,0,-2200.00537807294,0,0,-94.5562311495748,2,1535248.77,7,0,-33358.0358101228,-9582.61348715143,-653950.907863612
2018-06-29,2018,6,Ibiuna Investimentos,76192.2519563653,19760.4263593457,3.8558,2018-06-29,40.34,1888751.90769373,1888751.90769373,0,0,76192.2519563653,0,0,7,1464386.96,7,0.0520301355021389,76192.2519563653,19760.4263593457,1888751.90769373
2018-07-31,2018,7,Ibiuna Investimentos,88062.8685333772,23452.786634365,3.7549,2018-07-31,45,1956952.63407505,1956952.63407505,0,0,88062.8685333772,0,0,7,1567773.11,7,0.0561706716180234,11870.6165770119,3692.36027501929,68200.7263813145
2018-08-31,2018,8,Ibiuna Investimentos,111108.954734236,26868.4145610321,4.1353,2018-08-31,42.27,2628553.4595277,2628553.4595277,0,0,111108.954734236,0,0,7,1461641.45,7,0.0760165598302073,23046.0862008587,3415.62792666705,671600.825452651
2018-09-28,2018,9,Ibiuna Investimentos,114634.427692219,28630.6919983563,4.0039,2018-09-28,44.13,2597653.01817854,2597653.01817854,0,0,114634.427692219,0,0,7,1428543.57,7,0.0802456642552519,3525.47295798302,1762.27743732427,-30900.4413491618
2018-10-31,2018,10,Ibiuna Investimentos,133891.98329896,36014.7358041154,3.7177,2018-10-31,49.25,2718618.95023268,2718618.95023268,0,0,133891.98329896,0,0,7,1616978.65,7,0.0828038040570046,19257.5556067408,7384.04380575904,120965.932054146
2018-11-30,2018,11,Ibiuna Investimentos,54892.648180142,14208.7459374478,3.8633,2018-11-30,36.02,1523949.14436818,1523949.14436818,0,0,54892.648180142,0,0,7,1682065.15,7,0.0326340797085904,-78999.3351188178,-21805.9898666676,-1194669.8058645
2018-12-31,2018,12,Ibiuna Investimentos,1402.24602134638,361.888619114891,3.8748,2018-12-28,35.5,39499.8879252501,39499.8879252501,0,0,1402.24602134638,0,0,2,1601224.11,7,0.000875733766803186,-53490.4021587956,-13846.8573183329,-1484449.25644293
2019-01-31,2019,1,Ibiuna Investimentos,52764.0651610219,14448.387185033,3.6519,2019-01-31,38.78,1360599.92679273,1360599.92679273,0,-7299.98255141464,52764.0651610219,0,-283.09332334386,7,1583991.4,7,0.0333108280518581,51361.8191396756,14086.4985659181,1321100.03886748
2019-02-28,2019,2,Ibiuna Investimentos,0,0,3.7385,2019-02-28,35.23,0,0,0,-164147.839846607,0,0,-5782.92839779598,2,1505668.49,7,0,-52764.0651610219,-14448.387185033,-1360599.92679273
2019-03-29,2019,3,Ibiuna Investimentos,0,0,3.8967,2019-03-29,34.43,0,0,0,-187400.000029661,0,0,-6452.18200102122,2,1486908.25,7,0,0,0,0
2019-04-30,2019,4,Ibiuna Investimentos,0,0,3.9453,2019-04-30,33.83,0,0,0,0,0,0,0,0,1484941.09,7,0,0,0,0
2019-05-31,2019,5,Ibiuna Investimentos,0,0,3.9407,2019-05-31,35,0,0,0,0,0,0,0,0,1454515.52,7,0,0,0,0
2019-06-28,2019,6,Ibiuna Investimentos,0,0,3.8322,2019-06-28,36.26,0,0,0,0,0,0,0,0,1458001.99,7,0,0,0,0
2019-07-31,2019,7,Ibiuna Investimentos,0,0,3.7649,2019-07-31,34.82,0,0,0,-91600.0000212239,0,0,-3189.51200073902,2,1450197,7,0,0,0,0
2019-08-30,2019,8,Ibiuna Investimentos,0,0,4.1385,2019-08-30,33.94,0,0,0,-171164.851137317,0,0,-5809.33504760054,2,1395950.31,7,0,0,0,0
2019-09-30,2019,9,Ibiuna Investimentos,0,0,4.1644,2019-09-30,35.03,0,0,0,-154399.680414736,0,0,-5408.6208049282,2,1185584.65,7,0,0,0,0
2019-10-31,2019,10,Ibiuna Investimentos,0,0,4.0041,2019-10-31,36.23,0,0,0,-155200.000123826,0,0,-5622.89600448621,2,1222108.54,7,0,0,0,0
2019-11-29,2019,11,Ibiuna Investimentos,0,0,4.224,2019-11-29,34.8,0,0,0,0,0,0,0,0,1293695.48,7,0,0,0,0
2019-12-31,2019,12,Ibiuna Investimentos,0,0,4.0307,2019-12-30,37.1,0,0,0,-236597.445666039,0,0,-8777.76523421006,2,1442730.8,7,0,0,0,0
2020-01-31,2020,1,Ibiuna Investimentos,0,0,4.2695,2020-01-31,32.82,0,0,0,-258400.570532359,0,0,-8480.70672487201,2,1485174.48,7,0,0,0,0
2020-02-28,2020,2,Ibiuna Investimentos,12.8000000062967,2.84526641169598,4.4987,2020-02-28,32,400.000000196773,400.000000196773,0,-272600.000134101,12.8000000062967,0,-8723.20000429122,2,1467188.52,7,8.72416859306991e-06,12.8000000062967,2.84526641169598,400.000000196773
2020-03-31,2020,3,Ibiuna Investimentos,9.23600000521646,1.77659799665618,5.1987,2020-03-31,23.09,400.000000225919,400.000000225919,0,-178000.000100534,9.23600000521646,0,-4110.02000232133,2,995138.47,7,9.28112045072125e-06,-3.56400000108027,-1.06866841503981,2.91458377432718e-08
2020-04-30,2020,4,Ibiuna Investimentos,589.743000278023,108.668325092689,5.427,2020-04-30,22.77,25900.0000122101,25900.0000122101,0,-25900.0000122101,589.743000278023,0,-589.743000278023,2,1105476.6,7,0.00053347397880518,580.507000272807,106.891727096033,25500.0000119841
2020-05-29,2020,5,Ibiuna Investimentos,0,0,5.4263,2020-05-29,23.04,0,0,0,-453599.33560297,0,0,-10450.9286922924,2,1161896.17,7,0,-589.743000278023,-108.668325092689,-25900.0000122101
2020-06-30,2020,6,Ibiuna Investimentos,0,0,5.476,2020-06-30,25.45,0,0,0,0,0,0,0,0,1262794.26,7,0,0,0,0
2020-07-31,2020,7,Ibiuna Investimentos,131685.630641784,25308.0988299318,5.2033,2020-07-31,26.89,4897197.12316044,4897197.12316044,0,0,131685.630641784,0,0,7,1324319.93,7,0.0994364183900669,131685.630641784,25308.0988299318,4897197.12316044
2020-08-31,2020,8,Ibiuna Investimentos,112441.834214728,20551.2098065776,5.4713,2020-08-31,23.55,4774600.17896934,4774600.17896934,0,0,112441.834214728,0,0,7,1260083.22,7,0.0892336572934667,-19243.7964270562,-4756.88902335421,-122596.944191095
2020-09-30,2020,9,Ibiuna Investimentos,70851.3777397949,12560.7420603462,5.6407,2020-09-30,22.5,3148950.12176866,3148950.12176866,0,0,70851.3777397949,0,0,7,1173524.38,7,0.0603748664683003,-41590.4564749332,-7990.46774623139,-1625650.05720068
2020-10-30,2020,10,Ibiuna Investimentos,55992.7581915417,9701.0912005859,5.7718,2020-10-30,23.48,2384700.09333653,2384700.09333653,0,0,55992.7581915417,0,0,7,1147042.02,7,0.0488149145499845,-14858.6195482532,-2859.65085976031,-764250.028432134
2020-11-30,2020,11,Ibiuna Investimentos,48793.3342464008,9151.55283425564,5.3317,2020-11-30,28.56,1708450.07865549,1708450.07865549,0,0,48793.3342464008,0,0,7,1249729.23,7,0.0390431247626342,-7199.42394514086,-549.538366330253,-676250.014681037
2020-12-31,2020,12,Ibiuna Investimentos,0,0,5.1967,2020-12-30,31.63,0,0,0,0,0,0,0,0,1231519.69,7,0,-48793.3342464008,-9151.55283425564,-1708450.07865549
2021-01-29,2021,1,Ibiuna Investimentos,0,0,5.4759,2021-01-29,28.34,0,0,0,0,0,0,0,0,1132414.31,7,0,0,0,0
2021-02-26,2021,2,Ibiuna Investimentos,0,0,5.5302,2021-02-26,25.55,0,0,0,0,0,0,0,0,1040505.59,7,0,0,0,0
2021-03-31,2021,3,Ibiuna Investimentos,0,0,5.6973,2021-03-31,27.97,0,0,0,0,0,0,0,0,1058867.64,7,0,0,0,0
2021-04-30,2021,4,Ibiuna Investimentos,0,0,5.4036,2021-04-30,27.53,0,0,0,0,0,0,0,0,1053695.87,7,0,0,0,0
2021-05-31,2021,5,Ibiuna Investimentos,28645.8775520055,5474.92021558914,5.2322,2021-05-31,29.54,969731.806093618,969731.806093618,0,0,28645.8775520055,0,0,5,844867.48,5,0.0339057641939366,28645.8775520055,5474.92021558914,969731.806093618
2021-06-30,2021,6,Ibiuna Investimentos,0,0,5.0022,2021-06-30,29.8,0,0,0,0,0,0,0,0,871849.56,5,0,-28645.8775520055,-5474.92021558914,-969731.806093618
