ticker,origin_date,beta_ar,beta_n1_own,beta_n1_market,beta_factor_own,beta_factor,degenerate_rw
TIMP3,2021-06-30,0.884504182321498,0.874189545192742,0.0446462651416445,0.869515085559628,0.00619623895237649,FALSE
TIMP3,2021-07-30,0.886065988142601,0.875863761112165,0.0441232386526591,0.871216875006888,0.00612685998204373,FALSE
TIMP3,2021-08-31,0.887540705727174,0.87744531643361,0.043627162069832,0.872824747865174,0.00606108604704041,FALSE
TIMP3,2021-09-30,0.888935420952504,0.878941695918441,0.0431560201051261,0.874346297463127,0.0059986372875527,FALSE
TIMP3,2021-10-29,0.890256471317966,0.880359599370525,0.0427079918412861,0.875788316933119,0.00593926290933467,FALSE
TIMP3,2021-11-30,0.891509542200982,0.881705041908534,0.0422814280754899,0.877156902324671,0.00588273738005306,FALSE
PCAR4,2018-12-31,0.933719236179431,0.931633103506827,0.0183606165521964,0.92800982605183,0.00345301124585214,FALSE
PCAR4,2019-01-31,0.995,0.995,9.59837749907182e-05,0.995,0.00249528874361272,FALSE
PCAR4,2019-02-28,0.968176822359398,0.96872997864733,-0.00524372476739761,0.967424275924623,0.000446754823929121,FALSE
PCAR4,2019-03-29,0.963840475092083,0.964648014388147,-0.00810121956637474,0.963853035909217,-7.53019812831813e-06,FALSE
PCAR4,2019-04-30,0.975699598424269,0.97644253093194,-0.00785655426607965,0.975254228971814,0.000270718143638501,FALSE
PCAR4,2019-05-31,0.970424619847561,0.969970212245715,0.00499541636526276,0.968399655639382,0.00123558255425607,FALSE
PCAR4,2019-06-28,0.983252486783707,0.981775333684048,0.0163525965665304,0.979605412218456,0.00221523418321035,FALSE
PCAR4,2019-07-31,0.933591260445503,0.932052235386281,0.0171106799294257,0.930289587792165,0.00200679647358208,FALSE
PCAR4,2019-08-30,0.901430679227197,0.898918010462344,0.0282209337344565,0.896437479682607,0.0030771285037339,FALSE
PCAR4,2019-09-30,0.892220682588203,0.890009770757966,0.0248981677626136,0.886281869672994,0.0037039362670836,FALSE
PCAR4,2019-10-31,0.889715393073827,0.887350623984252,0.0267562370102079,0.883765834777248,0.00372157122590228,FALSE
PCAR4,2019-11-29,0.889118581092523,0.88677868548265,0.0265711544608912,0.883226164777974,0.00369480060838189,FALSE
PCAR4,2019-12-31,0.890467721482419,0.888243145719274,0.0253483456047004,0.884692982842345,0.00362942012526161,FALSE
PCAR4,2020-01-31,0.890128427345188,0.8879536219163,0.0249697120912982,0.884493937197347,0.00355637241511323,FALSE
PCAR4,2020-02-28,0.887472411278059,0.885148520545389,0.0268674159568787,0.881775070974334,0.00361069517963558,FALSE
PCAR4,2020-03-31,0.884729364720609,0.882025364817651,0.0313495429251265,0.87887122092988,0.00372029357263863,FALSE
PCAR4,2020-04-30,0.886996046061168,0.884177764574425,0.0320311720828166,0.881066287387777,0.00373121691432565,FALSE
PCAR4,2020-05-29,0.889088478150169,0.886168942361748,0.0325890178557688,0.883096997542319,0.00373824252009993,FALSE
PCAR4,2020-06-30,0.891028104592258,0.888018591319015,0.0330459671475369,0.884983446675003,0.00374206338709565,FALSE
PCAR4,2020-07-31,0.892831071187109,0.889741356475144,0.0334203837635165,0.886740563765696,0.00374328764346087,FALSE
PCAR4,2020-08-31,0.894511326658623,0.89134991763608,0.0337268645605375,0.888381274926169,0.00374240636222621,FALSE
PCAR4,2020-09-30,0.896080984058175,0.892855310644172,0.0339771106701531,0.889916830265535,0.00373981801917549,FALSE
PCAR4,2020-10-30,0.897550613103696,0.894267187102739,0.0341805744590226,0.891357068421295,0.00373584737436433,FALSE
PCAR4,2020-11-30,0.898929478376992,0.895594026016292,0.03434494561827,0.892710632267003,0.00373076015592299,FALSE
PCAR4,2020-12-31,0.900225734727233,0.896843307505088,0.0344765203268121,0.893985146045974,0.00372477455824398,FALSE
PCAR4,2021-01-29,0.901446588589313,0.898021656350015,0.0345804843974487,0.895187361782293,0.00371807030408325,FALSE
PCAR4,2021-02-26,0.902598431957588,0.899134961348105,0.0346611324368296,0.896323281037956,0.00371079583026045,FALSE
PCAR4,2021-03-31,0.903686954273947,0.900188475131898,0.0347220389165036,0.897398256747014,0.00370307401817096,FALSE
PCAR4,2021-04-30,0.904717236364228,0.901186898103701,0.0347661927570637,0.898417078843734,0.0036950067884739,FALSE
PCAR4,2021-05-31,0.90569382969568,0.902134449371752,0.0347961039823306,0.899384046626986,0.00368667880381005,FALSE
PCAR4,2021-06-30,0.906620823563559,0.903034926987626,0.0348138888167712,0.900303030205749,0.00367816046699577,FALSE
PCAR4,2021-07-30,0.907501902298527,0.903891759328682,0.0348213380164529,0.901177522907046,0.00366951035969815,FALSE
PCAR4,2021-08-31,0.908340394182303,0.904708049113309,0.0348199720649912,0.902010686164863,0.00366077723444262,FALSE
PCAR4,2021-09-30,0.909139313440629,0.905486611256682,0.0348110860095385,0.902805388122966,0.00365200164828702,FALSE
PCAR4,2021-10-29,0.909901396430028,0.906230005552602,0.0347957860734433,0.903564236957908,0.00364321730768217,FALSE
PCAR4,2021-11-30,0.910629132934078,0.906940564990575,0.0347750197023466,0.904289609748417,0.00363445217951928,FALSE
SANB11,2018-12-31,0.891629256346226,0.891126151629255,0.0073612720810543,0.888135383447687,0.00270820405721617,FALSE
SANB11,2019-01-31,0.885257918959445,0.883113444739147,0.0347542666856112,0.878992139895356,0.0049565026645727,FALSE
SANB11,2019-02-28,0.893978822977887,0.892869461986186,0.0181507590725293,0.88937290123015,0.00359347216739384,FALSE
SANB11,2019-03-29,0.894432609273394,0.893911716371242,0.00897559230148774,0.891194239699888,0.00253460268887084,FALSE
SANB11,2019-04-30,0.872258427662207,0.869716023951762,0.04678257753831,0.865760003188266,0.00513639797682048,FALSE
SANB11,2019-05-31,0.867930947562543,0.864417111354304,0.0624298136809837,0.860274049019108,0.00595517941254476,FALSE
SANB11,2019-06-28,0.863503608431794,0.860848581031036,0.0444875956001433,0.856281313288277,0.00561399057365436,FALSE
SANB11,2019-07-31,0.851958672008446,0.849901724236754,0.0342995036638319,0.844890844084332,0.00553341870184594,FALSE
SANB11,2019-08-30,0.853002757227456,0.851061337484102,0.0333984877589979,0.846717475914682,0.00503560025986716,FALSE
SANB11,2019-09-30,0.856824196644791,0.85463073506211,0.0386468731540178,0.852020136862898,0.00396859265182148,FALSE
SANB11,2019-10-31,0.861266043211183,0.858136779231325,0.0547717319979043,0.857354512417281,0.00336024814625308,FALSE
SANB11,2019-11-29,0.847684763130557,0.844873573700172,0.0470624982026451,0.843382654890273,0.00376384300388693,FALSE
SANB11,2019-12-31,0.860555602731533,0.856894573137264,0.0606232989078425,0.856499382575864,0.00358573932838729,FALSE
SANB11,2020-01-31,0.850445625290613,0.84729147676062,0.0492326500123243,0.846053758426575,0.00405588806947804,FALSE
SANB11,2020-02-28,0.850856235682043,0.847956629456592,0.0445390676008565,0.846657618093366,0.00403336190640823,FALSE
SANB11,2020-03-31,0.840687139986542,0.837841023204218,0.0435745897988716,0.835873687922221,0.00476069868424745,FALSE
SANB11,2020-04-30,0.841544611733855,0.838692220286155,0.0437020583572696,0.836810617449701,0.00470878068675263,FALSE
SANB11,2020-05-29,0.842082894730548,0.839487902012074,0.0397361310296366,0.837424950093126,0.00467344466608734,FALSE
SANB11,2020-06-30,0.847354232051977,0.845199857305155,0.0333048655641091,0.843046172238556,0.00441162024708023,FALSE
SANB11,2020-07-31,0.851603086466788,0.849804900081595,0.028967014635991,0.848208918984533,0.00363376370842227,FALSE
SANB11,2020-08-31,0.849083921619323,0.847396703767502,0.028423491685169,0.845336319631925,0.0042345544295679,FALSE
SANB11,2020-09-30,0.855773224364995,0.854594206979263,0.0206475533884216,0.852970480461202,0.00331998627093477,FALSE
SANB11,2020-10-30,0.864570096046695,0.86389812379929,0.0123767191826299,0.862628245893934,0.00248860756935606,FALSE
SANB11,2020-11-30,0.887290931648124,0.887530474090482,-0.00470074525472488,0.88730889351403,-2.67278866810751e-05,FALSE
SANB11,2020-12-31,0.912795181545557,0.912980847519472,-0.00402089478247912,0.914733378325425,-0.00407313368243739,FALSE
SANB11,2021-01-29,0.886293485946753,0.886424899887929,-0.0030173103045282,0.886509268721375,-0.00320139149709929,FALSE
SANB11,2021-02-26,0.880253301211962,0.880426099466903,-0.00425075565997989,0.880014864957408,-0.00209474809818584,FALSE
SANB11,2021-03-31,0.881350639920742,0.881459923676824,-0.00284523785118568,0.880880729979922,-0.00237710987531768,FALSE
SANB11,2021-04-30,0.881668602165172,0.88186443931901,-0.00530377934121552,0.881197838613813,-0.00192787616353774,FALSE
SANB11,2021-05-31,0.885789233351301,0.885824876594531,-0.00100238421276534,0.884909915727205,-0.00311437220735289,FALSE
SANB11,2021-06-30,0.893908135639595,0.89370291851201,0.00578878563672507,0.892445316935294,-0.00413608713301258,FALSE
SANB11,2021-07-30,0.897176836847782,0.896709381435537,0.013019237876195,0.895197640046715,-0.00461447180192076,FALSE
SANB11,2021-08-31,0.889749878981357,0.889383389316072,0.0098976682679568,0.88789084249372,-0.00384602668130293,FALSE
SANB11,2021-09-30,0.887833192849583,0.8875836578098,0.00678717715018168,0.886128271680745,-0.00337019875047876,FALSE
SANB11,2021-10-29,0.88112508427912,0.880712085432596,0.0113939589174402,0.879392716278207,-0.0033273761348502,FALSE
SANB11,2021-11-30,0.879195023149663,0.878741367003821,0.0125496450598106,0.877452620009549,-0.00328312607125146,FALSE
GGBR3,2018-12-31,0.763380462889414,0.764669877878199,-0.0247825545479708,0.767442930532434,0.00332625167578797,FALSE
GGBR3,2019-01-31,0.766568386752227,0.767924549401666,-0.0262368111089195,0.77067340930434,0.00336315374686024,FALSE
GGBR3,2019-02-28,0.769490978128861,0.770827382377377,-0.0261114285775398,0.773413789001714,0.00321970510890587,FALSE
GGBR3,2019-03-29,0.772296660070064,0.773582232414076,-0.02526166422037,0.776004759560307,0.00304490817702947,FALSE
GGBR3,2019-04-30,0.774975960283985,0.776213739448909,-0.0243453744161607,0.778522082097462,0.00290937215583546,FALSE
GGBR3,2019-05-31,0.777415740017362,0.778626672317674,-0.0237820206844682,0.780863597318364,0.002824662548645,FALSE
GGBR3,2019-06-28,0.779659858819724,0.780896669689584,-0.02425771203258,0.783119365126929,0.00283043915419037,FALSE
GGBR3,2019-07-31,0.781724238802188,0.782905913523844,-0.0232283209052522,0.785009375032183,0.0026870704913613,FALSE
GGBR3,2019-08-30,0.783772503487533,0.784820687800285,-0.0205689727054916,0.786753279516169,0.00243473440998485,FALSE
GGBR3,2019-09-30,0.785677802266761,0.78666277822475,-0.0191328335001216,0.788547994791167,0.00233646383190069,FALSE
GGBR3,2019-10-31,0.787431345200383,0.788394376207006,-0.0185304613409686,0.790261317081515,0.0022964137226566,FALSE
GGBR3,2019-11-29,0.789010229599028,0.790216549834225,-0.0230769892848906,0.792262916729308,0.0026338686581087,FALSE
GGBR3,2019-12-31,0.791930276079543,0.79332354789842,-0.0270279359317342,0.795596269516419,0.00298325954772539,FALSE
GGBR3,2020-01-31,0.794274678619234,0.795750999400419,-0.0293038187798163,0.798057126161485,0.00310847366656896,FALSE
GGBR3,2020-02-28,0.794992094585956,0.796430055077344,-0.029181920093567,0.798478655216885,0.00289218959282433,FALSE
GGBR3,2020-03-31,0.794793055583623,0.796036954637083,-0.0255472325768361,0.797647345521536,0.00237682117613816,FALSE
GGBR3,2020-04-30,0.796071664294267,0.797267310826715,-0.0243555583094054,0.798841922191832,0.00230065753261138,FALSE
GGBR3,2020-05-29,0.797299490523105,0.798435498372274,-0.022955271718218,0.799967767921603,0.00221018313535405,FALSE
GGBR3,2020-06-30,0.798397530341445,0.799542083400758,-0.0229265669238024,0.801080518463143,0.00221643879989879,FALSE
GGBR3,2020-07-31,0.799371249851127,0.800537685974986,-0.0232705043277816,0.802085224439683,0.00223853904220299,FALSE
GGBR3,2020-08-31,0.80048146359161,0.801676591851412,-0.0238363921853898,0.803237517096763,0.00227233420654275,FALSE
GGBR3,2020-09-30,0.801644838785366,0.802882514011773,-0.0247526078368435,0.804470268284288,0.00233090479523224,FALSE
GGBR3,2020-10-30,0.802878817364733,0.804170290602498,-0.0259771978602942,0.80580145795973,0.00241530654289696,FALSE
GGBR3,2020-11-30,0.804252959372285,0.805612777428526,-0.0275880857620375,0.80731822715953,0.00254082011539073,FALSE
GGBR3,2020-12-31,0.805901525026228,0.807343325645454,-0.0295942595833299,0.809168125820761,0.00272020426923679,FALSE
GGBR3,2021-01-29,0.806825228538056,0.808287987578831,-0.0304755672756612,0.810097793415639,0.0027434690317535,FALSE
GGBR3,2021-02-26,0.808147526953779,0.809660091383987,-0.0319204259115621,0.811543562331267,0.00286294180789964,FALSE
GGBR3,2021-03-31,0.809651419643581,0.811228524849055,-0.0337416760732119,0.813431461324602,0.00320747763895149,FALSE
GGBR3,2021-04-30,0.812525933265176,0.814144139434141,-0.0350867703664308,0.816701702732253,0.00358291401599042,FALSE
GGBR3,2021-05-31,0.814762540307819,0.816414043445459,-0.0362797436037794,0.819121224006438,0.00379893671493241,FALSE
GGBR3,2021-06-30,0.816031172283053,0.817700177042825,-0.0371683363881199,0.820425032304913,0.00389098803605148,FALSE
GGBR3,2021-07-30,0.817719420477589,0.819403870095996,-0.037998393580775,0.822238024073808,0.00405705578776215,FALSE
GGBR3,2021-08-31,0.818210187972738,0.819933411007543,-0.03934523876501,0.822607254538865,0.00400201549704445,FALSE
GGBR3,2021-09-30,0.818757022141046,0.820493544161331,-0.0401661587899909,0.823086807151071,0.00397997756510156,FALSE
GGBR3,2021-10-29,0.820185977606508,0.821942798804915,-0.0411181546477803,0.824697513178732,0.00417911751722744,FALSE
GGBR3,2021-11-30,0.820987295587301,0.822759385109489,-0.0419658678710185,0.825481974942515,0.0042056365849294,FALSE
MDIA3,2018-12-31,0.689130630426488,0.68982693313876,-0.0204308566652226,0.680615064100002,0.0137567187556203,FALSE
MDIA3,2019-01-31,0.709003578740626,0.710058897694331,-0.0290106183801439,0.701008945770758,0.0120671615653189,FALSE
MDIA3,2019-02-28,0.727973358088705,0.728620261836153,-0.0185338906549235,0.718604948786264,0.0137322325638549,FALSE
MDIA3,2019-03-29,0.739304620491637,0.738896873766495,0.0113778774361419,0.727535395726464,0.0162241913237185,FALSE
MDIA3,2019-04-30,0.724243904437135,0.72382587860838,0.010322344791325,0.713015212275287,0.0144211156410203,FALSE
MDIA3,2019-05-31,0.718857914909962,0.718846035546702,0.000282358916435256,0.70813419422914,0.0136275426599548,FALSE
MDIA3,2019-06-28,0.720290419571431,0.720298640196659,-0.000196989727675509,0.709717826175521,0.0134981928667651,FALSE
MDIA3,2019-07-31,0.72459450265091,0.724614917454422,-0.000493552451083015,0.714264575522603,0.0132247325385341,FALSE
MDIA3,2019-08-30,0.722283787199494,0.722299577713254,-0.000386388101731689,0.712166343201328,0.012987044320891,FALSE
MDIA3,2019-09-30,0.725674796774735,0.725845930563342,-0.00424798893022165,0.715910158893805,0.0126203683211228,FALSE
MDIA3,2019-10-31,0.739021140047671,0.741553848366203,-0.0639330757578041,0.739238761212295,0.0012092477151654,FALSE
MDIA3,2019-11-29,0.995,0.995,0.0486302193710653,0.995,-0.0392716391340456,FALSE
MDIA3,2019-12-31,0.995,0.995,0.0385094559331362,0.995,-0.0144126163682372,FALSE
MDIA3,2020-01-31,0.995,0.995,0.202262025729024,0.995,-0.0230702976873718,FALSE
MDIA3,2020-02-28,0.995,0.995,0.00961281469293865,0.995,-0.00568026998905689,FALSE
MDIA3,2020-03-31,0.983277241009419,0.98784747743209,-0.042798913170772,0.985137432259142,0.00110753470118138,FALSE
MDIA3,2020-04-30,0.983553214235538,0.987465572404787,-0.0384677596054095,0.985105541617677,0.000937380538966637,FALSE
MDIA3,2020-05-29,0.982248245768075,0.98475276866399,-0.0255712394681639,0.981999369839265,-0.000151869687955161,FALSE
MDIA3,2020-06-30,0.995,0.995,-0.0155583510622618,0.99395892225136,-0.000927379396662331,FALSE
MDIA3,2020-07-31,0.981137929754965,0.981863680838905,-0.00731550172259938,0.978761197241634,-0.0014378040113032,FALSE
MDIA3,2020-08-31,0.964017037754842,0.966133703264025,-0.0207347037854577,0.963487834342591,-0.000316961508009576,FALSE
MDIA3,2020-09-30,0.9443956072845,0.945823975466016,-0.0140599909895551,0.943153042077005,-0.000744709271988266,FALSE
MDIA3,2020-10-30,0.940868806341058,0.942442641638473,-0.0154309217677518,0.93976457554735,-0.000661109186519625,FALSE
MDIA3,2020-11-30,0.936341939072391,0.937821459313704,-0.0145000033023402,0.935043380618848,-0.00077748320155528,FALSE
MDIA3,2020-12-31,0.937399880627284,0.939028411718869,-0.0160484822976573,0.93654270469887,-0.000514976316771194,FALSE
MDIA3,2021-01-29,0.935548041168937,0.937129877584412,-0.0157336751403083,0.934102421345598,-0.000875424235427177,FALSE
MDIA3,2021-02-26,0.935488861321494,0.936984080931199,-0.014944297862946,0.93385741474417,-0.000990589554452903,FALSE
MDIA3,2021-03-31,0.93572318486618,0.937264318484085,-0.0154358271100571,0.934177033298863,-0.000939880499841903,FALSE
MDIA3,2021-04-30,0.935678970424006,0.937124709550086,-0.0145269948629506,0.933968565535092,-0.00104144693591394,FALSE
MDIA3,2021-05-31,0.935878476675701,0.937431700789125,-0.0156143143101983,0.934336463114016,-0.000939208296893936,FALSE
MDIA3,2021-06-30,0.935070001405319,0.936784479229905,-0.0173047177223301,0.933905556474515,-0.000710850382784551,FALSE
MDIA3,2021-07-30,0.935503069204059,0.937282555891229,-0.0180615733570634,0.934385409568833,-0.000686243793084024,FALSE
MDIA3,2021-08-31,0.936246734137816,0.938041413370092,-0.0183745556941741,0.935331740898024,-0.000565848034708272,FALSE
MDIA3,2021-09-30,0.936200090079511,0.937925255152356,-0.0178131478820219,0.935328145929545,-0.000543907865612692,FALSE
MDIA3,2021-10-29,0.934888879984156,0.936559411529488,-0.0173604043993532,0.933749299548096,-0.000716633729285635,FALSE
MDIA3,2021-11-30,0.933414697303432,0.935034296945956,-0.0169114934611553,0.931891950321422,-0.000962256854399109,FALSE
OIBR3,2018-12-31,0.781164383736992,0.778514336606819,0.0553773327141696,0.772524903719571,0.00697658145578139,FALSE
OIBR3,2019-01-31,0.751624535939257,0.749061799480736,0.0536219800148362,0.742969570841786,0.007022896554415,FALSE
OIBR3,2019-02-28,0.928217653290145,0.925506765638575,0.060775318344713,0.916541719200545,0.00958432942601225,FALSE
OIBR3,2019-03-29,0.852076315616184,0.849634280231205,0.050235355635913,0.843318716429382,0.00683167867088157,FALSE
OIBR3,2019-04-30,0.909489615263274,0.906494392774552,0.0578416138138696,0.900421185400199,0.00691072621179368,FALSE
OIBR3,2019-05-31,0.882036522600308,0.878155801664427,0.0689308251451429,0.871886692012451,0.00749918978258516,FALSE
OIBR3,2019-06-28,0.90896797986214,0.904710063938819,0.0681722755450149,0.899176146230385,0.00702691980774907,FALSE
OIBR3,2019-07-31,0.898744036464978,0.894047732614999,0.0693090532681617,0.888511128860667,0.00715195843933945,FALSE
OIBR3,2019-08-30,0.844795212839197,0.84073050806408,0.0555119545939591,0.834537747842915,0.00701217223923882,FALSE
OIBR3,2019-09-30,0.84269988054467,0.83887499218547,0.051473670327502,0.832431557060533,0.00703436335330353,FALSE
OIBR3,2019-10-31,0.843093467400571,0.839301874976402,0.0509236194852728,0.832912368221765,0.00699618535512682,FALSE
OIBR3,2019-11-29,0.843619443271678,0.83985186858137,0.0505837371722931,0.833548195175379,0.00694320998691749,FALSE
OIBR3,2019-12-31,0.845655057052418,0.841850932682734,0.0510837728704772,0.835941633181473,0.00671979845144409,FALSE
OIBR3,2020-01-31,0.849945686635901,0.845739813309694,0.0563007617780342,0.840674440434418,0.00645300762843444,FALSE
OIBR3,2020-02-28,0.861425085968076,0.856724642741703,0.0611849573057719,0.852896718914829,0.00596729815669528,FALSE
OIBR3,2020-03-31,0.831684964199152,0.829081937477677,0.0327345998302403,0.822118617145329,0.00682075135614263,FALSE
OIBR3,2020-04-30,0.833691594105399,0.831294238513448,0.0303781675934103,0.82469584635542,0.00644350203159037,FALSE
OIBR3,2020-05-29,0.830862360631738,0.827956427495957,0.0373145360463,0.821922960295118,0.00646472502474525,FALSE
OIBR3,2020-06-30,0.853096818021582,0.848987433369028,0.0522103875249524,0.843634506190373,0.00681783093365461,FALSE
OIBR3,2020-07-31,0.901023272910058,0.89082216916626,0.117145932871797,0.885330856986665,0.0110461531099393,FALSE
OIBR3,2020-08-31,0.895120886388088,0.890380062880894,0.0425116381034526,0.884703534120855,0.00698556170119514,FALSE
OIBR3,2020-09-30,0.883137090069731,0.878134280690874,0.0436680206697388,0.872464864085552,0.00718663936717889,FALSE
OIBR3,2020-10-30,0.881066283409618,0.8764853760714,0.0390419682430386,0.87108082692981,0.00676915174546631,FALSE
OIBR3,2020-11-30,0.919334322347327,0.913350696708751,0.0502938624185561,0.9095207031856,0.00667150896209906,FALSE
OIBR3,2020-12-31,0.926221346799898,0.919854638540172,0.0508660311499297,0.916020864486531,0.00680461563227802,FALSE
OIBR3,2021-01-29,0.911824233417952,0.908031473886186,0.02916586229731,0.90562929140381,0.00401130912343093,FALSE
OIBR3,2021-02-26,0.906828163829439,0.903968469460988,0.0220810523946012,0.902397181124461,0.00284725292403834,FALSE
OIBR3,2021-03-31,0.902635350379885,0.899556394441483,0.0241141093402099,0.898028388321475,0.00296458923041581,FALSE
OIBR3,2021-04-30,0.897041256739446,0.894625249578726,0.0190194629665998,0.893740543841781,0.00212268529086663,FALSE
OIBR3,2021-05-31,0.893421723901764,0.891179779933378,0.0179283495151594,0.89067367521117,0.00178213468477476,FALSE
OIBR3,2021-06-30,0.892767907366006,0.890508981485308,0.0183019905716875,0.890067930093356,0.00176467496050985,FALSE
OIBR3,2021-07-30,0.886469116299519,0.88364770889267,0.0230752623828423,0.883522894977522,0.0019363375404643,FALSE
OIBR3,2021-08-31,0.887281892882349,0.884449423172358,0.023201458911398,0.88428237524872,0.00197284081729214,FALSE
OIBR3,2021-09-30,0.888017784182506,0.885173100492643,0.0233134347159613,0.884969412194539,0.00200520207230698,FALSE
OIBR3,2021-10-29,0.888832428294147,0.885971956622185,0.023436550322854,0.885737747859894,0.00203516877448439,FALSE
OIBR3,2021-11-30,0.889613055412134,0.886764556180428,0.0233180758219436,0.886512412991282,0.00203767398334657,FALSE
PSSA3,2018-12-31,0.577440499397886,0.573300018144685,0.112700468003942,0.56128972604252,0.0218219833638006,FALSE
PSSA3,2019-01-31,0.583106730219015,0.581437020969357,0.0481412599422077,0.571064359611483,0.0197878882670012,FALSE
PSSA3,2019-02-28,0.575689743906842,0.576214565130896,-0.0129665999765464,0.570482906165949,0.00732226070409754,FALSE
PSSA3,2019-03-29,0.679261182144981,0.683346853411059,-0.131712671096839,0.68394061696955,-0.00874629180374152,FALSE
PSSA3,2019-04-30,0.732708075162458,0.734918709595282,-0.180426134630035,0.735900330106743,0.0116211984664536,FALSE
PSSA3,2019-05-31,0.639907916256295,0.64011816352374,-0.0990771896453683,0.639747268735632,-0.000795090145420976,FALSE
PSSA3,2019-06-28,0.639061916705647,0.639270488939352,-0.0914291258987357,0.638804728451281,-0.00123701941313592,FALSE
PSSA3,2019-07-31,0.640404752271834,0.640664409040784,-0.0900115966544851,0.640153922477288,-0.00117756572298024,FALSE
PSSA3,2019-08-30,0.641131669300672,0.641423626787529,-0.11112000657647,0.641141016569111,4.63862126155512e-05,FALSE
PSSA3,2019-09-30,0.663140418766487,0.663522286418145,-0.172536633046867,0.6625147317272,-0.0029049006094214,FALSE
PSSA3,2019-10-31,0.658288007152728,0.657716085481088,-0.15713441080147,0.657383907164536,-0.00358203304525448,FALSE
PSSA3,2019-11-29,0.659619723547727,0.658526803367092,-0.176009103433629,0.659534964199333,-0.000324583562572335,FALSE
PSSA3,2019-12-31,0.666053078442327,0.664821491327901,-0.159707048034557,0.666891552027405,0.00338457044841355,FALSE
PSSA3,2020-01-31,0.711373765647441,0.711260378996514,-0.0371131774374717,0.711695171983846,-0.00109784281837359,FALSE
PSSA3,2020-02-28,0.740363122367179,0.740282748764014,0.00815151955596552,0.73813627994395,0.00490362870274958,FALSE
PSSA3,2020-03-31,0.702666608805683,0.702218651728152,0.025030267709872,0.699899305665982,0.00502516904493776,FALSE
PSSA3,2020-04-30,0.711403379223082,0.710520721065907,0.040026811075258,0.708090409495774,0.00564603922584208,FALSE
PSSA3,2020-05-29,0.713287311817684,0.71217110279912,0.0428029731793831,0.709710225993162,0.00576020222562027,FALSE
PSSA3,2020-06-30,0.725437039997992,0.723499708869776,0.0678061133033224,0.719689442588326,0.00860183400634868,FALSE
PSSA3,2020-07-31,0.740604622378306,0.737533056259208,0.091697097689464,0.731772236164551,0.0120557901628911,FALSE
PSSA3,2020-08-31,0.739455835574607,0.735241712265124,0.105636464978636,0.72892500242534,0.0132852052725424,FALSE
PSSA3,2020-09-30,0.740447102874572,0.7362455880486,0.0915229130569955,0.730532095931153,0.0119472849050849,FALSE
PSSA3,2020-10-30,0.746491346245662,0.742018470183462,0.0932886838119803,0.736507967793739,0.011818231609129,FALSE
PSSA3,2020-11-30,0.756799609733335,0.751791066789378,0.100200813520286,0.746314217678531,0.0121814228050539,FALSE
PSSA3,2020-12-31,0.769428054839945,0.761944691871323,0.140514677961474,0.753726094278944,0.0174202274933803,FALSE
PSSA3,2021-01-29,0.81287226071904,0.804346584210202,0.142646047104831,0.794593506159994,0.0187279990999624,FALSE
PSSA3,2021-02-26,0.81256909956623,0.804893224777467,0.11624749457108,0.796591113292973,0.0149526548591175,FALSE
PSSA3,2021-03-31,0.823053745819052,0.814497535740347,0.124205460703401,0.805525040937088,0.0157383872068889,FALSE
PSSA3,2021-04-30,0.854741581725991,0.844996036961841,0.130765635797941,0.835621426267146,0.0163571360544187,FALSE
PSSA3,2021-05-31,0.96985044970746,0.957702896147304,0.147906611325291,0.947617725875048,0.0178976039442988,FALSE
PSSA3,2021-06-30,0.995,0.995,0.108954527128723,0.995,0.0132338541034842,FALSE
PSSA3,2021-07-30,0.995,0.995,0.0703720227440269,0.995,0.00788022275977309,FALSE
PSSA3,2021-08-31,0.980188225261877,0.974827651447422,0.054415648503844,0.971431261095329,0.00571691559577299,FALSE
PSSA3,2021-09-30,0.881655478846008,0.873032267564563,0.0895615817970151,0.86815413699247,0.00889910556603955,FALSE
PSSA3,2021-10-29,0.875982650751644,0.867874107075181,0.0812458904459656,0.862992650700403,0.00846326639262942,FALSE
PSSA3,2021-11-30,0.876485546498703,0.868374216015618,0.0800809978450788,0.863566881295674,0.00838471967821253,FALSE
BPAN4,2018-12-31,0.778537258770306,0.77397373577755,0.0792423569201919,0.767462685425189,-0.00872526410880749,FALSE
BPAN4,2019-01-31,0.779240341943692,0.774735297564338,0.0779873880190115,0.768328927685551,-0.00858684003701206,FALSE
BPAN4,2019-02-28,0.777933607905436,0.773443081233054,0.0778318178144479,0.767079192970634,-0.00854198943395244,FALSE
BPAN4,2019-03-29,0.778313005377585,0.773853917629173,0.0773748429865816,0.767533382676325,-0.00848783636819391,FALSE
BPAN4,2019-04-30,0.778862855940994,0.774390190010618,0.077694974126126,0.768060208035758,-0.00851049346983657,FALSE
BPAN4,2019-05-31,0.778015154073634,0.773565281481082,0.0771813288732526,0.767265773626326,-0.00846392322095109,FALSE
BPAN4,2019-06-28,0.778117756976687,0.773604292650608,0.0783301142273238,0.767295691035484,-0.0085272219275097,FALSE
BPAN4,2019-07-31,0.778673584970693,0.774163234443118,0.0780748867062667,0.767880781807586,-0.00849603146836443,FALSE
BPAN4,2019-08-30,0.757943313196419,0.757141984078507,0.0136299969858646,0.753588655868535,0.00354164242925935,FALSE
BPAN4,2019-09-30,0.995,0.907368944879003,1,0.995,0.0674655691742023,FALSE
BPAN4,2019-10-31,0.964444846141251,0.955201887060525,0.0459703250423048,0.967171907799531,-0.00138609500559412,FALSE
