gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Safra,-0.0708210998877732,0.0695535746042702,-0.213949710246046,0.24573090115113,0.297031610755453,-0.0631682427555393,0.207552610143299,0.110331222586984,0.00669090949043909,-0.0533077581864808,-0.0932137083799803,-0.360362098055602,-0.094234601577575,0.27465999993489,-0.0693506149862716,-0.175743061798712,-0.14019007689496,0.0279209924083306,0.267311840235309,0.0541760046942135,0.0923142383953492,0.0667338619202377,0.300446632976473,0.218881636651413,-0.252054669857049,-0.0298094251825237,-0.159833024519398,0.0788476915372945,0.16161773693488,0.205141884678586,-0.0121534276943052,0.294583698657816,1,-0.0522986972649942,0.0493022873080189,-0.0448337937786335,0.283930760033907,0.411734076637621,0.136436829335566,-0.296150588807466,0.144745850447439,0.119386361021844
Santander,0.0414655966929438,-0.137257596654278,0.337435596306483,-0.330458521713487,-0.180478926087076,0.308441097852837,0.0462603605198065,0.284759205826444,0.0469138992644553,0.49321838166399,0.0432842438549923,0.16820994380915,0.236023245456565,-0.0504460175865756,-0.0616707870696286,0.0349739389865335,0.0833868580759346,0.142638819118724,-0.0633608291222355,-0.214928921943301,0.014936204432491,-0.175888797695619,-0.172060139477252,0.0673813135158411,0.207885507549611,0.474494787448263,-0.0715813631670348,-0.148835875020911,0.297661273359092,-0.012634258993851,-0.0790118573745656,-0.25114718582978,-0.0522986972649942,1,0.122987271278067,0.129952479782401,-0.189673053539757,0.0950838607037121,-0.214240542582365,-0.0467276424002946,0.0654768632486386,0.282603351595942
Sharp Capital,-0.0292885014203455,-0.156555996900063,0.285740760822307,0.0920342240381243,0.17872075070879,-0.098857756356846,-0.00139745184680898,0.146133123252063,0.0263976812035044,0.0393239944892491,0.209979432231074,-0.00163064597130766,0.0693381991423903,0.317563707816214,-0.11771214503563,0.475029955143673,-0.0529660102646211,-0.0175139944584106,0.0260692397923016,0.0899904255036043,-0.0616425407467124,0.0593816059982192,-0.0933236415979082,-0.0246358607740525,0.478803425747535,-0.0561868556533228,-0.124127618057959,-0.404469775424901,0.0937436135291549,0.0386388501894769,-0.00245035957823765,-0.137494783499783,0.0493022873080189,0.122987271278067,1,0.21821191185844,0.00814018929291941,0.264941292755556,-0.0393366264078199,0.152386777902268,-0.18461208732407,0.184750262701968
Squadra Investimentos,-0.128077388749365,0.39895695950709,0.315575808023234,-0.0643314348981923,0.144599857310182,-0.0763197118868793,-0.141043605166489,0.135869755493917,-0.106553579005735,0.141753497997991,0.104196955370926,0.15477809889533,-0.0504739072832105,0.229782760106374,-0.320065068158108,0.193721635226929,0.0524500462558223,0.21265477577454,0.0309165605700336,-0.434702819858689,0.121356327997561,0.0118615742412068,0.186952660957804,-0.132818486556127,0.16961421120833,0.379406562703237,0.153189524287119,-0.260866917028945,0.237807437208847,-0.0161965087280786,0.111742192964575,0.0359058813265826,-0.0448337937786335,0.129952479782401,0.21821191185844,1,0.153770367958091,-0.0484098849833721,-0.0303343671190605,0.221493704148394,-0.211488804588666,-0.0482588424511338
TNA Gestão Patrimonial,-0.113092589235739,0.362490778665002,-0.105623508943169,0.528695146232995,0.223092103622162,-0.248731669755672,0.00490111368077142,0.236353199654769,0.0460963469834492,-0.170455654173865,0.0227775446989293,-0.29795842223186,0.0800209145196354,0.374774708083904,-0.126762909253332,-0.136606019224727,-0.032204058686504,-0.0909649564422948,0.357545347583116,-0.212189540389267,0.214636483320756,0.214351771256829,0.443667498360047,0.0977426826459758,-0.490195745596199,-0.272853731490672,-0.0681461528956899,0.0117697969061371,-0.0159942617864767,0.0320620356507887,0.155816780518928,-0.00979139051193881,0.283930760033907,-0.189673053539757,0.00814018929291941,0.153770367958091,1,0.340156246364221,0.400641419323777,-0.0736654622437939,-0.0488525599427995,-0.0687560470302825
Truxt Investimentos,-0.1100331366444,,-0.0260697259856515,0.337544694045378,0.182918273184789,-0.0130681870061637,-0.061816114826507,0.0471377274872782,,-0.215879491331808,-0.214382802297768,-0.297208195624169,-0.12137779324411,0.553750099736941,0.0144903439395804,-0.131738482860663,-0.197944550910622,-0.164998098396843,0.458332068603925,-0.0712654134485337,0.137218606863902,0.217726551158703,0.288290063723281,0.314407064207502,-0.0979170975398578,-0.109990935455352,0.0363738847932734,-0.215126849836151,0.0140155608013746,-0.0260032872172175,0.13776941349794,0.0817450632431607,0.411734076637621,0.0950838607037121,0.264941292755556,-0.0484098849833721,0.340156246364221,1,0.247437279651401,-0.384587884317067,0.0383482337053873,0.311737918410685
Verde Asset Management,0.149972238554012,-0.343039208211807,-0.0937729378514062,0.543562068468749,0.105053763454279,-0.0746803765656446,0.083275233812563,0.0532321307990392,0.027944510205194,-0.143710736759598,0.0380816965311038,-0.0890513897893246,-0.0575894435017896,0.14342808398461,0.0646760356357054,-0.0650699923526857,-0.186654286118281,-0.0750898404608077,0.220798786694984,0.0318189582354333,0.287347584177921,0.0850625763933653,0.146557409688182,0.0414672160213993,-0.232494729681409,0.154035912874122,0.206181220791331,-0.0660936921289377,-0.157350167100882,-0.160019976738554,0.142002252578873,-0.0694536488091934,0.136436829335566,-0.214240542582365,-0.0393366264078199,-0.0303343671190605,0.400641419323777,0.247437279651401,1,-0.0531021183702888,-0.0109466965817987,0.00633453455219141
Vinci Partners,-0.0230290143167086,0.403356234914228,0.0957392983215986,-0.180317653614558,-0.0482732881772751,0.114861315625318,0.0651881635301711,0.0170443124758252,0.0639079986226476,0.37744014529837,0.602767349517819,0.477015406322195,0.538902879045138,-0.0344157292420854,0.110247448248288,0.0997175024455893,0.142990143788304,0.36126158281065,-0.111675131225945,0.0630173323429807,0.179015983427946,-0.0439007770803151,-0.110838295886045,-0.410684921542199,0.263848524161469,0.0894508847099695,0.0953590995957202,-0.151274632221362,-0.0103458689589428,0.0945046926370773,0.0378504454037466,-0.0351070097257483,-0.296150588807466,-0.0467276424002946,0.152386777902268,0.221493704148394,-0.0736654622437939,-0.384587884317067,-0.0531021183702888,1,-0.148849222687249,-0.345999833087692
Western Asset,0.102053656296825,0.18780427663512,-0.0500178792597062,-0.131841129315726,0.0536955632912658,0.27009386447285,0.0638298115670355,-0.126757019440654,0.195458570907268,0.132471613148539,-0.108746719988932,-0.0270464442458188,0.0207483928485871,0.0325050693598547,0.132308903346089,-0.180323425807794,-0.0443831828897861,0.150469050323496,-0.0562910406517553,0.0359751321674226,-0.221137118303606,-0.0126585737125052,-0.123198717253696,-0.120234830410671,-0.124447485821168,-0.426831264561375,-0.0771736253489285,0.323870449057214,0.125193278258148,0.0370260923526365,-0.214053556444812,0.0854635598236882,0.144745850447439,0.0654768632486386,-0.18461208732407,-0.211488804588666,-0.0488525599427995,0.0383482337053873,-0.0109466965817987,-0.148849222687249,1,0.0130291746327952
XP,0.0305927867984683,0.0105008919592636,0.191183086082926,0.104721520093156,0.201852765958353,0.379470481072037,-0.0402423656482086,0.0740522988871808,-0.0158970638903643,0.0369202067316838,-0.214489932144153,-0.00336575536963317,-0.248427949797617,0.178328053410013,-0.135434999657041,-0.00725622372367535,-0.036328526282636,-0.117204877242673,-0.0954301077347714,0.00630413982292922,-0.166822802230646,-0.0532843651672136,0.0918359680991514,0.438270626861913,0.0624778546598231,-0.00284423949028965,-0.0256147733435516,-0.15075975884717,-0.00853686593064064,-0.153633619934973,0.0855861800179171,-0.0925136011810113,0.119386361021844,0.282603351595942,0.184750262701968,-0.0482588424511338,-0.0687560470302825,0.311737918410685,0.00633453455219141,-0.345999833087692,0.0130291746327952,1
