gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Safra,0.00865773962061556,-0.0233228268957544,-0.14246685855722,0.246577816344883,0.254471563005568,0.194058926831659,0.238956400180297,0.165469013666204,0.0148645451050841,0.135184638373868,0.14639667931666,-0.177214162437809,-0.14327827879832,0.235325714765726,0.0751440071178237,-0.0883608018519575,-0.063462259550212,0.0592538821695212,0.199310766549233,0.0127744002618381,0.259618998055019,-0.0623930747861758,0.296007222091281,0.248373680341298,-0.175308829319106,-0.00835187205682835,-0.101552125588957,0.209978954530569,0.157603366637846,0.164143632729656,-0.0602324293178517,0.253645506786374,1,0.167947892873344,0.042890442325813,-0.0544987069477237,0.260839068973013,0.373171989791836,0.0523848365391609,-0.155277216299932,0.110438192363906,0.18238956407558
Santander,0.0729909765700927,-0.0982259271298091,0.21933918985785,-0.237047161794822,0.0509381304776439,0.547103082058315,0.386658584725839,0.363774026397464,0.0746012161897812,0.538891573096637,0.468256014854298,0.131582534589301,-0.0257289268340147,-0.105514228444633,0.139930681476513,0.253581763726804,0.072161444459392,0.229802725202368,0.069365166400511,-0.0235422026263258,0.335868511193446,-0.0533772532074918,0.0509889705725317,0.220213915307139,0.151792407708839,0.357252736841774,-0.00773262843406504,0.174731215574453,0.184983188415066,-0.0122759197809998,-0.0233587169589066,-0.284679653467635,0.167947892873344,1,0.15904035451147,-0.0125711725458428,0.00492606039519589,0.152344555480676,-0.10512839853852,0.10709577136669,0.157285841308294,0.300499566560083
Sharp Capital,0.119799321287408,-0.275688084932367,0.195097023800402,-0.018061026384854,0.170285348391605,0.125299982369555,0.0464918638094572,0.123075355908446,0.0552268783735268,0.0327941815432022,0.246292883961718,0.0958329505893201,0.0350426747225827,0.222662305112725,0.0597686922042531,0.442804022517132,-0.035238482030071,0.164485783219935,-0.0298498389553354,0.13745250101556,-0.00354988800852377,-0.00419994062165841,-0.049322002306043,0.0165147469194466,0.526527944117597,-0.0869099158409627,-0.0511835872881613,-0.104002914621825,0.0446894829934995,0.0609058177374149,-0.0679788220375661,-0.0839919152127255,0.042890442325813,0.15904035451147,1,0.241394021323625,-0.00535744377711665,0.302931532691873,-0.0121904577607725,0.291204061806873,-0.0442637628374432,0.195220273577134
Squadra Investimentos,-0.130854335610102,0.40978668213662,0.162352497367243,-0.149944991521407,0.121668680426016,-0.135184632760595,-0.210567584741875,0.0738872835084202,-0.206891298728589,-0.00763116654239398,-0.0827563932821721,0.0871801542531777,-0.0984620563547474,0.121679842262937,-0.224574784898616,0.0316635080663025,0.0806493694468454,0.176960052648453,0.055271356103856,-0.331221996812975,-0.0919006231049574,-0.0267954442917577,0.105341666664879,-0.0628933944669548,0.183879739209382,0.308824478912716,0.00292934550990212,-0.245363352733381,0.150406851751417,-0.113964612624234,0.0324111150224333,0.0838426586297459,-0.0544987069477237,-0.0125711725458428,0.241394021323625,1,0.0780867845122387,-0.027545211005382,-0.147339162561959,0.115230712696865,-0.234777304657474,-0.0794067147250722
TNA Gestão Patrimonial,-0.0462231372159225,0.305958668027829,0.0551574022765208,0.488589315700984,0.252216592492699,0.151148857091332,0.162820146262268,0.280746912330788,0.130641731670158,0.1801854159471,0.265012989284955,-0.0981276261078329,0.0634484009265469,0.418859851751889,-0.0250892275854288,-0.0153515521747549,-0.025783371277082,-0.00562152152649038,0.235355358357753,-0.0978851265319334,0.332121977712318,0.107842900193048,0.485063914039671,0.258714336107896,-0.377726136173588,-0.279251534257235,0.0032444047227752,0.25641453676526,0.0190250195215579,0.120493261754515,0.0204140675552692,0.0533979179870902,0.260839068973013,0.00492606039519589,-0.00535744377711665,0.0780867845122387,1,0.332509615306758,0.293221050913336,0.047849825256303,0.287491375039441,0.027304873303747
Truxt Investimentos,-0.0809725134932479,,0.0554024125277258,0.379177580239924,0.345779186605977,0.234937291609412,0.12548990190718,0.0641023580763256,,-0.00993190094986311,0.125209012264884,-0.116926639327826,-0.167060728824638,0.549954307364525,0.145582538326434,-0.0404816604566592,-0.163560932538276,0.00253659857740193,0.270720758956698,-0.0527317498503153,0.215368273568598,0.131030406450819,0.310867177434862,0.340919008443917,-0.0218459188183239,-0.0982142482046257,0.0330367126268516,-0.0559191877900517,-0.0235731251776688,-0.00744597860621931,0.214898767401179,0.030870062088228,0.373171989791836,0.152344555480676,0.302931532691873,-0.027545211005382,0.332509615306758,1,0.0966755938223259,-0.166453471117223,0.101890824186754,0.375032931894541
Verde Asset Management,0.283728845130448,-0.468329141244925,0.0447483510005769,0.469080592230627,0.0450586031307202,0.144048129376979,0.0785240488850682,0.0811448208082196,0.108287747326715,0.0967018680994184,0.11771422932134,-0.00789669630802504,0.0393714744259155,0.181881180732714,-0.0718667959606138,-0.0126038873506587,-0.0942026729551876,-0.148850129347716,0.12252558688751,0.186731156278818,0.260813769166582,0.00334613405602777,0.179195819346854,0.0481474190241747,-0.152859852705309,0.0702698359771466,0.343472031043527,0.112466180402594,0.0164847781805329,0.0564298366000081,-0.0539882261936223,0.0895119992971404,0.0523848365391609,-0.10512839853852,-0.0121904577607725,-0.147339162561959,0.293221050913336,0.0966755938223259,1,0.0259473789135417,0.321764103730104,0.134541566087768
Vinci Partners,0.0517187243601017,0.316430641297272,0.159165814724254,-0.480575985768242,-0.149803148842411,0.345584399362458,0.0948634408740285,-0.0392961915685301,0.147644737136354,0.313630698095771,0.497808905915449,0.476914437691008,0.286034426862009,0.0529980919244101,0.21270693759447,0.294827511443554,0.127082024169328,0.397592055034222,-0.126482780851734,0.139080634875413,0.146110244241277,-0.22031704841376,-0.0205787438035129,-0.118110639590672,0.354871713943188,0.00689861309260701,-0.0359170658423425,0.243952895929364,0.0146492249556033,0.221773745673105,-0.172339555480724,-0.0685879604579209,-0.155277216299932,0.10709577136669,0.291204061806873,0.115230712696865,0.047849825256303,-0.166453471117223,0.0259473789135417,1,0.25371285987967,-0.0668319813270715
Western Asset,0.118661900917708,0.108966408016008,0.214539873056523,-0.061149036784706,0.0483157303807478,0.468682580759561,0.291426712895748,-0.000887309911605074,0.231549255439301,0.442840952325733,0.471709812346386,0.204413199880974,0.0762475121862136,0.272991517265572,0.14684829725976,0.157533736253682,-0.00750689949326942,0.0333794711513323,-0.0143853536016561,0.306353237472961,0.339036461620558,-0.00394202930412292,0.233820166900025,0.0265280239776664,-0.0250664342259417,-0.394915112794825,0.0675209729000555,0.433652203850806,0.145247380051855,0.242725338796187,-0.158607447444204,0.195571767615384,0.110438192363906,0.157285841308294,-0.0442637628374432,-0.234777304657474,0.287491375039441,0.101890824186754,0.321764103730104,0.25371285987967,1,0.0521405809324076
XP,0.0970732278279335,-0.128175165044225,0.106728978116359,0.115918474652625,0.261789074612578,0.462905016480691,0.145103348351296,0.131025430484417,0.00722302168783908,0.159314092480407,0.217573841753729,0.116095741362718,-0.250948919418417,0.174166319076519,0.11842355668144,0.18324127923361,-0.00227247164480811,0.0808690930186525,-0.0763814377789452,0.0664666794192433,0.14092336884339,-0.0755980780479229,0.13179497901802,0.445184184381368,0.0622780650119979,0.0439033175430167,0.0481945562567319,0.00574164903888423,-0.00264838641088739,-0.156569526505735,0.131193001882194,-0.11602124738631,0.18238956407558,0.300499566560083,0.195220273577134,-0.0794067147250722,0.027304873303747,0.375032931894541,0.134541566087768,-0.0668319813270715,0.0521405809324076,1
