gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Itaú,0.124114212180532,-0.0307340366441812,0.193249298208676,0.136256725105793,-0.113063226538681,0.430698069920217,0.477041511796347,0.427034482345392,0.0602535693513782,0.507339121904367,0.658688752771955,0.106934717545785,-0.193360621489405,0.341920961510441,0.0460979969458517,0.280905984216598,-0.254987114731051,-0.142401409943781,0.0498509679266436,0.190355067129103,1,0.0821076250015071,0.505358692801842,0.337569837817146,-0.101320826005386,0.188048445338829,0.0995454186386256,0.374455246814238,0.0140197033074715,0.140220144433968,0.169354742525244,0.112927151262384,0.353998921644396,0.339072124575252,0.049229876356648,-0.101390381869498,0.352837747875649,0.208858840493019,0.258978750314936,0.163775448672698,0.365895025273785,0.167767755388088
JGP,-0.146342203523951,0.0244111681492333,-0.0163398723257582,-0.0810311534476665,-0.026099351200016,0.121535541585774,0.180517472919818,0.0491001975402162,-0.0378347781845639,0.153564328282463,0.171754120620681,-0.0426490294206795,0.0405369022848279,-0.0144507012725862,-0.0103111737862517,0.162110161080342,0.0508691363539013,0.00154353798454588,0.130545417461397,-0.067016248981381,0.0821076250015071,1,0.262523035069405,-0.134858754273849,0.0380244813720763,-0.391626537833172,0.06028650796942,0.026170495744167,-0.0573613575674068,-0.0399263481586483,-0.045151696399021,-0.0217962549408244,-0.22286576304106,0.115781731525306,0.0169061615508029,-0.112600609102032,0.153829465991937,-0.0200731427565693,0.17268725095817,0.0420654577120629,0.0981231322022096,-0.0648710902779516
Julius Baer Family Office,0.0731516116472963,0.131286939145185,0.168342425001731,0.0336374494527343,0.0644808874830016,0.389146866920916,0.282797425197929,0.305863714347115,0.0234158371257992,0.337213109001135,0.502354940539103,0.189374021536908,-0.131750490043358,0.656821602451371,-0.075041953875349,0.105936264162731,-0.161525936941476,0.137285025488239,-0.00826849778934112,0.0542679409716578,0.505358692801842,0.262523035069405,1,0.2765766041345,-0.110742391293233,0.00296179266291798,0.105747043799399,0.253452892905963,0.212323084878129,0.0742026027245689,0.0184667548176971,0.54137012330104,0.325400134171984,0.16342826970462,0.145590067244781,0.133679028820381,0.479464826657826,0.335020562504254,0.231117640077522,0.143331824625969,0.360096575529784,0.207779168450575
Kapitalo Investimentos,0.0584746168697399,0.152061457931278,0.100594652202654,0.464370534038181,0.255905645448816,0.418422820269016,0.201873547745053,0.512147584662141,0.0156308960077305,0.250918942224564,0.350261256959161,0.0434805099381724,-0.28885106703282,0.146283017238738,0.22523654192735,0.0720367247770871,-0.207336515942013,-0.204203175528848,-0.267740357556232,-0.0679348841347794,0.337569837817146,-0.134858754273849,0.2765766041345,1,0.00599039627722553,0.104901340578147,-0.0458261408647899,0.127667666939196,-0.107635042716191,0.0257841951542764,0.328148214225224,-0.0840943393146504,0.259335442624035,0.213222812776361,0.00774159196128088,-0.0597784846634211,0.197027518490419,0.352561391759614,0.0479260794010643,-0.114088151778859,0.0273371883648488,0.46814778290504
Kinea Investimentos,0.0508459674832813,-0.102949441101716,0.151217654342465,-0.0223587722988265,-0.0866929829898599,0.153103447291147,-0.151384801219917,-0.032833477179341,-0.0305107046873826,0.0981370890528287,0.197199499104939,0.246059069680772,-0.00453779086836804,-0.0419419333427155,0.234444537796434,0.546592854255417,-0.0934938809456646,0.0859492748477552,-0.00961345020700043,-0.0545591317517635,-0.101320826005386,0.0380244813720763,-0.110742391293233,0.00599039627722553,1,0.0221607352017396,0.0224412563155929,-0.224813985912653,-0.0428924708185358,-0.00240334792677795,-0.00147729110894167,0.142730253397203,-0.17645770801165,0.157756754777697,0.551816290969591,0.174649497407278,-0.362788484408203,-0.0229341584551713,-0.152982521851481,0.351339330562904,-0.0250690941947893,0.0573980894215246
Legacy Capital,0.185828435155892,,0.0973470725654233,-0.130726827042675,-0.268202400320757,-0.00345705564446648,0.0531323066661999,-0.0328129859369959,,0.287478830486372,-0.053481806434041,0.215487718129313,0.261099310348928,-0.0878873533970834,-0.193013936833569,-0.0220771261959693,0.032733659879772,0.095839803644488,-0.336743323185177,0.137702279425852,0.188048445338829,-0.391626537833172,0.00296179266291798,0.104901340578147,0.0221607352017396,1,,-0.105864915221061,0.457461015803309,-0.152068387371608,0.00847117121943385,0.00567516091832761,0.0529232433106602,0.360658104083122,-0.0825759303807479,0.314939271689516,-0.291654067123671,-0.107083355413507,0.0568859675316983,0.0177741611001287,-0.390004465820055,0.00354708096504521
Núcleo Capital,-0.082463340908693,-0.630019606990313,0.0138316913266601,-0.154920310101067,-0.0854960166113886,0.0178750783306943,-0.101021307951026,0.0347284406534294,-0.0775185640581224,0.0323707266408992,-0.107546449290525,0.0556496523715218,-0.0687442525591586,0.0593642414815706,0.113558258093431,0.0151470175922142,0.018449854203552,0.051546829366349,-0.0221919562389165,-0.0280310396210472,0.0995454186386256,0.06028650796942,0.105747043799399,-0.0458261408647899,0.0224412563155929,,1,-0.0254201765952153,0.0191087016586682,-0.0794885777784907,0.0352454869806798,0.14686067359714,-0.116499428062785,-0.00609414457556605,-0.0272002566866097,0.0914569748273585,0.033901383146562,0.00894092656132562,0.343434289413923,-0.0396491745693146,0.0675212432451338,-0.0122122029270271
Occam Brasil,0.285615206932791,-0.0561469065036652,0.201474114464558,-0.224233366523556,0.0220603455307251,0.482131907886024,0.390087957024314,0.219658959611328,0.226091295221874,0.394525235843275,0.431619325711683,0.217782702353912,-0.0984046365592438,0.0892422642491685,0.196818808413996,0.106756346858799,-0.231177907329811,0.0988645201658993,-0.0299258629373814,0.255722016295851,0.374455246814238,0.026170495744167,0.253452892905963,0.127667666939196,-0.224813985912653,-0.105864915221061,-0.0254201765952153,1,0.164365052055335,0.635736534320733,-0.116120879291033,0.0536779713194242,0.275190484266604,0.185675982631231,-0.111384544343746,-0.231112129276806,0.257408751910638,-0.0906014323012757,0.104371864999782,0.241203133095208,0.435709165031108,0.145054432869634
Opportunity,0.116343990692753,0.0346054152909026,0.120600174921323,-0.307113680872451,-0.126319955395004,0.0204444939276236,-0.0419557245255274,0.126784867269307,0.0453386372481191,0.133472727530594,0.0545375220828545,-0.041846635887861,0.211658152769995,0.305642841871287,-0.405279332640643,-0.0293634495146695,0.10349046161578,0.302842170210065,0.0363263582662635,0.132386899222873,0.0140197033074715,-0.0573613575674068,0.212323084878129,-0.107635042716191,-0.0428924708185358,0.457461015803309,0.0191087016586682,0.164365052055335,1,0.254726815412799,-0.394243210714575,0.192819653670027,0.132490832571491,0.0107287437329634,0.0360318489049938,0.101545987973103,0.0178809172664911,-0.00666951541599257,0.0613912020173419,0.0594607403727767,0.208091735385173,-0.0415318395407969
Plural,0.330109496717115,-0.00232629963392187,0.0388800786489681,-0.0265910774391949,-0.0658942559488515,0.156330207593516,0.0903300174937663,0.0473084260011425,0.321976771819159,0.115799324197964,0.192172489647208,-0.0550546810216656,0.101968019797023,0.0434992414503339,-0.00354453170860506,0.0367079402590327,-0.128883293304698,-0.0969978345009121,-0.0716213917289996,0.253205325168835,0.140220144433968,-0.0399263481586483,0.0742026027245689,0.0257841951542764,-0.00240334792677795,-0.152068387371608,-0.0794885777784907,0.635736534320733,0.254726815412799,1,0.0143436702520392,0.0226093822390661,0.206687055251402,-0.0142043067358357,0.0463697927022128,-0.0981668848777664,0.147175739520041,-0.0042568029611799,0.0572819328596782,0.234175481898906,0.247120802979811,0.0301589648041487
Real Investor,-0.0154530935265498,-0.180533713023092,-0.00977135125476152,0.759350965727101,0.225337148697784,-0.0557572027425868,0.0147283639524032,0.0642096429691626,0.0556621461962444,-0.163851307068129,-0.082803649951688,-0.102397540008122,-0.353258209431579,-0.134312656747648,0.168710906511349,0.110006938591819,-0.207217087176648,-0.615291981508603,0.00571298920042251,0.0307468588806733,0.169354742525244,-0.045151696399021,0.0184667548176971,0.328148214225224,-0.00147729110894167,0.00847117121943385,0.0352454869806798,-0.116120879291033,-0.394243210714575,0.0143436702520392,1,-0.0449918444381782,-0.0317578227465843,-0.00709347949062199,-0.020846970622586,-0.020748879770688,0.00129366483782433,0.262370070376003,0.0109234879850899,-0.193523854414281,-0.139834784123495,0.066794860465147
SPX Capital,0.0613707140635552,-0.0504446786229772,0.0427673201950171,0.0128165525899496,-0.0923880466963045,0.0967207910755975,0.0257697902431779,-0.0376767733112519,-0.0342715646265402,0.0589019237718174,0.144605269186053,0.149404349289746,-0.0348522923558799,0.29897044679351,0.0587301071097073,0.0742158954784037,-0.123890435368916,0.123162710424912,0.0120282543498493,0.0210821576801906,0.112927151262384,-0.0217962549408244,0.54137012330104,-0.0840943393146504,0.142730253397203,0.00567516091832761,0.14686067359714,0.0536779713194242,0.192819653670027,0.0226093822390661,-0.0449918444381782,1,0.202910019003293,-0.166522971326134,0.0394327287896097,0.139757227749378,0.00531847976402031,0.0214040179920246,0.0759420931518556,0.095741627731268,0.300297593166429,-0.0415848847997637
Safra,0.0283719829250204,0.0536497059855744,-0.10826985850064,0.112018691296317,0.15810216059934,0.228889458837021,0.299016747674889,0.218662945929579,0.0284658185648662,0.207043245452036,0.252408568177061,-0.158086001520095,-0.16068836918634,0.24806001984026,0.00193521789885025,-0.0463737969909492,0.0199041330582587,0.0704209217601136,-0.0502097260200643,0.014163752878532,0.353998921644396,-0.22286576304106,0.325400134171984,0.259335442624035,-0.17645770801165,0.0529232433106602,-0.116499428062785,0.275190484266604,0.132490832571491,0.206687055251402,-0.0317578227465843,0.202910019003293,1,0.23943965965939,0.0271898790735275,-0.0609270054621006,0.247352579955761,0.3885353724091,0.0692521970659378,-0.154440396757792,0.168145619088623,0.167321715519025
Santander,0.0203429778855716,0.0322020515925082,0.218139519011244,-0.111581419590948,-0.0671803923974454,0.550784849823369,0.3934909701802,0.361021068662617,0.0676041998669739,0.594480825269447,0.474028750991987,0.137777478079506,-0.0205041231936526,-0.0203274059094155,0.145644271677331,0.257976168733956,0.144117592507496,0.228957917703628,-0.00409913691808279,-0.0174629491057778,0.339072124575252,0.115781731525306,0.16342826970462,0.213222812776361,0.157756754777697,0.360658104083122,-0.00609414457556605,0.185675982631231,0.0107287437329634,-0.0142043067358357,-0.00709347949062199,-0.166522971326134,0.23943965965939,1,0.191902934327923,0.0156517858313716,0.0119929126141461,0.167142645198355,-0.107217791196151,0.116348036399316,0.175818507055705,0.307483806235344
