ano,mes,grupo,gross_mil,dup_mil,dedup_mil,dup_pct
2017,7,Safra,22859.1842664117,6490.78434684608,16368.3999195656,28.3946455446503
2017,7,Santander,366544.048815497,75837.4453940789,290706.603421418,20.6898585965727
2017,7,Sharp Capital,-571.611160261068,804.460994700937,-1376.07215496201,-140.735704728634
2017,7,Squadra Investimentos,35058.6319374674,16583.3658655397,18475.2660719277,47.3018054301685
2017,7,TNA Gestão Patrimonial,40705.2077221382,12655.0726612257,28050.1350609126,31.0895665920972
2017,7,Truxt Investimentos,23135.8557694931,11619.0609244296,11516.7948450635,50.2210120956516
2017,7,Verde Asset Management,216882.019109292,24794.9547500875,192087.064359205,11.4324621524262
2017,7,Vinci Partners,155756.340425044,17969.9130090033,137786.427416041,11.5371951857402
2017,7,Western Asset,183398.744330599,18428.2451348135,164970.499195785,10.0481850091592
2017,7,XP,94013.2795562824,4785.29121430452,89227.9883419779,5.09001625822418
2017,8,ARX Investimentos,38615.3116331744,13458.94425,25156.3673831744,34.8539055643343
2017,8,AZ Quest Investimentos,79801.4022377025,25513.9917563676,54287.4104813349,31.9718589409867
2017,8,BB,289125.044814382,96965.3843786447,192159.660435737,33.5375250666702
2017,8,BNP Paribas,77880.0548023132,10867.4156517608,67012.6391505524,13.9540421220119
2017,8,BTG Pactual,49150.0696183408,18664.6608440744,30485.4087742664,37.9748411121467
2017,8,Bradesco,417928.589301333,126440.468143806,291488.121157528,30.2540844011607
2017,8,Caixa,80450.1202808232,7244.64163095223,73205.478649871,9.00513461715623
2017,8,Claritas Investimentos,15971.3038045915,2532.33658794242,13438.967216649,15.8555407806745
2017,8,Constellation Asset Management,48527.7686326258,24733.9047460062,23793.8638866196,50.9685597399945
2017,8,Credit Suisse,118506.538882055,37030.6294419266,81475.9094401287,31.2477520576157
2017,8,Daycoval Asset Management,3469.97372165374,187.720998298307,3282.25272335544,5.409868009284
2017,8,Forpus Capital,-481.323376416356,-242.1,-239.223376416356,50.2988244208147
2017,8,Ibiuna Investimentos,39334.3358370217,19075.0589960026,20259.276841019,48.4946766993561
2017,8,Itaú,1038584.3328571,356550.761436048,682033.571421056,34.3304583129221
2017,8,JGP,-279891.492120614,-130586.972263427,-149304.519857188,46.6562850031728
2017,8,Julius Baer Family Office,28965.0152460784,8307.90221533382,20657.1130307445,28.6825404535516
2017,8,Kapitalo Investimentos,218817.781976734,114347.856075132,104469.925901602,52.2571132209404
2017,8,Kinea Investimentos,300.4877208468,0,300.4877208468,0
2017,8,Occam Brasil,223581.829345798,80804.9834513411,142776.845894457,36.1411227771851
2017,8,Opportunity,56794.0248089924,16079.5639897288,40714.4608192637,28.3120698767291
2017,8,Plural,34730.7676183087,773.883014796246,33956.8846035125,2.22823469754894
2017,8,SPX Capital,150855.047842153,80932.6494243519,69922.3984178007,53.6492815998016
2017,8,Safra,22303.2819837486,5669.03310980942,16634.2488739391,25.4179322753494
2017,8,Santander,262167.570897993,50690.4794233766,211477.091474617,19.3351447891699
2017,8,Sharp Capital,4793.85649698779,882.318862663373,3911.53763432441,18.4051997221397
2017,8,Squadra Investimentos,948.784600679806,342.85394694775,605.930653732057,36.1361205380119
2017,8,TNA Gestão Patrimonial,43596.3816097817,13514.3622700157,30082.019339766,30.9988163489776
2017,8,Truxt Investimentos,3611.01132841629,1809.61733448149,1801.3939939348,50.1138647846654
2017,8,Verde Asset Management,239914.410511397,26929.2531834016,212985.157327995,11.2245250820906
2017,8,Vinci Partners,151353.493625029,19671.0083510713,131682.485273958,12.9967322722033
2017,8,Western Asset,194857.386371946,19206.0254004476,175651.360971498,9.85645233062244
2017,8,XP,87214.4328381084,4380.22976782512,82834.2030702833,5.02236800181446
2017,9,ARX Investimentos,34702.6653219858,10983.7437690022,23718.9215529837,31.6510091288101
2017,9,AZ Quest Investimentos,84330.0010700399,27023.2070977611,57306.7939722788,32.0445947526042
2017,9,BB,292747.496833126,105534.983679577,187212.513153549,36.0498329861842
2017,9,BNP Paribas,84243.837350127,11881.8989211804,72361.9384289466,14.1041758007745
2017,9,BTG Pactual,56037.5764739831,20073.7507614573,35963.8257125258,35.8219466731882
2017,9,Bradesco,502321.842860743,166527.495128444,335794.347732298,33.1515536294547
2017,9,Caixa,87766.2351788446,7359.42663969882,80406.8085391458,8.38525957585196
2017,9,Claritas Investimentos,19793.8816934092,3153.28456327551,16640.5971301337,15.9306022543595
2017,9,Constellation Asset Management,47302.2232130117,23651.0660917139,23651.1571212979,49.9999037787467
2017,9,Credit Suisse,161877.408611129,43845.5872278495,118031.821383279,27.0856740319942
2017,9,Daycoval Asset Management,3428.3904485676,181.130627571157,3247.25982099644,5.28325551854324
2017,9,Forpus Capital,0,0,0,
2017,9,Ibiuna Investimentos,-1846.71000115591,-923.355,-923.355001155909,49.9999999687036
2017,9,Itaú,1124997.5664421,375014.973123251,749982.593318848,33.3347363860766
2017,9,JGP,-212955.68830271,-99236.6358888338,-113719.052413876,46.5996643150344
2017,9,Julius Baer Family Office,35544.8646779581,9974.99530370872,25569.8693742494,28.0631123344643
2017,9,Kapitalo Investimentos,283093.921510366,146193.117661503,136900.803848862,51.6412068763371
2017,9,Kinea Investimentos,368.475,0,368.475,0
2017,9,Occam Brasil,210373.297313792,75696.2476924405,134677.049621352,35.9818706361445
2017,9,Opportunity,84129.5009050931,28669.5197570224,55459.9811480707,34.0778436203545
2017,9,Plural,23355.0576604973,895.85902773632,22459.198632761,3.83582451715191
2017,9,Real Investor,-3959.8236415867,-253.398647938516,-3706.42499364818,6.39924074590804
2017,9,SPX Capital,327101.52590333,178126.523656077,148975.002247254,54.4560356801023
2017,9,Safra,42308.4746786696,12685.0465370553,29623.4281416143,29.9822828248892
2017,9,Santander,171990.371907183,40719.0745230821,131271.297384101,23.6752058103908
2017,9,Sharp Capital,13755.1995708916,945.886328320522,12809.3132425711,6.87657291663133
2017,9,TNA Gestão Patrimonial,48396.9943783863,15192.8959994602,33204.0983789261,31.3922304362049
2017,9,Verde Asset Management,258237.702629198,29671.7826264281,228565.92000277,11.4901047849832
2017,9,Vinci Partners,154713.238231339,19748.2479190562,134964.990312283,12.7644202557037
2017,9,Western Asset,217805.741945626,20580.9996164924,197224.742329134,9.44924565929502
2017,9,XP,87762.7949230401,5489.70275653364,82273.0921665064,6.255159445808
2017,10,ARX Investimentos,6391.87763506434,-3025.14674873482,9417.02438379916,-47.327982815872
2017,10,AZ Quest Investimentos,83988.3601302742,28875.4532176462,55112.906912628,34.3803036192843
2017,10,BB,277454.531915476,103404.717339736,174049.81457574,37.2690677012397
2017,10,BNP Paribas,77177.4825209818,11679.6824126925,65497.8001082893,15.133536403597
2017,10,BTG Pactual,25268.6328656291,4659.90616856456,20608.7266970645,18.4414653271688
2017,10,Bradesco,489080.980383314,161766.238710864,327314.74167245,33.0755529654989
2017,10,Caixa,83710.3139339057,7451.97001974671,76258.343914159,8.90209302718717
2017,10,Claritas Investimentos,17787.3329011001,2800.78838722702,14986.544513873,15.74597160125
2017,10,Constellation Asset Management,27165.8659173913,13488.9670823951,13676.8988349962,49.6541031433112
2017,10,Credit Suisse,171228.730592407,46328.4822880652,124900.248304342,27.0564887842015
2017,10,Daycoval Asset Management,3672.38283160411,187.969148598361,3484.41368300575,5.11845189397793
2017,10,Forpus Capital,595.706361795451,297.841962812522,297.864398982929,49.9981168431424
2017,10,Ibiuna Investimentos,-5214.20000279075,-2607.09991302154,-2607.10008976921,49.9999983051315
2017,10,Itaú,1170596.34931515,417948.717258047,752647.6320571,35.7039142914265
2017,10,JGP,-166034.159326613,-77206.8659830438,-88827.2933435688,46.5005913820222
2017,10,Julius Baer Family Office,31906.4952595058,8720.60441862957,23185.8908408762,27.3317528224335
2017,10,Kapitalo Investimentos,272200.545976646,139855.683403945,132344.862572701,51.3796483773198
2017,10,Kinea Investimentos,302.76,0,302.76,0
2017,10,Occam Brasil,185905.013492382,65226.1992660626,120678.814226319,35.0857666723095
2017,10,Opportunity,82048.364856319,28034.202400805,54014.162455514,34.1678989580082
2017,10,Plural,20457.4847204544,793.830608493205,19663.6541119612,3.8803920391029
2017,10,Real Investor,-3830.4412202772,-235.166221530263,-3595.27499874693,6.13940295664542
2017,10,SPX Capital,296098.608956318,162385.401915705,133713.207040613,54.8416632175605
2017,10,Safra,36044.5583881537,10982.226880193,25062.3315079607,30.4684739425254
2017,10,Santander,230570.506736026,42265.7570200744,188304.749715952,18.330946840683
2017,10,Sharp Capital,-6434.12914748363,904.539741411274,-7338.6688888949,-14.0584641787154
2017,10,TNA Gestão Patrimonial,39307.5355415677,12023.1034292361,27284.4321123317,30.5872735687579
2017,10,Truxt Investimentos,23922.8080559077,12170.1675993185,11752.6404565892,50.8726549612268
2017,10,Verde Asset Management,241097.630066134,28422.4293962933,212675.200669841,11.7887634932359
2017,10,Vinci Partners,137967.570894483,16994.5958552076,120972.975039275,12.317819140416
2017,10,Western Asset,210412.139333718,20239.1146919333,190173.024641785,9.61879611890338
2017,10,XP,82855.8984195383,7383.73122311093,75472.1671964274,8.91153359501775
2017,11,ARX Investimentos,-12691.7771130959,-10866.391023079,-1825.38609001688,85.6175689680732
2017,11,AZ Quest Investimentos,118494.258350782,41862.4860705558,76631.7722802266,35.3287042369842
2017,11,BB,274525.135091072,102483.084506089,172042.050584983,37.3310387306032
2017,11,BNP Paribas,73551.2348202076,11573.3939604215,61977.8408597861,15.7351456963463
2017,11,BTG Pactual,22692.9437435766,4531.12947756228,18161.8142660143,19.9671295569348
2017,11,Bradesco,490086.175862783,165604.925219968,324481.250642815,33.7909807246501
2017,11,Caixa,80277.5564561106,7327.8415375334,72949.7149185773,9.12813227136489
2017,11,Claritas Investimentos,19171.5811927285,2932.57270498148,16239.008487747,15.2964571649091
2017,11,Constellation Asset Management,23373.2349737236,11552.3864239721,11820.8485497515,49.4257060991316
2017,11,Credit Suisse,143549.226988795,47763.121842406,95786.105146389,33.2729913245261
2017,11,Daycoval Asset Management,3985.52194118037,201.586403746196,3783.93553743418,5.05796748133053
2017,11,Forpus Capital,1947.85403766613,973.863036159704,973.991001506424,49.9967152223872
2017,11,Itaú,1150461.66475073,425747.162412278,724714.502338453,37.0066361580613
2017,11,JGP,-231696.087894112,-113860.834746375,-117835.253147737,49.1423207794559
2017,11,Julius Baer Family Office,26271.7401023664,7226.20198005601,19045.5381223104,27.5056085051828
2017,11,Kapitalo Investimentos,272147.622189182,140327.759383065,131819.862806118,51.5631032357565
2017,11,Kinea Investimentos,334.287,0,334.287,0
2017,11,Occam Brasil,171200.307399808,60669.8170400144,110530.490359794,35.4379136121121
2017,11,Opportunity,85093.1380838815,28607.0033317664,56486.1347521151,33.6184608723287
2017,11,Plural,19017.6018931305,485.656169869914,18531.9457232606,2.55371929962075
2017,11,Real Investor,-3756.66369297847,-227.098623295629,-3529.56506968284,6.04522102204932
2017,11,SPX Capital,146786.556970133,78355.8144769706,68430.7424931623,53.3807837000454
2017,11,Safra,30125.4013113988,11208.3826603613,18917.0186510375,37.2057538570292
2017,11,Santander,307104.342363867,57243.6301777124,249860.712186154,18.6397983620461
2017,11,Sharp Capital,-4248.40378261756,898.572517313525,-5146.97629993108,-21.1508265996292
2017,11,TNA Gestão Patrimonial,38084.3161960423,11370.2323822455,26714.0838137968,29.8554195478165
2017,11,Verde Asset Management,118673.514815255,29614.295076071,89059.2197391843,24.9544265392097
2017,11,Vinci Partners,134932.096759344,17718.4122062704,117213.684553073,13.1313546826978
2017,11,Western Asset,205439.50831562,18579.785393518,186859.722922102,9.04392029841389
2017,11,XP,58904.5225984073,5043.35311245256,53861.1694859547,8.56191153069276
2017,12,ARX Investimentos,-16347.1397588427,-12883.1750812203,-3463.96467762245,78.8099647478167
2017,12,AZ Quest Investimentos,115423.329885817,40802.0436361085,74621.2862497084,35.3499103486896
2017,12,BB,305834.429820474,109836.813882735,195997.615937739,35.9138158340151
2017,12,BNP Paribas,70073.1511572547,12024.6364107742,58048.5147464805,17.1601194069168
2017,12,BTG Pactual,24400.0854502532,4448.19372624553,19951.8917240077,18.2302383133637
2017,12,Bradesco,606778.490968641,205648.289969016,401130.200999624,33.8918226387238
2017,12,Caixa,80147.1456180469,4814.64124228672,75332.5043757601,6.00725229221713
2017,12,Claritas Investimentos,28630.4623158857,5346.44438448449,23284.0179314012,18.6739715394606
2017,12,Constellation Asset Management,27247.9950148226,13501.4365801449,13746.5584346778,49.5502020343156
2017,12,Credit Suisse,158826.472597578,57864.9526413861,100961.519956191,36.4328135574729
2017,12,Daycoval Asset Management,4503.6249175842,221.237951961546,4282.38696562266,4.91244177768296
2017,12,Forpus Capital,-509.965171231444,-255.48,-254.485171231444,50.0975388933085
2017,12,Itaú,1298356.70764849,471559.990040524,826796.717607966,36.3197561396349
2017,12,JGP,-173673.699928576,-84370.403712776,-89303.2962157996,48.5798389436477
2017,12,Julius Baer Family Office,36480.2420425964,10230.8314811594,26249.410561437,28.0448563614607
2017,12,Kapitalo Investimentos,317621.014768264,162335.900083301,155285.114684963,51.1099368540653
2017,12,Kinea Investimentos,344.898,0,344.898,0
2017,12,Occam Brasil,179718.837052217,63155.0948064406,116563.742245777,35.1410546842627
2017,12,Opportunity,89696.2831648181,32833.599773158,56862.6833916601,36.605306947698
2017,12,Plural,19298.9105686725,433.694351826319,18865.2162168462,2.24724784481009
2017,12,Real Investor,-3812.62133267122,-244.417326001962,-3568.20400666926,6.41074223415513
2017,12,SPX Capital,209947.040274422,116592.040029412,93355.0002450098,55.5340241410475
2017,12,Safra,39558.9169364525,19116.7295653856,20442.1873710669,48.3247041269981
2017,12,Santander,279373.910558362,52609.0824529942,226764.828105367,18.8310649150627
2017,12,Sharp Capital,-77653.8006406627,916.00329493959,-78569.8039356023,-1.17959879282449
2017,12,Squadra Investimentos,347.209756050254,-681.882040724534,1029.09179677479,-196.389078602342
2017,12,TNA Gestão Patrimonial,44767.9635721815,13836.4320742775,30931.531497904,30.9069945787647
2017,12,Truxt Investimentos,5969.90105646424,2996.9829116111,2972.91814485315,50.2015508006778
2017,12,Verde Asset Management,124253.999993293,31381.8282075695,92872.1717857233,25.2561915183926
2017,12,Vinci Partners,135261.008718054,16315.8197338225,118945.188984232,12.0624708394953
2017,12,Western Asset,212655.651336096,19434.6521481329,193220.999187963,9.13902453380697
2017,12,XP,44073.2078636311,3748.31915085756,40324.8887127735,8.5047568183723
2018,1,ARX Investimentos,-73517.5300573385,-42528.0383904421,-30989.4916668964,57.8474798558564
2018,1,AZ Quest Investimentos,180414.513122538,67298.4969320565,113116.016190482,37.302152563717
2018,1,BB,380586.904345565,139884.621876374,240702.282469191,36.7549750869414
2018,1,BNP Paribas,88656.4908409845,17492.9213706058,71163.5694703787,19.7311231300383
2018,1,BTG Pactual,29183.8668808487,5590.18639503462,23593.680485814,19.1550572028653
2018,1,Bradesco,773134.152415264,261918.970422723,511215.181992541,33.8775579379712
2018,1,Caixa,89658.1238536673,4954.2692394041,84703.8546142632,5.52573378346624
2018,1,Claritas Investimentos,33529.6568592105,6088.35122677433,27441.3056324361,18.1581077681142
2018,1,Constellation Asset Management,35183.2491717322,17442.3190706693,17740.930101063,49.5756346593571
2018,1,Credit Suisse,187644.335051078,66327.9957247343,121316.339326344,35.3477208393631
2018,1,Daycoval Asset Management,5780.02509078784,286.63436955835,5493.3907212295,4.95905061061387
2018,1,Forpus Capital,-840.926907104567,-418.08,-422.846907104567,49.7165682852877
2018,1,Itaú,1942957.75758426,843453.564898251,1099504.19268601,43.4108030195645
2018,1,JGP,-275897.662707485,-136690.076744806,-139207.58596268,49.5437603216409
2018,1,Julius Baer Family Office,34191.1410733569,9103.78890326302,25087.3521700938,26.6261628523333
2018,1,Kapitalo Investimentos,417569.315891213,208603.16361731,208966.152273902,49.9565355208372
2018,1,Kinea Investimentos,318.786,0,318.786,0
2018,1,Occam Brasil,248844.729865456,90148.9821261409,158695.747739315,36.2270007385257
2018,1,Opportunity,108437.952974692,39023.5478674578,69414.4051072344,35.9869831520753
2018,1,Plural,21333.7023543466,549.110765932604,20784.591588414,2.57391219213633
2018,1,Real Investor,-4468.55996226011,-290.081362126347,-4178.47860013376,6.49160724207066
2018,1,SPX Capital,183180.176226494,107109.373347697,76070.8028787966,58.4721423213729
2018,1,Safra,10596.4418188035,17169.4987892586,-6573.05697045511,162.030793759384
2018,1,Santander,300984.522092294,54285.0752694296,246699.446822864,18.0358361593038
2018,1,Sharp Capital,-66612.2672530988,1130.15271287537,-67742.4199659741,-1.69661349099749
2018,1,Squadra Investimentos,-13037.0490259247,-6549.64125397992,-6487.40777194474,50.2386793280881
2018,1,TNA Gestão Patrimonial,47762.2593981026,14077.1849679424,33685.0744301602,29.4734485875298
2018,1,Truxt Investimentos,89730.3888455558,45031.3379562584,44699.0508892974,50.1851586019163
2018,1,Verde Asset Management,121653.869677781,27204.5890136414,94449.2806641398,22.3622882574117
2018,1,Vinci Partners,148574.791509012,19486.6493267417,129088.14218227,13.1157170936092
2018,1,Western Asset,250110.41222137,24777.2434095761,225333.168811794,9.90652215935978
2018,1,XP,33705.4645303849,2940.02930626491,30765.43522412,8.72270816387807
2018,2,ARX Investimentos,-34869.6365593324,-22880.4802078942,-11989.1563514381,65.6172030040004
2018,2,AZ Quest Investimentos,155479.716259238,58729.0082001731,96750.7080590649,37.7727780916783
2018,2,BB,412369.32596224,155307.334995672,257061.990966568,37.662193867905
2018,2,BNP Paribas,90723.0944657893,19130.1235192105,71592.9709465788,21.0862775700671
2018,2,BTG Pactual,167126.773076553,70207.4667714357,96919.3063051169,42.0085097552127
2018,2,Bradesco,752181.178318114,249224.998206011,502956.180112103,33.1336392600625
2018,2,Caixa,96601.8553878188,5852.51577997467,90749.3396078441,6.05838858527003
2018,2,Claritas Investimentos,26694.1878490928,5014.95029344894,21679.2375556439,18.7866749188976
2018,2,Constellation Asset Management,37008.8458915115,18332.5527026991,18676.2931888124,49.5355968582201
2018,2,Credit Suisse,89775.2932208293,39191.4795522747,50583.8136685545,43.655083872432
2018,2,Daycoval Asset Management,5673.54031585872,500.599070233139,5172.94124562558,8.82339848425614
2018,2,Forpus Capital,1010.88899581068,507.054562850999,503.834432959678,50.1592721804603
2018,2,Itaú,1660502.13182115,714104.62914973,946397.502671422,43.0053425084458
2018,2,JGP,-175523.575000498,-88244.4158872657,-87279.1591132324,50.2749649937424
2018,2,Julius Baer Family Office,40324.112353247,13293.7709712171,27030.3413820299,32.9672997008864
2018,2,Kapitalo Investimentos,463406.721596998,229026.87068149,234379.850915508,49.4224317446701
2018,2,Occam Brasil,256997.900172082,94167.515829083,162830.384342999,36.6413561223768
2018,2,Opportunity,114600.410614897,42331.2039571769,72269.2066577201,36.9380909981436
2018,2,Plural,20995.8826247096,0,20995.8826247096,0
2018,2,Real Investor,-4176.84410863614,-264.153970209257,-3912.69013842689,6.32424776550999
2018,2,SPX Capital,131853.205865539,66679.2922460922,65173.9136194469,50.570854010247
2018,2,Safra,12982.4567225123,16652.4514935518,-3669.99477103949,128.268877374153
2018,2,Santander,520088.07676004,161765.165329292,358322.911430749,31.1034173936519
2018,2,Sharp Capital,10066.4246606752,1091.17882717629,8975.24583349886,10.8397853652948
2018,2,Squadra Investimentos,-19468.4441596295,-9734.22211001055,-9734.22204961896,50.0000001551012
2018,2,TNA Gestão Patrimonial,44866.9702507177,12886.8250524192,31980.1451982985,28.7222983419815
2018,2,Truxt Investimentos,-26223.1888097257,-13002.0155142202,-13221.1732955055,49.5821298033671
2018,2,Verde Asset Management,119156.478528527,27012.9092818718,92143.5692466549,22.6701137994815
2018,2,Vinci Partners,125880.077609067,14579.1293801024,111300.948228965,11.5817607178312
2018,2,Western Asset,208349.153267047,19591.3132144998,188757.840052547,9.40311631091157
2018,2,XP,30386.947999862,2129.18410010741,28257.7638997546,7.00690342484242
2018,3,ARX Investimentos,2546.45531669044,-5817.37384272803,8363.82915941847,-228.449869298657
2018,3,AZ Quest Investimentos,233489.963079207,87664.2257825273,145825.73729668,37.5451795128294
2018,3,BB,435126.299490785,163236.27774296,271890.021747825,37.5146889383589
2018,3,BNP Paribas,89625.0546252613,18424.0772980335,71200.9773272278,20.5568380126159
2018,3,BTG Pactual,260354.137333811,108539.804723814,151814.332609997,41.6892951405842
2018,3,Bradesco,881457.077730972,299586.46463227,581870.613098702,33.9876407145608
2018,3,Caixa,117611.710817839,6046.9816262202,111564.729191619,5.14147918108765
2018,3,Claritas Investimentos,41055.2032050409,7288.66348603447,33766.5397190064,17.7533245899013
2018,3,Constellation Asset Management,40938.1236294168,20231.9217851574,20706.2018442594,49.4207354697111
2018,3,Credit Suisse,205013.365246609,49358.9789078829,155654.386338726,24.0759810212907
2018,3,Daycoval Asset Management,5935.63808812869,494.055528828162,5441.58255930053,8.32354536265067
2018,3,Forpus Capital,-615.736856605324,-307.860011159427,-307.876845445897,49.998632996686
2018,3,Gávea Investimentos,-46718.4171326837,-19554.129201749,-27164.2879309347,41.8552904868627
2018,3,Ibiuna Investimentos,31463.3437208875,14628.480810603,16834.8629102845,46.4937259700457
2018,3,Itaú,2027995.05180873,893335.738263298,1134659.31354544,44.0501931928555
2018,3,JGP,-160877.006237361,-79920.8904674593,-80956.1157699022,49.6782556666565
2018,3,Julius Baer Family Office,58437.1148714089,17117.5201050226,41319.5947663863,29.2922060623454
2018,3,Kapitalo Investimentos,460087.184303629,224287.999442757,235799.184860872,48.7490212930472
2018,3,Occam Brasil,264795.403014301,94349.2140446979,170446.188969603,35.6309864033412
2018,3,Opportunity,135180.824456869,47852.0192716411,87328.8051852284,35.3985259846589
2018,3,Plural,20743.1850414795,0,20743.1850414795,0
2018,3,Real Investor,-4227.96595571415,-342.475442436442,-3885.49051327771,8.10024125131807
2018,3,SPX Capital,560943.769479188,292817.683624578,268126.08585461,52.2008977649304
2018,3,Safra,13546.7951051248,21028.5114429784,-7481.71633785357,155.228681616534
2018,3,Santander,239588.745151,78225.6344625141,161363.110688486,32.6499620895016
2018,3,Sharp Capital,16661.17796,0,16661.17796,0
2018,3,TNA Gestão Patrimonial,48145.7282460917,14252.3714434059,33893.3568026858,29.6025669620292
2018,3,Truxt Investimentos,2440.31886855406,1210.71137827261,1229.60749028145,49.612835186165
2018,3,Verde Asset Management,129928.097445097,27641.7558853659,102286.341559731,21.2746560820275
2018,3,Vinci Partners,106297.317525124,14037.2572196152,92260.0603055086,13.2056551815594
2018,3,Western Asset,225444.592039261,20717.0980806093,204727.493958652,9.18944113638418
2018,3,XP,22783.7614996389,1335.0925130461,21448.6689865928,5.85984238409123
2018,4,ARX Investimentos,12111.3153381533,-4018.66980449379,16129.9851426471,-33.1811177588127
2018,4,AZ Quest Investimentos,272118.052699772,102764.326957985,169353.725741787,37.7646120639285
2018,4,BB,424411.468422293,160209.437845557,264202.030576736,37.7486118462161
2018,4,BNP Paribas,88028.9858732477,18760.8038095234,69268.1820637243,21.3120753617871
2018,4,BTG Pactual,282087.731914736,120991.767069663,161095.964845072,42.8915381212801
2018,4,Bradesco,850295.344605668,268044.361048569,582250.983557099,31.5236773609382
2018,4,Caixa,126526.267716914,6004.78853973633,120521.479177178,4.745882928572
2018,4,Claritas Investimentos,31533.2097855672,6972.75273743542,24560.4570481318,22.1124103281958
2018,4,Constellation Asset Management,15643.0157553103,7506.57441332608,8136.44134198422,47.9867471256483
2018,4,Credit Suisse,175578.239947068,41473.8074341305,134104.432512937,23.6212684707591
2018,4,Daycoval Asset Management,4774.94092425568,437.592423498389,4337.34850075729,9.16435261587245
2018,4,Forpus Capital,-816.205766974182,-408.079983431994,-408.125783542188,49.9971943281923
2018,4,Gávea Investimentos,-54411.2835728933,-22658.1547509757,-31753.1288219176,41.6423823573675
2018,4,Ibiuna Investimentos,33358.0358101228,15547.8479997981,17810.1878103247,46.6090032647545
2018,4,Itaú,1903595.32108388,841270.612265775,1062324.70881811,44.1937739049898
2018,4,JGP,-87421.6677850901,-56782.0865000469,-30639.5812850432,64.9519597814527
2018,4,Julius Baer Family Office,55855.2580851159,17915.4397821342,37939.8183029817,32.0747596490084
2018,4,Kapitalo Investimentos,442483.059129979,216039.632804859,226443.42632512,48.8243851029328
2018,4,Occam Brasil,203551.063311517,65303.5593488833,138247.503962634,32.0821509288517
2018,4,Opportunity,122823.557707791,43446.6318880597,79376.9258197317,35.3732074684103
2018,4,Plural,13295.6351579743,0,13295.6351579743,0
2018,4,Real Investor,-4191.38633960241,-330.601424695246,-3860.78491490716,7.88763902701001
2018,4,SPX Capital,523175.476477608,277816.511923453,245358.964554156,53.1019752290211
2018,4,Safra,-23357.2597618809,11362.5780327856,-34719.8377946665,-48.6468795938525
2018,4,Santander,428133.711852217,163218.656298721,264915.055553496,38.1232899396301
2018,4,Sharp Capital,13641.65531,0,13641.65531,0
2018,4,TNA Gestão Patrimonial,38843.5664703556,10741.2954720359,28102.2709983197,27.6527014588977
2018,4,Truxt Investimentos,3205.02683404075,1594.66898541824,1610.35784862251,49.7552459929877
2018,4,Verde Asset Management,119606.737518991,27213.7920444144,92392.9454745767,22.7527249793043
2018,4,Vinci Partners,103516.093378051,15429.6514741222,88086.4419039289,14.9055581316922
2018,4,Western Asset,217189.365773927,21154.0836387552,196035.282135172,9.73992606100913
2018,4,XP,18583.6317814345,1033.42570210433,17550.2060793302,5.56094585955338
2018,5,ARX Investimentos,22495.1353062598,2713.32737027743,19781.8079359824,12.0618406305935
2018,5,AZ Quest Investimentos,234622.761339356,87381.6325921233,147241.128747233,37.2434592847262
2018,5,Atmos Capital,155994.753191415,75623.1449211242,80371.6082702911,48.4780054290223
2018,5,BB,374217.357450601,138078.576549264,236138.780901336,36.897961518926
2018,5,BNP Paribas,70999.8249361364,16060.1159234213,54939.7090127151,22.6199373559966
2018,5,BTG Pactual,255140.745087496,104126.019543057,151014.725544439,40.8112077541159
2018,5,Bradesco,779550.86806513,253994.059944369,525556.808120761,32.5821021243669
2018,5,Caixa,105610.008336343,4876.90859390652,100733.099742437,4.61784699265879
2018,5,Claritas Investimentos,30832.9193533846,7040.4869493269,23792.4324040577,22.8343183097063
2018,5,Constellation Asset Management,21419.3422434693,10432.4099344825,10986.9323089868,48.7055569489457
2018,5,Credit Suisse,204089.43801881,55801.3263177922,148288.111701018,27.3416041807363
2018,5,Dahlia Capital,17.21156315845,8.596,8.61556315845001,49.9431685597935
2018,5,Daycoval Asset Management,3484.88810150633,306.078345119244,3178.80975638708,8.78301788189248
2018,5,Gávea Investimentos,-43864.3276406668,-18421.3009322006,-25443.0267084662,41.9960863941799
2018,5,Ibiuna Investimentos,-94.5562311495748,-47.2779996451165,-47.2782315044583,49.9998773960536
2018,5,Itaú,1436822.56261368,547063.249211781,889759.3134019,38.0745168851354
2018,5,JGP,37444.3653007813,-2809.15169629355,40253.5169970748,-7.50220139593324
2018,5,Julius Baer Family Office,60745.4260872216,18325.3255708904,42420.1005163312,30.1674162999168
2018,5,Kapitalo Investimentos,478582.736593339,230176.261891486,248406.474701853,48.095395903733
2018,5,Kinea Investimentos,2278.91286245246,161.420946254452,2117.49191619801,7.08324345849442
2018,5,Occam Brasil,146775.807401356,44997.4050038263,101778.40239753,30.6572355488951
2018,5,Opportunity,115853.567956554,39047.2285563973,76806.3394001563,33.7039499474375
2018,5,Plural,10345.7724754429,0,10345.7724754429,0
2018,5,Real Investor,435.37146291257,0,435.37146291257,0
2018,5,SPX Capital,571884.142276413,297912.395026446,273971.747249967,52.0931379283558
2018,5,Safra,-29637.7513624807,14623.2530874006,-44261.0044498813,-49.3399546698153
2018,5,Santander,421273.748949324,159691.66023347,261582.088715854,37.9068623743465
2018,5,Sharp Capital,-26985.46578,0,-26985.46578,0
2018,5,Squadra Investimentos,86803.4170731856,37993.947401686,48809.4696714996,43.7701056971669
