ticker,model,RMSE,MAE,RMSE_RW,MAE_RW,skill_rmse_pct,skill_mae_pct
EQPA3,AR1_painel,1157.42196506367,204.422618902584,797.147395080857,148.712801328916,-45.1954772989345,-37.4613463507097
EQTL3,RW,12720.4624057673,6466.04164067319,12720.4624057673,6466.04164067319,0,0
EQTL3,AR1_painel,12893.3384662851,6619.01905699948,12720.4624057673,6466.04164067319,-1.35903912140323,-2.36585881792075
EQTL3,N1_painel,12914.2483487409,6795.31609329572,12720.4624057673,6466.04164067319,-1.52341901412092,-5.09236517363738
EQTL3,FATOR1_painel,12924.4685554326,6710.91091438536,12720.4624057673,6466.04164067319,-1.60376363026558,-3.78700428051486
EQTL3,AR1_indiv,13086.7834270635,6729.83049482147,12720.4624057673,6466.04164067319,-2.87977755533506,-4.07960339273064
ESTC3,RW,3157.65664311323,521.890172285614,3157.65664311323,521.890172285614,0,0
ESTC3,FATOR1_painel,3190.17226658091,1095.9206595517,3157.65664311323,521.890172285614,-1.02973904837291,-109.990668104005
ESTC3,AR1_painel,3198.75077660763,1075.47692287204,3157.65664311323,521.890172285614,-1.30141234906012,-106.073419271722
ESTC3,N1_painel,3202.17972124204,1122.38912706511,3157.65664311323,521.890172285614,-1.4100037832139,-115.062322815855
ESTC3,AR1_indiv,3274.8795464614,1108.0508705358,3157.65664311323,521.890172285614,-3.712338502789,-112.314952336256
ETER3,AR1_painel,116.390406436716,18.4691046149969,116.472402876053,15.9540763877713,0.0703998864217903,-15.7641731561054
ETER3,RW,116.472402876053,15.9540763877713,116.472402876053,15.9540763877713,0,0
ETER3,N1_painel,116.51812115339,18.4786193876156,116.472402876053,15.9540763877713,-0.0392524548372242,-15.8238116609459
ETER3,AR1_indiv,116.659023129094,18.5633574067488,116.472402876053,15.9540763877713,-0.160227013809888,-16.3549487639255
ETER3,FATOR1_painel,116.711207624902,18.5081892767197,116.472402876053,15.9540763877713,-0.205031185888105,-16.0091554463541
EUCA4,RW,88.2213769215024,16.222729061402,88.2213769215024,16.222729061402,0,0
EUCA4,AR1_painel,93.6939924857728,22.1349269299961,88.2213769215024,16.222729061402,-6.2032760712178,-36.443916718431
EUCA4,FATOR1_painel,93.7777663868879,22.9575294598924,88.2213769215024,16.222729061402,-6.29823480348701,-41.5145958056725
EUCA4,N1_painel,93.7821264357563,23.1595563304095,88.2213769215024,16.222729061402,-6.303176971724,-42.7599280167476
EUCA4,AR1_indiv,94.5369745292895,22.1679900027371,88.2213769215024,16.222729061402,-7.15880643464295,-36.6477238128843
EVEN3,RW,2574.48687256399,896.001653615283,2574.48687256399,896.001653615283,0,0
EVEN3,AR1_indiv,2584.93678421205,964.112339861542,2574.48687256399,896.001653615283,-0.405902696938587,-7.60162506078406
EVEN3,AR1_painel,2639.27297492983,953.046467429798,2574.48687256399,896.001653615283,-2.51646660374385,-6.36659693476505
EVEN3,N1_painel,2639.55625810291,975.001842030421,2574.48687256399,896.001653615283,-2.52747008471332,-8.81696904200775
EVEN3,FATOR1_painel,2646.99225770199,987.601645173918,2574.48687256399,896.001653615283,-2.81630432497755,-10.2231944761527
EZTC3,FATOR1_painel,6828.52016099822,2620.23323233848,6852.71889068124,2489.25541138714,0.353125964584988,-5.26172687431679
EZTC3,AR1_painel,6829.02115345588,2499.94859511981,6852.71889068124,2489.25541138714,0.345815107892211,-0.429573585890664
EZTC3,N1_painel,6836.72564277602,2580.99318799566,6852.71889068124,2489.25541138714,0.233385436647204,-3.68535009259638
EZTC3,RW,6852.71889068124,2489.25541138714,6852.71889068124,2489.25541138714,0,0
EZTC3,AR1_indiv,6858.27892599198,2556.3111137259,6852.71889068124,2489.25541138714,-0.0811361942527178,-2.69380562685575
FESA4,RW,309.495498450216,99.7340642509115,309.495498450216,99.7340642509115,0,0
FESA4,AR1_indiv,311.914001625012,109.650969921236,309.495498450216,99.7340642509115,-0.781434039236739,-9.94334858887922
FESA4,AR1_painel,320.907245194546,110.010983022224,309.495498450216,99.7340642509115,-3.68720928138655,-10.304321646271
FESA4,N1_painel,323.559580972261,117.064744603831,309.495498450216,99.7340642509115,-4.54419614904573,-17.3768917200836
FESA4,FATOR1_painel,328.600623419086,122.520212550464,309.495498450216,99.7340642509115,-6.17298961197761,-22.8469063912074
FHER3,RW,214.424338804448,57.5481968564331,214.424338804448,57.5481968564331,0,0
FHER3,AR1_painel,219.411540133304,58.3059191741606,214.424338804448,57.5481968564331,-2.3258559903522,-1.31667429931437
FHER3,AR1_indiv,225.476624341953,59.1247530870962,214.424338804448,57.5481968564331,-5.15439879592456,-2.7395406229602
FHER3,N1_painel,229.2898177571,66.5169296394175,214.424338804448,57.5481968564331,-6.93273862264747,-15.584732924576
FHER3,FATOR1_painel,233.574233576467,66.5687664026678,214.424338804448,57.5481968564331,-8.93084007104419,-15.6748083154344
FIBR3,RW,20193.6033234344,1624.11339409591,20193.6033234344,1624.11339409591,0,0
FIBR3,FATOR1_painel,20264.1059550987,2975.87929584719,20193.6033234344,1624.11339409591,-0.349133488140074,-83.2310050927063
FIBR3,AR1_painel,20266.6970147958,2943.2286111474,20193.6033234344,1624.11339409591,-0.361964579528684,-81.2206353230531
FIBR3,AR1_indiv,20268.6032989156,3083.1769158262,20193.6033234344,1624.11339409591,-0.371404618977333,-89.8375401024579
FIBR3,N1_painel,20296.8115719272,2833.71397421306,20193.6033234344,1624.11339409591,-0.511093769842419,-74.4775940223376
FLRY3,RW,4433.6436932632,1285.23196747067,4433.6436932632,1285.23196747067,0,0
FLRY3,AR1_indiv,4466.69699253784,1458.88093471255,4433.6436932632,1285.23196747067,-0.745510951294071,-13.5110992907849
FLRY3,AR1_painel,4479.80331470379,1398.66476473157,4433.6436932632,1285.23196747067,-1.04112158382794,-8.82586180019558
FLRY3,N1_painel,4487.70531216901,1416.93577385266,4433.6436932632,1285.23196747067,-1.2193496511224,-10.2474735857358
FLRY3,FATOR1_painel,4512.16768583599,1493.82419925814,4433.6436932632,1285.23196747067,-1.7710938903843,-16.2299286873464
FRAS3,RW,76.3298692871977,11.8213178841857,76.3298692871977,11.8213178841857,0,0
FRAS3,AR1_indiv,79.63930914504,22.6500106636386,76.3298692871977,11.8213178841857,-4.33570748744534,-91.6030926969604
FRAS3,AR1_painel,84.3356186835395,21.603432258135,76.3298692871977,11.8213178841857,-10.4883572723274,-82.7497785761744
FRAS3,N1_painel,84.3950858773722,23.0419823613235,76.3298692871977,11.8213178841857,-10.5662654285813,-94.9188964129679
FRAS3,FATOR1_painel,84.9330450499248,28.0006747141946,76.3298692871977,11.8213178841857,-11.2710474196633,-136.865931434374
GFSA3,RW,527.71540895803,139.975582480939,527.71540895803,139.975582480939,0,0
GFSA3,AR1_painel,528.439048547726,152.615504102194,527.71540895803,139.975582480939,-0.137126863724735,-9.03009038949758
GFSA3,N1_painel,528.913394234578,154.574930819536,527.71540895803,139.975582480939,-0.22701351073191,-10.429925048238
GFSA3,FATOR1_painel,529.256762322401,154.209643498022,527.71540895803,139.975582480939,-0.292080416490936,-10.1689600177379
GFSA3,AR1_indiv,532.921954023876,157.432713431139,527.71540895803,139.975582480939,-0.986619866970839,-12.4715544245559
GGBR3,RW,210.549490099472,63.0786877885465,210.549490099472,63.0786877885465,0,0
GGBR3,AR1_indiv,291.918378921038,124.024483967799,210.549490099472,63.0786877885465,-38.6459681204281,-96.6186810726883
GGBR3,FATOR1_painel,317.449624379449,145.335706950633,210.549490099472,63.0786877885465,-50.7719749069317,-130.403821077936
GGBR3,N1_painel,318.045404227795,143.835243737184,210.549490099472,63.0786877885465,-51.0549391867619,-128.02510448434
GGBR3,AR1_painel,319.093916914865,142.111221315256,210.549490099472,63.0786877885465,-51.5529278955328,-125.291974670817
GGBR4,FATOR1_painel,14237.3285888916,5612.29256860479,14362.7475186226,5446.99196063015,0.873223800449219,-3.03471363955372
GGBR4,N1_painel,14239.0373508519,5545.43666618875,14362.7475186226,5446.99196063015,0.861326620204872,-1.80732239500512
GGBR4,AR1_painel,14243.208200096,5438.18275970615,14362.7475186226,5446.99196063015,0.832287265173937,0.161725976239147
GGBR4,AR1_indiv,14289.5717692388,5535.22888542276,14362.7475186226,5446.99196063015,0.50948294738814,-1.61992023176045
GGBR4,RW,14362.7475186226,5446.99196063015,14362.7475186226,5446.99196063015,0,0
GNDI3,RW,16476.9921329919,7602.52494414655,16476.9921329919,7602.52494414655,0,0
GNDI3,AR1_painel,16850.804628558,7939.63142525206,16476.9921329919,7602.52494414655,-2.26869377947707,-4.4341384419273
GNDI3,N1_painel,16860.9296533802,8295.68623278363,16476.9921329919,7602.52494414655,-2.33014325241778,-9.11751416443252
GNDI3,FATOR1_painel,16861.952765767,8332.07961195635,16476.9921329919,7602.52494414655,-2.33635259195331,-9.59621537804374
GNDI3,AR1_indiv,16996.4116298878,7823.15711443427,16476.9921329919,7602.52494414655,-3.15239269827596,-2.90209071208101
GOAU3,RW,315.701408350611,93.1755268494962,315.701408350611,93.1755268494962,0,0
GOAU3,AR1_indiv,315.986758784799,98.1663693933559,315.701408350611,93.1755268494962,-0.090386177140811,-5.35638779045624
GOAU3,AR1_painel,316.455546829308,97.3988751284573,315.701408350611,93.1755268494962,-0.238877134770199,-4.53267979453762
GOAU3,FATOR1_painel,317.162476721473,101.073810412321,315.701408350611,93.1755268494962,-0.462800713653877,-8.47677907481239
GOAU3,N1_painel,317.182341850947,102.149256170082,315.701408350611,93.1755268494962,-0.469093092765349,-9.63099391440074
GOAU4,RW,8344.40577841561,2433.67571584301,8344.40577841561,2433.67571584301,0,0
GOAU4,AR1_painel,8381.5860142228,2666.66299830718,8344.40577841561,2433.67571584301,-0.445570802697115,-9.57347279045635
GOAU4,N1_painel,8381.8882353422,2772.76139053231,8344.40577841561,2433.67571584301,-0.44919264381349,-13.933067272763
GOAU4,FATOR1_painel,8383.7962581364,2752.6788307275,8344.40577841561,2433.67571584301,-0.47205853558423,-13.1078727049708
GOAU4,AR1_indiv,8629.93830597783,2681.52472839856,8344.40577841561,2433.67571584301,-3.42184374950703,-10.1841428971856
GOLL12,AR1_indiv,6.61724990374018,0.856065229940126,8.75265038425739,0.985707837270746,24.3971869864466,13.1522346103667
GOLL12,N1_painel,6.71865203061006,1.04610198982555,8.75265038425739,0.985707837270746,23.2386564566282,-6.12698309491184
GOLL12,AR1_painel,6.72509425994835,1.00666163569325,8.75265038425739,0.985707837270746,23.1650532729585,-2.12576157256921
GOLL12,FATOR1_painel,6.73289381364078,1.02332882319104,8.75265038425739,0.985707837270746,23.0759425082186,-3.8166467281479
GOLL12,RW,8.75265038425739,0.985707837270746,8.75265038425739,0.985707837270746,0,0
GOLL4,AR1_painel,6010.83049546682,1713.69531038467,6448.2165082798,1745.05733460027,6.78305407784249,1.79719162194657
GOLL4,N1_painel,6016.28113959664,1798.90817543962,6448.2165082798,1745.05733460027,6.69852459402587,-3.08590667891602
GOLL4,AR1_indiv,6028.92741353928,1725.33619847364,6448.2165082798,1745.05733460027,6.50240410200452,1.13011393583516
GOLL4,FATOR1_painel,6110.65226820496,1897.00183080741,6448.2165082798,1745.05733460027,5.23500164179344,-8.70713490006572
GOLL4,RW,6448.2165082798,1745.05733460027,6448.2165082798,1745.05733460027,0,0
GRND3,RW,2307.90678614093,649.285190840472,2307.90678614093,649.285190840472,0,0
GRND3,AR1_painel,2324.26552794479,678.022044347026,2307.90678614093,649.285190840472,-0.708812933957925,-4.42592159992972
GRND3,N1_painel,2324.87853557929,704.531798140167,2307.90678614093,649.285190840472,-0.735374129504574,-8.50883526670005
GRND3,FATOR1_painel,2329.30299460731,753.204216103093,2307.90678614093,649.285190840472,-0.927082869848572,-16.005143306611
GRND3,AR1_indiv,2348.27306580953,688.369853280339,2307.90678614093,649.285190840472,-1.74904289510327,-6.01964483269255
GUAR3,AR1_painel,5297.91824650421,1201.79415967399,5315.43641812752,1168.32663536431,0.329571652170679,-2.86456914501829
GUAR3,N1_painel,5298.3446481196,1250.2821952762,5315.43641812752,1168.32663536431,0.321549702854707,-7.01478143450287
GUAR3,FATOR1_painel,5302.25863204662,1232.44800553156,5315.43641812752,1168.32663536431,0.24791541172331,-5.48830851119448
GUAR3,AR1_indiv,5315.04745216235,1240.21725354883,5315.43641812752,1168.32663536431,0.00731766753607754,-6.15329788848829
GUAR3,RW,5315.43641812752,1168.32663536431,5315.43641812752,1168.32663536431,0,0
HAPV3,AR1_indiv,11339.6287813939,5206.46842383329,11383.1633900258,5088.24328027922,0.382447366695926,-2.32349628431257
HAPV3,RW,11383.1633900258,5088.24328027922,11383.1633900258,5088.24328027922,0,0
HAPV3,FATOR1_painel,11439.6747303651,5419.24521398965,11383.1633900258,5088.24328027922,-0.496446711718868,-6.50523010551234
HAPV3,AR1_painel,11443.4781077869,5227.35123414314,11383.1633900258,5088.24328027922,-0.529859018047429,-2.73390925318113
HAPV3,N1_painel,11444.194026565,5396.52102788604,11383.1633900258,5088.24328027922,-0.536148295935712,-6.05862830501101
HBOR3,RW,1869.35183826135,581.172875467477,1869.35183826135,581.172875467477,0,0
HBOR3,AR1_painel,1958.00909877025,618.75857510554,1869.35183826135,581.172875467477,-4.74267383455018,-6.46721504471988
HBOR3,N1_painel,1991.41179545055,661.602546435952,1869.35183826135,581.172875467477,-6.52953364320792,-13.8391990341567
HBOR3,FATOR1_painel,2020.836721885,682.568833252555,1869.35183826135,581.172875467477,-8.10360471063301,-17.446780822921
HBOR3,AR1_indiv,2043.39736346736,646.140048466709,1869.35183826135,581.172875467477,-9.31047444593895,-11.1786313060421
HGTX3,AR1_painel,10832.2425767621,2937.7196560909,10959.8251949223,2823.9831414479,1.16409354977035,-4.02752102070576
HGTX3,FATOR1_painel,10834.422427905,2966.20832797101,10959.8251949223,2823.9831414479,1.1442040797821,-5.03633270452857
HGTX3,N1_painel,10836.9852740832,2976.26743395562,10959.8251949223,2823.9831414479,1.12082007380968,-5.39253546781608
HGTX3,AR1_indiv,10909.2979391975,3022.83886287288,10959.8251949223,2823.9831414479,0.461022459995286,-7.04167523192183
HGTX3,RW,10959.8251949223,2823.9831414479,10959.8251949223,2823.9831414479,0,0
HYPE3,RW,5619.95889401339,2094.1481909344,5619.95889401339,2094.1481909344,0,0
HYPE3,AR1_painel,5668.54449798677,2288.68657368646,5619.95889401339,2094.1481909344,-0.864518849508533,-9.28961873826384
HYPE3,FATOR1_painel,5668.62905969819,2387.74748727273,5619.95889401339,2094.1481909344,-0.866023517300851,-14.0199866279436
HYPE3,N1_painel,5681.32839762755,2329.99463877732,5619.95889401339,2094.1481909344,-1.09199203715769,-11.2621661095379
HYPE3,AR1_indiv,5779.14839275585,2308.61165313234,5619.95889401339,2094.1481909344,-2.83257407651221,-10.2410833734859
IDNT3,RW,178.469558136533,33.493567672598,178.469558136533,33.493567672598,0,0
IDNT3,FATOR1_painel,281.900963623039,81.8624024778678,178.469558136533,33.493567672598,-57.9546487179503,-144.412310083174
IDNT3,AR1_painel,281.902939292535,81.7980339230252,178.469558136533,33.493567672598,-57.9557557243867,-144.220128242553
IDNT3,N1_painel,281.905481714918,82.4500440255983,178.469558136533,33.493567672598,-57.9571802936014,-146.166800836368
IDNT3,AR1_indiv,282.094182108963,81.8170681817433,178.469558136533,33.493567672598,-58.0629128319767,-144.276957837131
IGTA3,FATOR1_painel,5993.33720282222,2532.44865972954,6084.72881094679,2397.80808026976,1.50198325947006,-5.61515246226976
IGTA3,AR1_painel,5994.26444741228,2511.92859773458,6084.72881094679,2397.80808026976,1.48674437834859,-4.75936829155983
IGTA3,N1_painel,5998.18727895646,2525.15831975931,6084.72881094679,2397.80808026976,1.42227426528255,-5.31111061545921
IGTA3,RW,6084.72881094679,2397.80808026976,6084.72881094679,2397.80808026976,0,0
IGTA3,AR1_indiv,6093.72973430937,2597.5299941073,6084.72881094679,2397.80808026976,-0.147926450664215,-8.329353607611
INEP3,RW,0.446460971383086,0.0584889282855632,0.446460971383086,0.0584889282855632,0,0
INEP3,AR1_painel,0.460152612694071,0.0979428726096895,0.446460971383086,0.0584889282855632,-3.06670508478499,-67.4554064856488
INEP3,FATOR1_painel,0.460370206573832,0.0991320718431491,0.446460971383086,0.0584889282855632,-3.11544257668406,-69.4886104924885
INEP3,N1_painel,0.460381270732328,0.098892717656385,0.446460971383086,0.0584889282855632,-3.11792076833026,-69.0793805855983
INEP3,AR1_indiv,0.46163098519979,0.10757759839301,0.446460971383086,0.0584889282855632,-3.39783649390653,-83.9281408402265
IRBR3,AR1_indiv,25630.4932271696,5221.19801761714,25655.1564780945,4453.4400676681,0.0961336990711437,-17.2396605384441
IRBR3,RW,25655.1564780945,4453.4400676681,25655.1564780945,4453.4400676681,0,0
IRBR3,AR1_painel,25670.0532718626,5288.00268319881,25655.1564780945,4453.4400676681,-0.0580654956473969,-18.7397293519142
IRBR3,N1_painel,25676.9218129202,5421.94351076228,25655.1564780945,4453.4400676681,-0.0848380513457148,-21.7473105818914
IRBR3,FATOR1_painel,25708.4939201024,5298.19917904161,25655.1564780945,4453.4400676681,-0.207901448792436,-18.9686870944203
ITSA3,FATOR1_painel,19.5224660577898,6.39423004001908,19.6994448340468,5.31986301998657,0.89839474029837,-20.1953887909548
ITSA3,AR1_painel,19.5402373663235,6.2662088751321,19.6994448340468,5.31986301998657,0.808182510037592,-17.7889139549297
ITSA3,N1_painel,19.5462064766942,6.28949832011814,19.6994448340468,5.31986301998657,0.777881603484676,-18.2266967493088
ITSA3,RW,19.6994448340468,5.31986301998657,19.6994448340468,5.31986301998657,0,0
ITSA3,AR1_indiv,19.7231861522331,6.62587165571243,19.6994448340468,5.31986301998657,-0.120517701824863,-24.5496666139565
ITSA4,AR1_indiv,17645.2761354327,7400.14654243608,19954.4624185164,6940.40500229204,11.5722800978137,-6.62413130058279
ITSA4,AR1_painel,19824.0811193879,8042.41078752096,19954.4624185164,6940.40500229204,0.653394195212664,-15.8781192864824
ITSA4,N1_painel,19894.4027106243,8247.20751762649,19954.4624185164,6940.40500229204,0.300983843274838,-18.8289086141642
ITSA4,FATOR1_painel,19905.7369574613,8204.72232480704,19954.4624185164,6940.40500229204,0.24418328107858,-18.2167657665146
ITSA4,RW,19954.4624185164,6940.40500229204,19954.4624185164,6940.40500229204,0,0
ITUB3,AR1_indiv,1319.78133567285,466.633995189067,1337.65745651478,397.226988322795,1.33637507531287,-17.4728829879681
ITUB3,AR1_painel,1336.53522283687,463.847544608027,1337.65745651478,397.226988322795,0.0838954451641283,-16.7714073423163
ITUB3,N1_painel,1336.73126444522,499.087842409022,1337.65745651478,397.226988322795,0.0692398539739791,-25.6429842585249
ITUB3,RW,1337.65745651478,397.226988322795,1337.65745651478,397.226988322795,0,0
ITUB3,FATOR1_painel,1341.13169425161,471.634216913582,1337.65745651478,397.226988322795,-0.25972551641773,-18.7316649618786
ITUB4,AR1_indiv,40853.7566569444,16095.4169611054,42822.4725301647,16035.8909490475,4.59738954081541,-0.371204894365174
ITUB4,AR1_painel,41284.4976706343,16154.5056850645,42822.4725301647,16035.8909490475,3.5915134476343,-0.739682855127266
ITUB4,N1_painel,41308.5333014029,16541.3864686942,42822.4725301647,16035.8909490475,3.53538490262402,-3.15227586202065
ITUB4,FATOR1_painel,41340.9244450402,16700.1067090028,42822.4725301647,16035.8909490475,3.45974437622875,-4.14205710219517
ITUB4,RW,42822.4725301647,16035.8909490475,42822.4725301647,16035.8909490475,0,0
JBSS3,RW,12820.4907086174,5432.19553153122,12820.4907086174,5432.19553153122,0,0
JBSS3,AR1_indiv,12993.1131551014,5506.41806419075,12820.4907086174,5432.19553153122,-1.3464574048476,-1.36634501149124
JBSS3,AR1_painel,13006.1244842235,5503.29155757276,12820.4907086174,5432.19553153122,-1.44794594704067,-1.30878989220593
JBSS3,FATOR1_painel,13060.4169462041,5720.1671314797,12820.4907086174,5432.19553153122,-1.87142788087988,-5.30120092837139
JBSS3,N1_painel,13061.9850815702,5778.6187723367,12820.4907086174,5432.19553153122,-1.8836593578315,-6.37722333068951
JHSF3,RW,1928.25852320875,778.836050014976,1928.25852320875,778.836050014976,0,0
JHSF3,AR1_painel,1949.07487804915,795.770644127578,1928.25852320875,778.836050014976,-1.07954169992495,-2.17434646383872
JHSF3,N1_painel,2001.33856861653,913.102520987583,1928.25852320875,778.836050014976,-3.78995059677838,-17.2393754719013
JHSF3,FATOR1_painel,2002.31528474051,924.321486652707,1928.25852320875,778.836050014976,-3.84060335480971,-18.679853948072
JHSF3,AR1_indiv,2085.01273957843,835.958085210368,1928.25852320875,778.836050014976,-8.12931536321317,-7.33428238129112
JOPA3,RW,3.57548183066676,1.31376490648868,3.57548183066676,1.31376490648868,0,0
JOPA3,N1_painel,3.59172860507552,1.43743181284898,3.57548183066676,1.31376490648868,-0.454393985991453,-9.41316865365418
JOPA3,FATOR1_painel,3.60861399827716,1.40083557756738,3.57548183066676,1.31376490648868,-0.926649027446502,-6.62756865011818
JOPA3,AR1_painel,3.61291020466001,1.38856769676001,3.57548183066676,1.31376490648868,-1.04680643800874,-5.69377290426008
JOPA3,AR1_indiv,3.64734087802763,1.37333492027567,3.57548183066676,1.31376490648868,-2.00977241009979,-4.53429784071564
JPSA3,AR1_painel,1824.3592764253,516.260582887007,1866.67392995807,505.94693143628,2.26684761884023,-2.03848483109648
JPSA3,FATOR1_painel,1825.94514549791,539.835994402813,1866.67392995807,505.94693143628,2.18189067766521,-6.69814576606458
JPSA3,N1_painel,1826.4870365138,540.024160010255,1866.67392995807,505.94693143628,2.15286091476967,-6.73533654552201
JPSA3,AR1_indiv,1835.64181891618,526.606359692806,1866.67392995807,505.94693143628,1.66242805151241,-4.0833192125266
JPSA3,RW,1866.67392995807,505.94693143628,1866.67392995807,505.94693143628,0,0
JSLG3,RW,2409.98738947145,604.689392835121,2409.98738947145,604.689392835121,0,0
JSLG3,N1_painel,2497.89387224311,793.274757734687,2409.98738947145,604.689392835121,-3.64759098556726,-31.1871461834932
JSLG3,AR1_painel,2499.04593304331,714.387078616865,2409.98738947145,604.689392835121,-3.6953945884088,-18.1411625673506
JSLG3,FATOR1_painel,2508.75887979308,762.127573525307,2409.98738947145,604.689392835121,-4.09842353338179,-26.0362067791579
JSLG3,AR1_indiv,2522.65076812585,724.984480941796,2409.98738947145,604.689392835121,-4.67485345137484,-19.8936990679901
KEPL3,RW,662.42757514488,203.643176847794,662.42757514488,203.643176847794,0,0
KEPL3,FATOR1_painel,663.169894407574,211.533028293338,662.42757514488,203.643176847794,-0.112060441102768,-3.8743509935719
KEPL3,N1_painel,664.561957210133,211.015611434245,662.42757514488,203.643176847794,-0.322206101517675,-3.6202708583559
KEPL3,AR1_painel,665.799517769949,204.163424385014,662.42757514488,203.643176847794,-0.509028118935273,-0.255470153861004
KEPL3,AR1_indiv,667.150349730698,206.877503585689,662.42757514488,203.643176847794,-0.712949575624911,-1.58823231298935
KLBN11,FATOR1_painel,7113.83093711913,2695.38284044572,7163.11000579015,2306.17280304258,0.687956329460093,-16.8768809037055
KLBN11,N1_painel,7114.91980875525,2654.39538914548,7163.11000579015,2306.17280304258,0.672755227770361,-15.0995877517715
KLBN11,AR1_painel,7129.57792562174,2487.79529789098,7163.11000579015,2306.17280304258,0.468121809399857,-7.87549374482177
KLBN11,RW,7163.11000579015,2306.17280304258,7163.11000579015,2306.17280304258,0,0
KLBN11,AR1_indiv,7714.1431709249,2546.33559498522,7163.11000579015,2306.17280304258,-7.69265255858616,-10.4139113784444
KLBN4,RW,168.117984362846,44.860331317842,168.117984362846,44.860331317842,0,0
KLBN4,FATOR1_painel,169.331415802594,47.3158574021193,168.117984362846,44.860331317842,-0.721773725962249,-5.47371366225458
KLBN4,AR1_painel,169.585512423084,45.5091999650236,168.117984362846,44.860331317842,-0.872915569265076,-1.44641964987791
KLBN4,N1_painel,169.606521261177,46.2380828676056,168.117984362846,44.860331317842,-0.885412053904977,-3.07120235025031
KLBN4,AR1_indiv,169.665175659993,46.0630265749866,168.117984362846,44.860331317842,-0.920300884531344,-2.6809772059492
KROT11,RW,1348.54626262753,276.57788628628,1348.54626262753,276.57788628628,0,0
KROT11,FATOR1_painel,1679.93248573297,357.951402931146,1348.54626262753,276.57788628628,-24.57358952297,-29.4215556194676
KROT11,AR1_indiv,1679.9408886758,357.435896987887,1348.54626262753,276.57788628628,-24.5742126341719,-29.2351683597411
KROT11,N1_painel,1679.9417480107,357.882168780412,1348.54626262753,276.57788628628,-24.5742763572288,-29.396523194908
KROT11,AR1_painel,1679.94190166261,357.412379401212,1348.54626262753,276.57788628628,-24.5742877511209,-29.2266652986358
KROT3,RW,6205.72315096374,1313.42814504055,6205.72315096374,1313.42814504055,0,0
KROT3,AR1_painel,6269.58662666082,2142.44433165338,6205.72315096374,1313.42814504055,-1.02910610324536,-63.1185032651503
KROT3,FATOR1_painel,6286.53794981434,2111.98225225206,6205.72315096374,1313.42814504055,-1.30226239367528,-60.7992230276789
KROT3,N1_painel,6295.94191020553,2125.11200946766,6205.72315096374,1313.42814504055,-1.45379929215472,-61.7988785676618
KROT3,AR1_indiv,6676.73654974351,2139.36110042869,6205.72315096374,1313.42814504055,-7.58998407311524,-62.8837564130798
LAME3,AR1_painel,4190.58568446643,1571.66327686341,4208.17812331465,1486.15412404395,0.418053569328569,-5.75372038714188
LAME3,N1_painel,4208.15763297877,1613.66356567146,4208.17812331465,1486.15412404395,0.000486917028796885,-8.57982624847502
LAME3,RW,4208.17812331465,1486.15412404395,4208.17812331465,1486.15412404395,0,0
LAME3,FATOR1_painel,4255.49473330579,1706.33272660402,4208.17812331465,1486.15412404395,-1.12439655842953,-14.8153276297451
LAME3,AR1_indiv,4413.93264058917,1623.1638986315,4208.17812331465,1486.15412404395,-4.88939658078096,-9.21908248753787
LAME4,AR1_indiv,10040.5073887928,4441.47332968242,10259.4974618355,4217.40399219375,2.13451071904243,-5.3129683071248
LAME4,AR1_painel,10130.539787496,4390.97558650469,10259.4974618355,4217.40399219375,1.25695897697942,-4.11560274121752
LAME4,N1_painel,10149.6825187435,4463.849504876,10259.4974618355,4217.40399219375,1.07037351001359,-5.84353581346278
LAME4,FATOR1_painel,10183.7979941284,4550.4145880166,10259.4974618355,4217.40399219375,0.737847716115947,-7.8961037747211
LAME4,RW,10259.4974618355,4217.40399219375,10259.4974618355,4217.40399219375,0,0
LCAM3,RW,7891.41296287148,3131.08249126549,7891.41296287148,3131.08249126549,0,0
LCAM3,AR1_painel,8125.34420655324,3355.53087557463,7891.41296287148,3131.08249126549,-2.96437716264995,-7.16839575243571
LCAM3,N1_painel,8147.82672257975,3497.76743944802,7891.41296287148,3131.08249126549,-3.2492756482861,-11.7111238431256
LCAM3,FATOR1_painel,8155.99916455057,3498.03810054676,7891.41296287148,3131.08249126549,-3.35283684840668,-11.7197681729858
LCAM3,AR1_indiv,8254.05579851657,3423.4259467798,7891.41296287148,3131.08249126549,-4.59541069959586,-9.33681742112611
LEVE3,RW,1071.35370413414,324.76888119063,1071.35370413414,324.76888119063,0,0
LEVE3,AR1_painel,1079.72353565512,349.598871375022,1071.35370413414,324.76888119063,-0.781238865249145,-7.64543391391555
LEVE3,FATOR1_painel,1080.47070730008,376.851962363156,1071.35370413414,324.76888119063,-0.850979758670456,-16.0369678836179
LEVE3,N1_painel,1080.75427943367,356.982676500363,1071.35370413414,324.76888119063,-0.877448340660969,-9.91899075786886
LEVE3,AR1_indiv,1081.25872922176,349.366174739939,1071.35370413414,324.76888119063,-0.924533611019251,-7.57378399652484
LIGT3,RW,6962.05249515052,2698.03387294218,6962.05249515052,2698.03387294218,0,0
LIGT3,AR1_painel,7017.97104299843,2766.44634518389,6962.05249515052,2698.03387294218,-0.8031905517355,-2.53564171035039
LIGT3,N1_painel,7020.74533062828,2842.11855600505,6962.05249515052,2698.03387294218,-0.84303925485536,-5.34035856657895
