gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Kapitalo Investimentos,0.0364453468611544,0.146089827973654,-0.0416561382902958,0.33833740528639,0.164621314414568,0.283095404263228,-0.0324869387646249,0.116580061613938,0.0187050334157791,-0.125337227411814,-0.0563779485475999,-0.147595483215783,-0.393052839113127,0.0770357263174173,0.0870655434623755,-0.10168924303206,-0.20757636802935,-0.346519688683192,-0.184546573021525,-0.0736772054496719,-0.0102004839771186,-0.194181974045315,0.183495046175646,1,-0.0641840626991786,0.257554971233787,-0.169601041676079,-0.0839774735926627,-0.184260121510411,-0.0027194042446053,0.301119925613518,0.0361311414559005,0.196780218214611,0.0702970345170353,-0.0614612083671924,-0.0921079298065314,0.00469336303726013,0.320731764668651,0.0219934410464602,-0.382737697977201,-0.0174099080417196,0.539238964619748
Kinea Investimentos,0.0630571440392179,-0.0424638074445009,0.287073434640362,-0.0151044462005752,-0.152584800746508,0.0665885961611504,-0.242296387933136,-0.0243583443117769,-0.00029003137861227,0.158994453300642,0.143001432962027,0.178808604398437,0.0013134357694465,-0.0681319867328305,0.105942791394134,0.475226283611862,-0.0719952893704789,0.0267826997914356,-0.0491141191512449,-0.0537304470682722,-0.280004371483538,-0.0119482718086774,-0.333365567598499,-0.0641840626991786,1,-0.02485921349332,0.00416359575406016,-0.349632856291021,0.0124546945017528,0.031721002136026,0.00182362846708093,0.0143313523837585,-0.253112574499392,0.212818439108332,0.487537585666455,0.367897665526806,-0.461701730922793,-0.113322373478861,-0.173962598040238,0.243437563932746,-0.116181957373262,0.0550431970118208
Legacy Capital,-0.0920776847715961,,-0.196631837458033,0.0141828758176704,-0.400629268462695,-0.266877010142009,-0.105117463584311,-0.11589225405805,,-0.103093186575524,0.465025672880485,-0.234486171258219,0.408772365363849,0.100130141461243,-0.190563646696028,-0.0820538659813745,0.213016130020073,0.204480189253312,-0.0903360119033176,0.0970722814668354,0.32828169778,0.00869618532675352,0.147344836909611,0.257554971233787,-0.02485921349332,1,,-0.335096222654849,0.659269511510469,-0.279383805515466,-0.045065929827546,0.199349496016844,0.441568571836119,0.29573304830712,-0.1005488256156,-0.0438184752886168,-0.130277885629278,0.284759637477611,0.0338834292633936,0.252190469707591,-0.154312165359264,-0.135023681178919
Núcleo Capital,-0.0120768951807131,-0.627008626301075,0.0891477401250105,-0.0932087456387406,-0.052324826340345,-0.0202463365079094,-0.163091618168453,0.0635439503273192,-0.134483196935772,-0.0208883443577134,0.0321222725333914,0.107585040815627,-0.202674729311246,0.0659970728532821,0.155901933001189,0.0953847980188629,-0.0992481419043783,0.0913316625049674,-0.0719807221708767,-0.0506471371441049,0.255532338208911,0.111441875593946,0.0736768696009896,-0.169601041676079,0.00416359575406016,,1,0.0491337628563327,-0.036180261317085,-0.130220538938367,0.110394610857222,0.22371989940566,-0.190168099878823,-0.0776570532679444,-0.0845393636824057,0.0823252070399704,-0.069691291480121,-0.0367130188611911,0.22496682505522,0.15137047726251,-0.129268557695488,-0.0847939640747327
Occam Brasil,0.19911627038873,-0.0135792261280603,0.074400494405208,-0.285917362117633,0.067955258364236,0.124291140886568,0.261339820942846,0.0986082780684526,0.110936121733022,0.0012200335076916,-0.164857711645875,0.0807831883462353,-0.19611637311488,-0.268243419011847,0.180556607698048,-0.190864324725948,-0.303502051387634,0.107285131268187,-0.0528989850682692,0.213665231993877,-0.0773677670831575,-0.101594901167199,-0.0936952378297702,-0.0839774735926627,-0.349632856291021,-0.335096222654849,0.0491337628563327,1,-0.0594882625635162,0.388357306971586,-0.243265830702906,0.0274983479081546,0.0676083388207632,-0.127835709796854,-0.379518332796911,-0.417552493467866,-0.126294947856455,-0.392026507153306,-0.032826628273921,-0.0227914127506586,0.291003135137079,-0.126206362571439
Opportunity,-0.0242162431915557,0.0595682184458182,0.136625687145598,-0.294893027202391,-0.131151432227538,-0.0370040325914108,-0.0416730550979007,0.0956593027632168,0.0124862532488218,0.234756070131069,0.119786910298459,0.0544168966601145,0.248309183753223,0.353310117612985,-0.352242580138921,-0.00391528243200105,0.228653828197013,0.463450400925207,-0.0172010051107769,-0.00320049907135178,-0.0527207484341094,-0.0917861943742142,0.181956360283343,-0.184260121510411,0.0124546945017528,0.659269511510469,-0.036180261317085,-0.0594882625635162,1,0.123685261868021,-0.153785042126106,0.155924908097919,0.163250511992493,0.173802453139753,0.0957116491253077,0.261111342391943,-0.0823357919842838,-0.017395570649615,-0.0559029653450227,0.166988818694554,0.119477179505701,-0.0699497753220272
Plural,0.359216292138637,0.0925740080961667,0.00067297854621198,-0.0168772265923235,-0.0171237988572153,0.0704217163848116,-0.02829073637219,-0.0481553319088195,0.198922842039128,0.0284530539413103,0.0198918993243022,-0.0405842461637523,0.00332011739303243,0.00927866710066171,0.0449120885727784,0.0138714157831081,-0.0671730886599472,0.0424082166022412,-0.0595534761493549,0.203471224959851,0.0497212624945981,-0.107386510291232,0.0559990663065575,-0.0027194042446053,0.031721002136026,-0.279383805515466,-0.130220538938367,0.388357306971586,0.123685261868021,1,0.0158381900085411,0.0335900067849627,0.265370539416698,-0.00555281479162714,0.0280360830267231,-0.0553629737446992,-0.0322908931352668,-0.0296259823627245,-0.165352951432776,0.00551016776521927,0.0134729366780965,0.0166479978513014
Real Investor,-0.0211683166757997,-0.158176637080483,0.0334843802849335,0.623185285245301,0.496894668291232,-0.0497359322556411,0.0731279636470344,0.0469936259714025,0.0315341822753491,-0.181165516581119,0.232360796883647,-0.105421292888502,-0.329895926094996,-0.00169596230595763,0.0817669769468403,0.380165699391306,-0.131772725864262,-0.49073592687759,-0.0235888824032569,-0.0522561310185063,0.175553624362098,0.0157318347872386,0.199392578683153,0.301119925613518,0.00182362846708093,-0.045065929827546,0.110394610857222,-0.243265830702906,-0.153785042126106,0.0158381900085411,1,-0.011193217980427,0.102973088680502,-0.209814384920432,0.00316046665199766,0.206373204295143,0.107391517599533,0.164797310694008,0.032324819177044,-0.0444933041371862,-0.227378872159534,-0.0226346890037472
SPX Capital,0.0514920560828368,-0.139205692204933,0.0320154636752671,-0.0194425353583044,-0.12335807766946,0.0873653344014967,0.0664362499760719,0.147964619859557,-0.0526353273267296,-0.0347410416336783,0.143700869526694,0.0321511698057155,-0.123347119747642,0.121832048256251,0.121020452728946,0.0640143730280688,-0.162438098014186,0.0652808204290461,-0.218743818497146,-0.0799075085163882,0.207903686027504,-0.0688253113414116,0.449108685185417,0.0361311414559005,0.0143313523837585,0.199349496016844,0.22371989940566,0.0274983479081546,0.155924908097919,0.0335900067849627,-0.011193217980427,1,0.160636379070633,-0.0447075808700295,0.00364545838400297,-0.158557331785341,-0.185441441380129,0.0359159963346558,-0.15962205538662,0.135748494128252,0.0637401305304248,0.0704907841096919
Safra,-0.0788876553474958,0.224948527594195,-0.260165292092098,0.0754615935538277,0.236617667989216,-0.130863150552166,0.27316119004973,0.0431789423361433,0.00986637157803382,-0.0541976299303993,-0.0946718785620432,-0.413709951716319,-0.104586955926178,0.295666640030308,-0.0993557825461106,-0.160092694372987,0.181676770537044,0.0475848434601083,-0.00518468941712588,0.0306862800531434,0.189073171830071,-0.199482881645124,0.337715580537974,0.196780218214611,-0.253112574499392,0.441568571836119,-0.190168099878823,0.0676083388207632,0.163250511992493,0.265370539416698,0.102973088680502,0.160636379070633,1,-0.0686500786373597,0.032739510517622,-0.106706703017736,0.22947471947229,0.480261443103076,0.0954103764554255,-0.369588996029109,0.11298103872457,0.0526609184898841
Santander,0.0284112354647628,0.0179675975937564,0.24337050650795,-0.220189856226628,-0.320982293766143,0.291465989638448,0.0446634023536849,0.248140209408811,0.0424544636744984,0.531571421530359,0.0956966601785546,0.148481690975061,0.251782825682139,-0.0655227862334276,-0.104781016270268,-0.00614444899317532,0.17991362366394,0.14407730696718,-0.05250663254586,-0.203092148823698,-0.120538683756811,-0.112396569434254,-0.128782103577427,0.0702970345170353,0.212818439108332,0.29573304830712,-0.0776570532679444,-0.127835709796854,0.173802453139753,-0.00555281479162714,-0.209814384920432,-0.0447075808700295,-0.0686500786373597,1,0.140639469280601,0.273620089610476,-0.177728452307761,0.0124071304395001,-0.134068210169977,0.00975092851929954,0.0817073466922082,0.262763537081992
