ano,mes,grupo,gross_mil,dedup_mil,dup_pct
2018,12,Occam Brasil,1770439.92462884,1113090.88758485,37.1291354142836
2018,12,Opportunity,3387041.32321267,2848842.69620893,15.8899338875868
2018,12,Plural,20282.0596555108,20282.0596555108,0
2018,12,Real Investor,250105.767863147,231073.390764364,7.60973137940472
2018,12,SPX Capital,7894795.99011225,3716735.41311698,52.9217041482521
2018,12,Safra,5189407.42496781,3082075.45298295,40.6083353919342
2018,12,Santander,4869532.18105609,3189769.91245748,34.495352040867
2018,12,Sharp Capital,1443006.44070732,1252229.26739637,13.2208123213534
2018,12,Squadra Investimentos,2162018.69742089,1256820.37930842,41.8682002700671
2018,12,TNA Gestão Patrimonial,1519597.29989214,948369.484766518,37.5907363856312
2018,12,Truxt Investimentos,4425536.46423534,2229618.1038898,49.6192580965427
2018,12,Verde Asset Management,1281315.73537768,1031887.11969056,19.4666005263413
2018,12,Vinci Partners,2512662.56643444,2252626.50812337,10.3490242496058
2018,12,Western Asset,2178614.01597088,1905906.78172803,12.517464417455
2018,12,XP,2623023.27846507,2053279.59688551,21.7208778228215
2019,1,ARX Investimentos,1262279.38344726,1097136.07098603,13.0829446021865
2019,1,AZ Quest Investimentos,5173830.67740715,2927871.5313357,43.4099854848169
2019,1,Absolute Investimentos,105436.689810814,52718.3431853773,50.000001631339
2019,1,Atmos Capital,9411491.84207479,4850861.80375861,48.4580990436345
2019,1,BB,8366860.95144234,5325872.53996905,36.3456310451659
2019,1,BNP Paribas,1885654.41655267,1418826.43187167,24.7568154897891
2019,1,BTG Pactual,5325843.84712117,3144586.79331012,40.9560835132277
2019,1,Bogari Capital,2137083.95452508,1189238.67962691,44.3522713691803
2019,1,Bradesco,14301938.5863321,9793889.05217185,31.5205488189443
2019,1,Caixa,6273695.76378602,6096981.52331657,2.81674864582235
2019,1,Claritas Investimentos,563644.271856005,383883.14736242,31.8926552560635
2019,1,Constellation Asset Management,1045160.12582511,557769.955083102,46.6330621211976
2019,1,Credit Suisse,5860223.52078148,4218538.33488396,28.0140370085849
2019,1,Dahlia Capital,207211.10055679,102302.522812161,50.6288405701877
2019,1,Daycoval Asset Management,68226.1867368783,57807.0008854695,15.27153480172
2019,1,Forpus Capital,202999.617125795,101211.851236755,50.1418511671202
2019,1,Guepardo Investimentos,837519.893867079,354574.015103964,57.663809815097
2019,1,Gávea Investimentos,133538.127052825,75971.5665398859,43.1087074406601
2019,1,Ibiuna Investimentos,1373493.63359526,742733.684139586,45.9237621513102
2019,1,Itaú,39083796.9002079,22013605.3360075,43.6758782873256
2019,1,JGP,4035505.71831634,2363353.83097759,41.4359935050815
2019,1,Julius Baer Family Office,1480509.3040825,1136237.21162157,23.2536257294437
2019,1,Kapitalo Investimentos,6947039.34510469,3847719.37283988,44.6135370522808
2019,1,Kinea Investimentos,149164.665984749,149164.665984749,0
2019,1,Núcleo Capital,3739663.4326964,2068414.14290521,44.6898315816131
2019,1,Occam Brasil,2069968.24636637,1296674.92045672,37.3577385675885
2019,1,Opportunity,3703728.6981858,3096805.62110278,16.3868124946708
2019,1,Plural,21990.3161221251,21990.3161221251,0
2019,1,Real Investor,288402.121646844,267275.171309292,7.3255183481008
2019,1,SPX Capital,7695550.13665691,3614877.65705958,53.0263906690634
2019,1,Safra,5609544.91216106,3329980.6988922,40.6372397220128
2019,1,Santander,4982333.1136068,3230648.05448318,35.1579274043269
2019,1,Sharp Capital,1567573.11675927,1357863.08791408,13.378006206099
2019,1,Squadra Investimentos,2573632.06043684,1490718.29957843,42.0772563998365
2019,1,TNA Gestão Patrimonial,1650447.63010689,1029412.88676541,37.628261085828
2019,1,Truxt Investimentos,5171648.60352677,2599424.851493,49.7370171337562
2019,1,Verde Asset Management,1480972.25040494,1183903.56090628,20.0590314516317
2019,1,Vinci Partners,2841368.44640578,2541671.78347086,10.5476170580422
2019,1,Western Asset,2394802.94388437,2070719.61603325,13.5327764097974
2019,1,XP,2812061.94823387,2042321.91715811,27.3727977991099
2019,2,ARX Investimentos,1237221.59374075,1080474.67837064,12.669267669035
2019,2,AZ Quest Investimentos,5097248.48014445,2836932.4341891,44.3438465823289
2019,2,Absolute Investimentos,154033.881550326,77016.9429768759,49.9999985706308
2019,2,Atmos Capital,9557020.70555309,4926973.88139892,48.4465500996968
2019,2,BB,8706227.48858337,5535138.1112093,36.4232313195627
2019,2,BNP Paribas,1846770.0686431,1391117.05005273,24.6729696526411
2019,2,BTG Pactual,5657833.41387496,3335581.93688547,41.0448895737109
2019,2,Bogari Capital,2156670.63646487,1196892.22394158,44.5027811059976
2019,2,Bradesco,14558784.6995953,10014208.9802417,31.2153508216932
2019,2,Caixa,4126592.10829242,3956726.24288052,4.11637159559696
2019,2,Claritas Investimentos,608085.953254238,407089.193971967,33.0540046528974
2019,2,Constellation Asset Management,1115516.1001744,590402.006227593,47.0736454511691
2019,2,Credit Suisse,5796725.76179986,4161115.36414542,28.216107935156
2019,2,Dahlia Capital,254895.612589448,124506.275392143,51.1540139403337
2019,2,Daycoval Asset Management,71832.2249989611,61241.9632439454,14.743051263091
2019,2,Forpus Capital,178190.521102415,89096.548797437,49.9992770399787
2019,2,Guepardo Investimentos,846631.924539534,357700.398422888,57.7501877669645
2019,2,Gávea Investimentos,165943.6899367,94295.7593517794,43.1760500277238
2019,2,Ibiuna Investimentos,1355968.85637847,734105.630998189,45.8611731718646
2019,2,Itaú,40744561.3631233,22909863.9884454,43.7719704863961
2019,2,JGP,3225870.63015969,1968872.45594323,38.9661681551759
2019,2,Julius Baer Family Office,1499987.22316786,1153897.49872248,23.0728448282689
2019,2,Kapitalo Investimentos,10515295.6632193,5836235.49972767,44.4976566836648
2019,2,Kinea Investimentos,145052.233017467,145052.233017467,0
2019,2,Núcleo Capital,3447914.75441563,1893916.39517316,45.0706722737945
2019,2,Occam Brasil,2195963.50119636,1358149.5684728,38.1524525460974
2019,2,Opportunity,3543901.81758018,2959499.50275352,16.4903641496958
2019,2,Plural,20252.6354921905,20252.6354921905,0
2019,2,Real Investor,294984.481264728,274662.912658905,6.8890297274949
2019,2,SPX Capital,7572840.60965045,3600454.1035707,52.4556993978922
2019,2,Safra,6388030.62123524,3717720.78723968,41.801769470529
2019,2,Santander,5279770.3595683,3413051.21740786,35.3560669315373
2019,2,Sharp Capital,1557261.26839225,1344949.87216278,13.633640066619
2019,2,Squadra Investimentos,2424294.35329098,1403967.09230898,42.0875979683286
2019,2,TNA Gestão Patrimonial,1614130.74855637,1007442.74925575,37.5860505627087
2019,2,Truxt Investimentos,5418552.75439979,2713563.59340233,49.9208789432021
2019,2,Verde Asset Management,1382782.52503684,1094111.24962022,20.876115382564
2019,2,Vinci Partners,2694840.98083088,2395001.24491502,11.1264352163522
2019,2,Western Asset,2277341.26895764,1970679.53041107,13.4657788328288
2019,2,XP,3037492.0067725,2177077.05595191,28.326492675608
2019,3,ARX Investimentos,1202899.2855914,1050618.79109244,12.659455061867
2019,3,AZ Quest Investimentos,5152340.78933021,2847427.12969852,44.7352718672036
2019,3,Absolute Investimentos,140589.434607597,70294.71878472,49.999998946634
2019,3,Atmos Capital,9698426.18140653,5000804.30089209,48.4369504149091
2019,3,BB,8846549.18492179,5626975.04351991,36.3935595010242
2019,3,BNP Paribas,1775398.51198287,1361053.26896777,23.3381542351485
2019,3,BTG Pactual,5380338.23069875,3226576.89890224,40.0302218828499
2019,3,Bogari Capital,2261646.08863519,1256752.50148973,44.4319556536748
2019,3,Bradesco,14226711.4436021,9811569.30957583,31.0341722437325
2019,3,Caixa,4122838.16228654,3951574.93733908,4.15401279909749
2019,3,Claritas Investimentos,571021.436302972,370321.870492861,35.147466110821
2019,3,Constellation Asset Management,1271216.93654256,671906.075090358,47.1446567634789
2019,3,Credit Suisse,5876308.15935878,4191990.07023328,28.6628618419715
2019,3,Dahlia Capital,346241.71872015,171644.22432609,50.4264751917946
2019,3,Daycoval Asset Management,73551.1302100391,62819.9090461627,14.5901512773921
2019,3,Forpus Capital,192592.830030649,96297.6600551246,49.999353537824
2019,3,Guepardo Investimentos,778737.179555999,329083.628025068,57.741374540163
2019,3,Gávea Investimentos,234871.434293979,133422.696651017,43.1933061370004
2019,3,Ibiuna Investimentos,1417071.8569858,766757.340234207,45.8914284089202
2019,3,Itaú,40989465.5339549,22874770.7953075,44.1935372971418
2019,3,JGP,3276573.55769275,1994772.8754565,39.1201558477707
2019,3,Julius Baer Family Office,1507370.33328238,1153292.13415692,23.489794863777
2019,3,Kapitalo Investimentos,7870410.39289012,4358985.73492159,44.6155217158771
2019,3,Kinea Investimentos,146471.06958,146471.06958,0
2019,3,Núcleo Capital,3395979.18846798,1863762.55342848,45.1185519700056
2019,3,Occam Brasil,2202770.07648426,1382535.63896126,37.2364980929891
2019,3,Opportunity,3557471.99067831,2991926.95472972,15.8973854869552
2019,3,Plural,19488.7333347145,19488.7333347145,0
2019,3,Real Investor,321292.899507945,299952.128362176,6.64215461295656
2019,3,SPX Capital,7774027.83663532,3686089.3773702,52.58456163484
2019,3,Safra,6046438.93543778,3657096.60334845,39.5165213376348
2019,3,Santander,5813012.63087155,3649005.78656308,37.2269420647038
2019,3,Sharp Capital,1594510.27035976,1375831.08997134,13.7145043499202
2019,3,Squadra Investimentos,2542623.09817966,1460059.24422474,42.5766545867517
2019,3,TNA Gestão Patrimonial,1594098.17663728,998182.683625486,37.3826092862654
2019,3,Truxt Investimentos,5551028.10511837,2782476.24610557,49.8745783048736
2019,3,Verde Asset Management,1333748.43191165,1056647.2821627,20.7761181283479
2019,3,Vinci Partners,2781627.18707461,2491411.58105092,10.4333034769086
2019,3,Western Asset,2283760.03860229,2040761.25840731,10.6402939051207
2019,3,XP,3122768.63672751,2219298.81454336,28.9316925870928
2019,4,ARX Investimentos,1160515.12025939,1022603.44367868,11.8836604688004
2019,4,AZ Quest Investimentos,4983579.86992213,2734322.58704101,45.1333648018019
2019,4,Absolute Investimentos,164193.01436046,82095.2609810299,50.0007589842997
2019,4,Atmos Capital,9852350.38905536,5082418.63667068,48.4141505734858
2019,4,BB,9132613.61630207,5825251.56276673,36.2148470579284
2019,4,BNP Paribas,1884690.16046769,1459314.7758667,22.5700432635266
2019,4,BTG Pactual,5524031.72125466,3293891.94591448,40.3715961072297
2019,4,Bogari Capital,2362470.58575395,1265955.21836704,46.4139267595146
2019,4,Bradesco,14419833.6661474,10017172.1262658,30.5319856096364
2019,4,Caixa,4158957.15406706,3985289.0953538,4.17575974648912
2019,4,Claritas Investimentos,573610.890998163,370285.893114894,35.4465023370556
2019,4,Constellation Asset Management,1413312.83048659,746941.269527533,47.1496151867263
2019,4,Credit Suisse,5990119.08023149,4293834.51444653,28.3180441501241
2019,4,Dahlia Capital,416682.954731399,206996.945412067,50.3226750550666
2019,4,Daycoval Asset Management,77481.101279202,67008.4909243346,13.5163416394012
2019,4,Forpus Capital,206809.188929011,103405.827735216,49.9994036673532
2019,4,Guepardo Investimentos,651023.833791221,263170.427063924,59.5759151348795
2019,4,Gávea Investimentos,308230.342816151,176695.631598856,42.674160504617
2019,4,Ibiuna Investimentos,1394935.32889107,754520.915481832,45.9099716055188
2019,4,Itaú,42027724.4117239,23431939.8274865,44.2464702634483
2019,4,JGP,3002367.52149479,1789988.21552949,40.3807760803944
2019,4,Julius Baer Family Office,1545695.13731485,1181461.60159592,23.5643838766077
2019,4,Kapitalo Investimentos,8666533.71521023,4830963.82429544,44.2572545951464
2019,4,Kinea Investimentos,149152.868347953,149152.868347953,0
2019,4,Núcleo Capital,3497788.99743107,1915789.64872619,45.228552947784
2019,4,Occam Brasil,2340683.11638184,1445021.10914511,38.2649834558221
2019,4,Opportunity,3754925.24689731,3164208.18113813,15.7317929630501
2019,4,Plural,18764.2971004721,18764.2971004721,0
2019,4,Real Investor,328013.408196183,307367.698368646,6.29416643090051
2019,4,SPX Capital,7567865.45164269,3527492.9013486,53.3885357253159
2019,4,Safra,6128416.27320766,3672935.85991064,40.0671283383921
2019,4,Santander,5981808.79041344,3771107.6514923,36.957067943463
2019,4,Sharp Capital,1770822.253152,1525365.23251121,13.8611890721326
2019,4,Squadra Investimentos,2475730.33235244,1407176.73602402,43.1611465257238
2019,4,TNA Gestão Patrimonial,1598786.23565904,1003211.66901469,37.2516696329232
2019,4,Truxt Investimentos,6452846.37304536,3247041.8012646,49.6804725612554
2019,4,Verde Asset Management,1351474.11183461,1080809.12704282,20.0273895312994
2019,4,Vinci Partners,2872900.36451153,2564353.6679275,10.7399024482524
2019,4,Western Asset,2161445.41571888,1929686.00238656,10.722427300124
2019,4,XP,3091984.54079449,2163146.473203,30.0401911890807
2019,5,ARX Investimentos,1110207.13163913,994059.705584009,10.4617798557682
2019,5,AZ Quest Investimentos,5130225.4672486,2800765.32084468,45.4065841993731
2019,5,Absolute Investimentos,225626.10287473,112433.350038075,50.1682878862209
2019,5,Atmos Capital,9707368.39447127,5014512.5774363,48.3432339881912
2019,5,BB,9578463.78201156,6117764.31260962,36.1300052718388
2019,5,BNP Paribas,1864081.71875267,1431116.26752786,23.2267419861037
2019,5,BTG Pactual,5661103.03167607,3325043.2091953,41.2650999179773
2019,5,Bogari Capital,2459808.74297492,1313752.45646035,46.5912762440429
2019,5,Bradesco,14890883.0598324,10386316.1753146,30.250502044897
2019,5,Caixa,4544449.73335888,4355055.80547329,4.16758769483868
2019,5,Claritas Investimentos,543323.241534502,356198.283376776,34.4408160470425
2019,5,Constellation Asset Management,1489257.16321491,778618.166665547,47.7176819492535
2019,5,Credit Suisse,5872738.70727591,4267145.88176232,27.3397626821771
2019,5,Dahlia Capital,674145.733290713,334782.784967445,50.3397012789405
2019,5,Daycoval Asset Management,80360.8703670412,70218.9135500308,12.6205163914824
2019,5,Forpus Capital,188174.533646287,93622.7166714907,50.2468719558652
2019,5,Guepardo Investimentos,677470.063819384,274024.607236586,59.5517762524129
2019,5,Gávea Investimentos,206730.04965184,117935.45355102,42.9519541306944
2019,5,Ibiuna Investimentos,1300314.63918886,704530.957463423,45.8184245389321
2019,5,Itaú,42720023.3294096,23737534.7136139,44.4346400970425
2019,5,JGP,3480637.32018267,2007027.09534873,42.3373678231033
2019,5,Julius Baer Family Office,1636480.5497631,1251349.60828103,23.5340983146924
2019,5,Kapitalo Investimentos,8677522.87457478,4921436.60325571,43.285236185599
2019,5,Kinea Investimentos,148702.72351251,148702.72351251,0
2019,5,Núcleo Capital,3399331.70913378,1859989.44172797,45.2836733546686
2019,5,Occam Brasil,2712779.80397086,1628177.29602233,39.9812217106945
2019,5,Opportunity,3868208.00688143,3284654.20306178,15.0858951426998
2019,5,Plural,19730.9777662577,19730.9777662577,0
2019,5,Real Investor,333338.408336446,313183.897515834,6.04626119180024
2019,5,SPX Capital,8962148.30450893,4103447.83399336,54.2135691737116
2019,5,Safra,6890271.96562217,4107720.65712044,40.3837660165635
2019,5,Santander,6123637.96384968,3875859.99490192,36.7065783806505
2019,5,Sharp Capital,1854138.67267648,1583495.56683785,14.596702491942
2019,5,Squadra Investimentos,2740737.03199418,1553474.29217578,43.3191045313287
2019,5,TNA Gestão Patrimonial,1615589.33999677,1018033.9580178,36.9868361461315
2019,5,Truxt Investimentos,5594778.54460751,2811981.00142795,49.7391902287489
2019,5,Verde Asset Management,1439611.82753112,1160686.13063694,19.375062885704
2019,5,Vinci Partners,3116468.17367288,2784609.98344719,10.6485345503974
2019,5,Western Asset,2152291.94542508,1920916.7747177,10.7501759321823
2019,5,XP,3378749.43237573,2375748.30025197,29.6855730854985
2019,6,ARX Investimentos,1120332.26597788,995894.549188205,11.1072152939435
2019,6,AZ Quest Investimentos,5541317.89095443,3014283.60424157,45.603488853039
2019,6,Absolute Investimentos,240868.023351543,119938.838113391,50.2055787877071
2019,6,Atmos Capital,10794510.2224164,5554670.97389512,48.541704445654
2019,6,BB,10179480.9440854,6553434.85511063,35.621129494639
2019,6,BNP Paribas,2011944.91654008,1540873.09462979,23.4137534302075
2019,6,BTG Pactual,6575133.57949907,3865537.98640104,41.2097421343105
2019,6,Bogari Capital,2704693.72789359,1435802.64591671,46.9144091580783
2019,6,Bradesco,16146299.7320492,11340949.2453467,29.7613110523662
2019,6,Caixa,4876858.53802667,4646160.07582901,4.73047270899524
2019,6,Claritas Investimentos,565369.99569713,369745.553857088,34.6011361283555
2019,6,Constellation Asset Management,1632955.65948927,852156.223215698,47.8151033517824
2019,6,Credit Suisse,6476597.11040153,4692955.0083392,27.5398032586861
2019,6,Dahlia Capital,746770.693441155,361981.033386733,51.527150627898
2019,6,Daycoval Asset Management,85270.9223038943,74568.6438309962,12.5509120620938
2019,6,Forpus Capital,176575.859153068,88287.9305739067,49.999999435159
2019,6,Guepardo Investimentos,660144.082708625,280072.875377778,57.573977755187
2019,6,Gávea Investimentos,182964.137828963,104587.466793393,42.8371767088245
2019,6,Ibiuna Investimentos,1224466.02828651,660132.282408685,46.0881504950807
2019,6,Itaú,48415813.6635295,27112940.4085878,43.9998249394054
2019,6,JGP,4652252.59506759,2604246.6875372,44.0218123517569
2019,6,Julius Baer Family Office,1805205.21707983,1361090.89987821,24.6018742356636
2019,6,Kapitalo Investimentos,9854801.53985314,5599264.45079966,43.1823722866863
2019,6,Kinea Investimentos,157326.360128172,157326.360128172,0
2019,6,Núcleo Capital,3581540.4112237,1957573.17279035,45.3427031939727
2019,6,Occam Brasil,3132034.51042125,1864181.18144664,40.4801838790752
2019,6,Opportunity,4326452.80102718,3649151.53043215,15.6548863871629
2019,6,Plural,21058.2210115157,21058.2210115157,0
2019,6,Real Investor,388759.016456161,366307.814925726,5.77509474509303
2019,6,SPX Capital,8804747.83442922,3880427.15602684,55.928014873371
2019,6,Safra,8094702.88228211,4735006.31954878,41.504878086225
2019,6,Santander,6704080.4217563,4260136.78333026,36.4545692276434
2019,6,Sharp Capital,2017255.25090919,1723643.13103153,14.555030641032
2019,6,Squadra Investimentos,2864020.06594846,1615537.52005333,43.5919622470128
2019,6,TNA Gestão Patrimonial,1707973.081695,1075116.53372708,37.0530750601683
2019,6,Truxt Investimentos,6802464.74623036,3403669.68291342,49.9641701958164
2019,6,Verde Asset Management,1477409.22690229,1168145.36676044,20.9328501887246
2019,6,Vinci Partners,3405250.15666664,3047609.26578347,10.5026319485807
2019,6,Western Asset,2199993.14447042,1951115.63248772,11.3126494329425
2019,6,XP,3564263.47689106,2487467.03043309,30.2109104290239
2019,7,ARX Investimentos,1141642.39044199,1014554.67158095,11.1320077044302
2019,7,AZ Quest Investimentos,5956910.41498624,3224316.37388986,45.8726730927796
2019,7,Absolute Investimentos,286907.569194487,142824.119201694,50.2194662892015
2019,7,Atmos Capital,11807135.5828158,6060614.9005733,48.6698966225648
2019,7,BB,11331577.6885163,7363118.22077226,35.0212439682234
2019,7,BNP Paribas,2065151.84364963,1578264.06436099,23.5763670737253
2019,7,BTG Pactual,6836454.46787298,4021679.94502601,41.1730164528212
2019,7,Bogari Capital,3080225.29691782,1625259.6282029,47.235689875374
2019,7,Bradesco,17023749.4409837,11875912.8082121,30.2391470845926
2019,7,Caixa,6279755.66717685,6045036.84743876,3.7377062449249
2019,7,Claritas Investimentos,528350.554553227,346997.455062737,34.3243889738779
2019,7,Constellation Asset Management,1826552.21433261,953267.957319382,47.8105279531967
2019,7,Credit Suisse,6783572.12978359,4841643.1373882,28.6269380680609
2019,7,Dahlia Capital,1056921.42682678,509416.320667581,51.8018740336249
2019,7,Daycoval Asset Management,94633.2810378156,83692.7738046673,11.5609509816916
2019,7,Forpus Capital,243462.191290524,121731.096977605,49.9999994527514
2019,7,Guepardo Investimentos,763181.830959343,308934.108677772,59.520248498391
2019,7,Gávea Investimentos,341884.373852643,200883.375420355,41.2423056495295
2019,7,Ibiuna Investimentos,1245548.87137358,674002.350435798,45.8871212582359
2019,7,Itaú,52368231.5097622,29269208.6372117,44.1088465403773
2019,7,JGP,4236351.46248204,2375790.75540876,43.9189411820707
2019,7,Julius Baer Family Office,1925411.11658739,1447671.55183062,24.8123406290249
2019,7,Kapitalo Investimentos,10894740.3468362,6094688.27956949,44.0584347534323
2019,7,Kinea Investimentos,156981.128977072,156981.128977072,0
2019,7,Núcleo Capital,3602369.15640996,1963045.5119326,45.5068199093476
2019,7,Occam Brasil,3625121.54828975,2104668.95178766,41.9421135608379
2019,7,Opportunity,4441091.21559761,3739749.95280592,15.7920931758505
2019,7,Plural,20373.8793308202,20373.8793308202,0
2019,7,Real Investor,461545.801850722,438062.373763306,5.08799516608138
2019,7,SPX Capital,8232083.04659733,3675478.31931131,55.3517827929282
2019,7,Safra,8622677.21380806,5165368.54454516,40.0955362648447
2019,7,Santander,7468200.89450312,4715103.86957299,36.8642603998041
2019,7,Sharp Capital,2316252.60993336,1965313.34010232,15.1511656511908
2019,7,Squadra Investimentos,2927479.30169288,1656632.20466713,43.4109678005531
2019,7,TNA Gestão Patrimonial,1763723.78397579,1107250.99194629,37.2208391128953
2019,7,Truxt Investimentos,6704592.88485134,3342549.50663195,50.14537699695
2019,7,Verde Asset Management,1435196.37367238,1120020.60128631,21.9604632625704
2019,7,Vinci Partners,3720492.19375698,3338209.84376702,10.2750477646865
2019,7,Western Asset,2189578.2165042,1936355.0822631,11.5649275432322
2019,7,XP,3725991.96707763,2666248.54510166,28.4419137598719
2019,8,ARX Investimentos,1141356.19865719,1016889.31976546,10.9051739534223
2019,8,AZ Quest Investimentos,6100304.7047006,3255483.04859477,46.6340911448857
2019,8,Absolute Investimentos,319747.918062663,159723.178567425,50.0471560424285
2019,8,Atmos Capital,12036665.434149,6174658.36322213,48.7012545376222
2019,8,BB,11916975.4976494,7719234.56030461,35.2248851914883
2019,8,BNP Paribas,1992403.67638691,1539048.42803463,22.7541864997165
2019,8,BTG Pactual,7514444.37128515,4472964.24643011,40.4751166497075
2019,8,Bogari Capital,3732190.37921494,1914695.88253235,48.6977970578471
2019,8,Bradesco,17726845.1779592,12174672.2465074,31.32070526771
2019,8,Caixa,6835469.08068747,6525823.65770997,4.52998059566022
2019,8,Claritas Investimentos,548677.387803526,396763.898535699,27.6872152278718
2019,8,Constellation Asset Management,2120611.08693942,1103225.73294908,47.9760461621788
2019,8,Credit Suisse,7503935.39884257,5233098.7764401,30.2619425901872
2019,8,Dahlia Capital,1692080.64621691,845307.57007437,50.0433048528582
2019,8,Daycoval Asset Management,101919.351966237,87898.6943039165,13.7566197114019
2019,8,Forpus Capital,262899.719912161,131449.862669646,49.9999989678324
2019,8,Guepardo Investimentos,826535.151293707,334670.634154831,59.5092073663173
2019,8,Gávea Investimentos,415912.564184394,244010.118745251,41.3313903551444
2019,8,Ibiuna Investimentos,1127815.34832179,612296.350727515,45.70952136459
2019,8,Itaú,55671087.0665492,30927028.3018292,44.4468755121326
2019,8,JGP,3243915.47067315,1888208.75141459,41.7922948829869
2019,8,Julius Baer Family Office,1957588.35561199,1465006.98103993,25.1626637009734
2019,8,Kapitalo Investimentos,7848198.79046414,4558079.23736617,41.9219701353079
2019,8,Kinea Investimentos,152982.139567122,152982.139567122,0
2019,8,Núcleo Capital,3554531.78192482,1935534.16922675,45.5474226150078
2019,8,Occam Brasil,4009368.98342732,2325619.54704208,41.9953724225683
2019,8,Opportunity,4314535.30322947,3697309.8814609,14.3057219002607
2019,8,Plural,20505.2912058614,20505.2912058614,0
2019,8,Real Investor,512196.85952553,489042.707332596,4.52055723543138
2019,8,SPX Capital,8128320.76608394,3566861.58547477,56.118100058775
2019,8,Safra,7345803.58802198,4566146.22024703,37.8400720148228
2019,8,Santander,7946316.28022763,5005868.57396239,37.0039097686282
2019,8,Sharp Capital,2578324.93074481,2134312.74627419,17.2209553255322
2019,8,Squadra Investimentos,3393223.79322754,1893664.52519243,44.192760613905
2019,8,TNA Gestão Patrimonial,1757047.67735814,1104382.91978907,37.145534863937
2019,8,Truxt Investimentos,6504446.0816468,3243420.85533544,50.1353256738156
2019,8,Verde Asset Management,1456683.42308299,1123534.3944584,22.8703796134028
2019,8,Vinci Partners,3846468.87581331,3508501.47119049,8.78643284358725
2019,8,Western Asset,2245784.45376674,1950794.32989373,13.1352821228342
2019,8,XP,4153751.699914,2980980.33489745,28.2340267243425
2019,9,ARX Investimentos,1159278.23459987,1028106.79906528,11.3149226492524
2019,9,AZ Quest Investimentos,6440499.67755347,3442232.30899366,46.553334658325
2019,9,Absolute Investimentos,417727.5594632,208686.377989718,50.0424682877304
2019,9,Atmos Capital,12781947.0865128,6551616.45945179,48.7432046533434
2019,9,BB,12695051.6360553,8168003.86132739,35.6599398293945
2019,9,BNP Paribas,2013588.97545862,1575467.04110413,21.7582604838558
2019,9,BTG Pactual,8075253.03873951,4869547.47794365,39.6978960958509
2019,9,Bogari Capital,4127789.41765842,2144913.04383853,48.0372464093557
2019,9,Bradesco,19316071.9290777,13351233.1068162,30.8801853925708
2019,9,Caixa,7096740.01578252,6761293.45333498,4.7267697802307
2019,9,Claritas Investimentos,566634.305493206,413065.359076337,27.1019500457532
2019,9,Constellation Asset Management,2440996.38397096,1265422.34156226,48.1595978645531
2019,9,Credit Suisse,8256534.89343661,5571299.05258427,32.5225518393548
2019,9,Dahlia Capital,1799755.95389856,899384.615783272,50.027412670309
2019,9,Daycoval Asset Management,111013.885003053,95997.2453980877,13.5268120781039
2019,9,Forpus Capital,286735.571141505,142758.893723796,50.212353090526
2019,9,Guepardo Investimentos,844626.825945668,341982.135948398,59.5108602470084
2019,9,Gávea Investimentos,448572.954978661,263506.630037187,41.2566836425255
2019,9,Ibiuna Investimentos,1061126.74432428,583819.907740021,44.9811334166499
2019,9,Itaú,58613475.8181202,32602947.6839333,44.3763618709433
2019,9,JGP,3193310.24248056,1840348.00658626,42.3686436067459
2019,9,Julius Baer Family Office,2004929.78781987,1505282.62152829,24.9209308638631
2019,9,Kapitalo Investimentos,11288975.4977585,6312150.60587526,44.0857090430518
2019,9,Kinea Investimentos,152094.53686154,152094.53686154,0
2019,9,Núcleo Capital,3668540.03927408,1989749.15532709,45.7618253031031
2019,9,Occam Brasil,4752367.98389999,2700974.70509623,43.1657078272021
2019,9,Opportunity,4593241.19775949,3890649.08010652,15.2962164929567
2019,9,Plural,20609.9238542719,20609.9238542719,0
2019,9,Real Investor,564742.052677283,541369.65322765,4.13859731869276
2019,9,SPX Capital,7509790.03692775,3393240.20816885,54.815777918113
2019,9,Safra,8201297.24348268,5170158.13683559,36.9592640853963
2019,9,Santander,8707155.69984655,5465852.51431177,37.2257404974612
2019,9,Sharp Capital,2899859.21078012,2339310.68722909,19.3301978753731
2019,9,Squadra Investimentos,3551889.70506218,1971750.50323341,44.4872823493576
2019,9,TNA Gestão Patrimonial,1821187.0117478,1151340.39860536,36.7807703888458
2019,9,Truxt Investimentos,7171566.09926716,3560888.57547569,50.3471274448747
2019,9,Verde Asset Management,1625172.36043755,1259748.33095108,22.4852476194022
2019,9,Vinci Partners,4082008.57610926,3695859.11705691,9.45979048923022
2019,9,Western Asset,2306826.89671543,1993603.23360315,13.5781173506461
2019,9,XP,4113150.71171738,2965238.18848194,27.9083506462653
2019,10,ARX Investimentos,1213691.04420823,1076330.09114823,11.3176210465988
2019,10,AZ Quest Investimentos,6548109.42998279,3502517.60814535,46.5110098480049
2019,10,Absolute Investimentos,549265.781836182,273965.522448906,50.1215019196998
2019,10,Atmos Capital,13698269.51325,6999786.72480499,48.9002116797726
2019,10,BB,13338522.7101994,8553003.82052426,35.8774280604242
2019,10,BNP Paribas,2193875.96757559,1701833.73252974,22.4279878314905
2019,10,BTG Pactual,8736160.84502585,5218939.21787996,40.2604953083998
2019,10,Bogari Capital,4591321.11173694,2372109.06473008,48.3349343903177
2019,10,Bradesco,20325737.6452794,14051238.0713275,30.8697262724396
2019,10,Caixa,7870425.92142137,7513789.45391618,4.5313490154899
2019,10,Claritas Investimentos,588261.495180408,432179.022255578,26.5328385766541
